Mes 11 5	BUCKLEY	05/11/2020 14:48:33	05/11/2020 14:48:36	0M		On	PI-100, Lobitos Piura, PER	CAMPO PEA NEGRA		-4.3347487	-81.2903807	36,27	36,29
Mes 11 5	BUCKLEY	05/11/2020 14:52:45	05/11/2020 14:52:48	0M		On	PI-100, Lobitos Piura, PER	CAMPO PEA NEGRA		-4.3426239	-81.2921599	37,18	37,19
Mes 11 5	BUCKLEY	05/11/2020 14:54:21	05/11/2020 14:54:33	0M		On		CAMPO PEA NEGRA		-4.3456199	-81.2927999	37,53	37,57
Mes 11 5	BUCKLEY	05/11/2020 14:57:00	05/11/2020 14:57:03	0M		On	PI-100, Lobitos Piura, PER	CAMPO PEA NEGRA		-4.3504800	-81.2941649	38,09	38,1
Mes 11 5	BUCKLEY	05/11/2020 14:57:51	05/11/2020 14:57:57	0M		On		CAMPO PEA NEGRA		-4.3520999	-81.2945249	38,27	38,3
Mes 11 5	BUCKLEY	05/11/2020 14:58:18	05/11/2020 14:58:21	0M		On	PI-100, Lobitos Piura, PER	CAMPO PEA NEGRA		-4.3529039	-81.2947455	38,37	38,38
Mes 11 5	BUCKLEY	05/11/2020 14:59:51	05/11/2020 14:59:54	0M		On	PI-100, Lobitos Piura, PER	CAMPO PEA NEGRA		-4.3558199	-81.2954099	38,71	38,72
Mes 11 5	BUCKLEY	05/11/2020 15:03:24	05/11/2020 15:03:27	0M		On	PI-100, Lobitos Piura, PER	CAMPO PEA NEGRA		-4.3627050	-81.2970299	39,5	39,52
Mes 11 5	BUCKLEY	05/11/2020 15:05:42	05/11/2020 15:05:45	0M		On	PI-100, Lobitos Piura, PER	CAMPO LOBITOS		-4.3669649	-81.2980500	40,02	40,03
Mes 11 5	BUCKLEY	05/11/2020 15:06:48	05/11/2020 15:06:51	0M		On	PI-100, Lobitos Piura, PER	CAMPO LOBITOS		-4.3690199	-81.2985299	40,26	40,27
Mes 11 5	BUCKLEY	05/11/2020 15:08:33	05/11/2020 15:08:42	0M		On		CAMPO LOBITOS		-4.3723999	-81.2992383	40,65	40,68
Mes 11 5	BUCKLEY	05/11/2020 15:19:12	05/11/2020 15:19:15	0M		On	PI-100, Lobitos Piura, PER	CAMPO LOBITOS		-4.3917599	-81.3058499	42,97	42,97
Mes 11 5	BUCKLEY	05/11/2020 15:21:24	05/11/2020 15:21:27	0M		On	PI-100, Lobitos Piura, PER	CAMPO LOBITOS		-4.3954949	-81.3080549	43,45	43,46
Mes 11 5	BUCKLEY	05/11/2020 15:27:36	05/11/2020 15:27:39	0M		On	Lobitos Piura, PER	CAMPO LOBITOS		-4.4067600	-81.3118199	44,79	44,8
Mes 11 5	BUCKLEY	05/11/2020 15:30:30	05/11/2020 15:30:33	0M		On	Lobitos Piura, PER	CAMPO LOBITOS		-4.4122500	-81.3132449	45,43	45,43
Mes 11 5	BUCKLEY	05/11/2020 15:33:45	05/11/2020 15:33:51	0M		On	Lobitos Piura, PER	CAMPO LOBITOS		-4.4180250	-81.3156149	46,13	46,15
Mes 11 5	BUCKLEY	05/11/2020 15:34:09	05/11/2020 15:34:12	0M		On	Lobitos Piura, PER	CAMPO LOBITOS		-4.4187149	-81.3157649	46,21	46,22
Mes 11 5	BUCKLEY	05/11/2020 15:36:54	05/11/2020 15:36:57	0M		On	Lobitos Piura, PER	CAMPO LOBITOS		-4.4238149	-81.3171449	46,8	46,81
Mes 11 5	BUCKLEY	05/11/2020 15:39:21	05/11/2020 15:39:33	0M		On	Lobitos Piura, PER	CAMPO LOBITOS		-4.4284064	-81.3184127	47,33	47,37
Mes 11 5	BUCKLEY	05/11/2020 15:41:00	05/11/2020 15:41:06	0M		On	Lobitos Piura, PER	CAMPO LOBITOS		-4.4312849	-81.3192149	47,67	47,69
Mes 11 5	BUCKLEY	05/11/2020 15:41:15	05/11/2020 15:41:27	0M		On	Lobitos Piura, PER	CAMPO LOBITOS		-4.4317199	-81.3192599	47,73	47,76
Mes 11 5	BUCKLEY	05/11/2020 15:41:57	05/11/2020 15:42:06	0M		On	Lobitos Piura, PER	CAMPO LOBITOS		-4.4329499	-81.3194400	47,87	47,9
Mes 11 5	BUCKLEY	05/11/2020 15:42:12	05/11/2020 15:42:18	0M		On	Lobitos Piura, PER	CAMPO LOBITOS		-4.4333536	-81.3195391	47,91	47,93
Mes 11 5	BUCKLEY	05/11/2020 15:42:27	05/11/2020 15:42:30	0M		On	Lobitos Piura, PER	CAMPO LOBITOS		-4.4337599	-81.3195599	47,95	47,97
Mes 11 5	BUCKLEY	05/11/2020 15:42:42	05/11/2020 15:42:45	0M		On	Lobitos Piura, PER	CAMPO LOBITOS		-4.4341799	-81.3195899	48,01	48,02
Mes 11 5	BUCKLEY	05/11/2020 15:43:12	05/11/2020 15:43:15	0M		On	Lobitos Piura, PER	Flotante LO		-4.4351399	-81.3195899	48,11	48,12
Mes 11 5	BUCKLEY	05/11/2020 15:43:36	05/11/2020 15:49:30	6M		On	Lobitos Piura, PER	Flotante LO		-4.4358149	-81.3196200	48,19	48,4
Mes 11 5	BUCKLEY	05/11/2020 15:50:12	05/11/2020 15:50:33	0M		On	Lobitos Piura, PER	Flotante LO		-4.4349150	-81.3201899	48,56	48,61
Mes 11 5	BUCKLEY	05/11/2020 15:53:06	05/11/2020 15:53:09	0M		On	Lobitos Piura, PER	CAMPO LOBITOS		-4.4402911	-81.3206016	49,17	49,18
Mes 11 5	BUCKLEY	05/11/2020 15:54:09	05/11/2020 15:54:12	0M		On		CAMPO LOBITOS		-4.4422800	-81.3204992	49,39	49,41
Mes 11 5	BUCKLEY	05/11/2020 15:55:12	05/11/2020 15:55:18	0M		On	Lobitos Piura, PER	CAMPO LOBITOS		-4.4442943	-81.3204479	49,62	49,64
Mes 11 5	BUCKLEY	05/11/2020 15:56:24	05/11/2020 15:56:27	0M		On	Lobitos Piura, PER	CAMPO LOBITOS		-4.4464800	-81.3204449	49,87	49,88
Mes 11 5	BUCKLEY	05/11/2020 15:57:36	05/11/2020 15:57:39	0M		On	Lobitos Piura, PER	CAMPO LOBITOS		-4.4488050	-81.3203850	50,13	50,14
Mes 11 5	BUCKLEY	05/11/2020 15:59:24	05/11/2020 15:59:27	0M		On	Lobitos Piura, PER	CAMPO LOBITOS		-4.4521799	-81.3202799	50,51	50,52
Mes 11 5	BUCKLEY	05/11/2020 16:00:03	05/11/2020 16:00:06	0M		On	Lobitos Piura, PER	CAMPO LOBITOS		-4.4533649	-81.3202199	50,65	50,65
Mes 11 5	BUCKLEY	05/11/2020 16:01:12	05/11/2020 16:01:15	0M		On	Lobitos Piura, PER	LO19		-4.4555775	-81.3202175	50,88	50,9
Mes 11 5	BUCKLEY	05/11/2020 16:03:03	05/11/2020 16:03:06	0M		On		CAMPO LOBITOS		-4.4590223	-81.3198976	51,28	51,29
Mes 11 5	BUCKLEY	05/11/2020 16:18:51	05/11/2020 16:18:54	0M		On	Lobitos Talara Piura, Perù	CAMPO LOBITOS		-4.4898207	-81.3166336	54,76	54,77
Mes 11 5	BUCKLEY	05/11/2020 17:02:54	05/11/2020 17:06:21	3M		On	Ca.S/N Ub Barrio Acapulco, Pari_as Talara Piura, Perù	Mc Donald		-4.5724650	-81.2773799	65,08	65,29
Mes 11 5	BUCKLEY	05/11/2020 17:07:03	05/11/2020 23:59:59	6H 53M		On	Ca.S/N Ub Zona Industrial, Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5719699	-81.2757299	65,44	66,08
Mes 11 5	CHIMERA	05/11/2020 00:00:00	05/11/2020 05:59:08	5H 59M		Off	Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5673665	-81.2925998	0	0,07
Mes 11 5	CHIMERA	05/11/2020 10:59:18	05/11/2020 11:59:23	1H 0M		On	Lobitos Piura, PER	LO7		-4.4455833	-81.3520498	23	27,21
Mes 11 5	CHIMERA	05/11/2020 15:59:07	05/11/2020 16:59:07	1H 0M		On	Lobitos Piura, PER	Flotante LO		-4.4359165	-81.3190000	48,11	49,38
Mes 11 5	CHIMERA	05/11/2020 19:37:16	05/11/2020 21:37:22	2H 0M		On	Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5671832	-81.2918833	64,66	64,89
Mes 11 5	CHIMERA	05/11/2020 22:37:18	05/11/2020 23:59:59	1H 23M		On	Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5670332	-81.2924833	64,96	64,98
Mes 11 5	CHIP II	05/11/2020 00:00:00	05/11/2020 07:36:33	7H 37M		Off	PI-100, Lobitos Piura, PER	Flotante PN		-4.3239295	-81.2895487	0	2,6
Mes 11 5	CHIP II	05/11/2020 07:48:03	05/11/2020 08:11:54	24M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2796950	-81.2775000	5,31	3,28
Mes 11 5	CHIP II	05/11/2020 08:22:15	05/11/2020 08:29:24	7M		On	El Alto Piura, PER	TT		-4.2817199	-81.2984849	8,33	5,99
Mes 11 5	CHIP II	05/11/2020 08:47:06	05/11/2020 08:53:15	6M		On	El Alto Piura, PER	NN		-4.3025887	-81.2704000	12,44	10,01
Mes 11 5	CHIP II	05/11/2020 08:55:45	05/11/2020 09:00:18	5M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3055849	-81.2747849	13,19	10,79
Mes 11 5	CHIP II	05/11/2020 09:10:18	05/11/2020 09:17:30	7M		On	PI-100, Lobitos Piura, PER	Flotante PN		-4.3236900	-81.2901150	15,89	13,44
Mes 11 5	CHIP II	05/11/2020 09:32:12	05/11/2020 09:58:42	27M		On	El Alto Piura, PER	LL		-4.2938849	-81.3049649	19,71	17,35
Mes 11 5	CHIP II	05/11/2020 10:04:00	05/11/2020 10:30:36	27M		On	El Alto Piura, PER	TT		-4.2823500	-81.2992050	21,27	19,28
Mes 11 5	CHIP II	05/11/2020 10:40:27	05/11/2020 10:50:09	10M		On	El Alto Piura, PER	YY		-4.2784350	-81.2774100	24,32	21,98
Mes 11 5	CHIP II	05/11/2020 10:59:48	05/11/2020 11:03:45	4M		On	El Alto Piura, PER	TT		-4.2816543	-81.2982142	26,99	24,53
Mes 11 5	CHIP II	05/11/2020 11:16:24	05/11/2020 11:23:51	7M		On	El Alto Piura, PER	R		-4.2894749	-81.2728499	30,11	27,73
Mes 11 5	CHIP II	05/11/2020 11:30:30	05/11/2020 12:02:12	32M		On	El Alto Piura, PER	NN		-4.3022999	-81.2704200	31,77	29,62
Mes 11 5	CHIP II	05/11/2020 12:06:33	05/11/2020 12:16:24	10M		On	El Alto Piura, PER	GG		-4.3006649	-81.2787000	33,21	30,88
Mes 11 5	CHIP II	05/11/2020 12:19:24	05/11/2020 12:19:51	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3068900	-81.2790899	34,14	31,64
Mes 11 5	CHIP II	05/11/2020 12:20:33	05/11/2020 12:30:51	10M		On	El Alto Piura, PER	DD		-4.3090199	-81.2784449	34,39	32,21
Mes 11 5	CHIP II	05/11/2020 12:31:12	05/11/2020 12:31:21	0M		On		CAMPO PEA NEGRA		-4.3095599	-81.2792999	34,88	32,32
Mes 11 5	CHIP II	05/11/2020 12:31:33	05/11/2020 12:31:51	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3100699	-81.2796599	34,95	32,42
Mes 11 5	CHIP II	05/11/2020 12:33:03	05/11/2020 12:33:12	0M		On	PI-100, Lobitos Piura, PER	CAMPO PEA NEGRA		-4.3123649	-81.2812950	35,26	32,7
Mes 11 5	CHIP II	05/11/2020 12:35:12	05/11/2020 12:35:21	0M		On	PI-100, Lobitos Piura, PER	CAMPO PEA NEGRA		-4.3156799	-81.2839949	35,73	33,17
Mes 11 5	CHIP II	05/11/2020 12:39:57	05/11/2020 13:01:12	21M		On	PI-100, Lobitos Piura, PER	Flotante PN		-4.3237344	-81.2886144	36,8	34,45
Mes 11 5	CHIP II	05/11/2020 13:09:21	05/11/2020 13:16:21	7M		On	PI-100, Lobitos Piura, PER	PN4		-4.3192800	-81.2720999	38,97	36,8
Mes 11 5	CHIP II	05/11/2020 13:17:51	05/11/2020 13:18:33	1M		On	PI-100, Lobitos Piura, PER	CAMPO PEA NEGRA		-4.3198799	-81.2768549	39,69	37,22
Mes 11 5	CHIP II	05/11/2020 13:18:51	05/11/2020 13:19:03	0M		On	PI-100, Lobitos Piura, PER	CAMPO PEA NEGRA		-4.3203899	-81.2785799	39,89	37,32
Mes 11 5	CHIP II	05/11/2020 13:19:33	05/11/2020 13:19:42	0M		On	PI-100, Lobitos Piura, PER	CAMPO PEA NEGRA		-4.3207199	-81.2797199	40,02	37,45
Mes 11 5	CHIP II	05/11/2020 13:20:12	05/11/2020 13:20:33	0M		On	PI-100, Lobitos Piura, PER	CAMPO PEA NEGRA		-4.3211699	-81.2808749	40,15	37,62
Mes 11 5	CHIP II	05/11/2020 13:21:33	05/11/2020 13:21:42	0M		On	PI-100, Lobitos Piura, PER	CAMPO PEA NEGRA		-4.3216649	-81.2832149	40,42	37,86
Mes 11 5	CHIP II	05/11/2020 13:24:21	05/11/2020 13:24:33	0M		On		Flotante PN		-4.3237983	-81.2882048	41,03	38,46
Mes 11 5	CHIP II	05/11/2020 13:24:51	05/11/2020 13:34:00	9M		On	PI-100, Lobitos Piura, PER	Flotante PN		-4.3240199	-81.2890799	41,13	38,7
Mes 11 5	CHIP II	05/11/2020 13:40:12	05/11/2020 13:44:42	5M		On	PI-100, Lobitos Piura, PER	BB		-4.3203749	-81.3001200	42,65	40,25
Mes 11 5	CHIP II	05/11/2020 13:49:12	05/11/2020 13:56:42	8M		On	El Alto Piura, PER	KK		-4.3093199	-81.2980949	43,98	41,65
Mes 11 5	CHIP II	05/11/2020 13:59:54	05/11/2020 14:06:03	6M		On	El Alto Piura, PER	Z		-4.3029039	-81.2926847	45,05	42,76
Mes 11 5	CHIP II	05/11/2020 14:14:03	05/11/2020 14:14:09	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2987599	-81.3076349	47,09	44,52
Mes 11 5	CHIP II	05/11/2020 14:15:45	05/11/2020 14:15:54	0M		On		CAMPO PEA NEGRA		-4.2989920	-81.3107966	47,46	44,87
Mes 11 5	CHIP II	05/11/2020 14:16:54	05/11/2020 14:17:03	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2993119	-81.3129088	47,68	45,11
Mes 11 5	CHIP II	05/11/2020 14:17:24	05/11/2020 14:17:33	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2993899	-81.3138149	47,78	45,21
Mes 11 5	CHIP II	05/11/2020 14:17:51	05/11/2020 14:17:54	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2996112	-81.3146624	47,88	45,31
Mes 11 5	CHIP II	05/11/2020 14:19:03	05/11/2020 14:19:24	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3004400	-81.3167249	48,12	45,58
Mes 11 5	CHIP II	05/11/2020 14:19:42	05/11/2020 14:20:03	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3009349	-81.3177749	48,24	45,73
Mes 11 5	CHIP II	05/11/2020 14:20:12	05/11/2020 14:20:24	0M		On	El Alto Piura, PER	OO		-4.3015499	-81.3184349	48,35	45,78
Mes 11 5	CHIP II	05/11/2020 14:20:33	05/11/2020 14:26:09	6M		On	El Alto Piura, PER	OO		-4.3020450	-81.3187949	48,42	46,11
Mes 11 5	CHIP II	05/11/2020 14:27:00	05/11/2020 14:27:09	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3038150	-81.3192749	48,87	46,3
Mes 11 5	CHIP II	05/11/2020 14:29:21	05/11/2020 14:29:39	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3080749	-81.3183750	49,35	46,82
Mes 11 5	CHIP II	05/11/2020 14:29:51	05/11/2020 14:30:00	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3089791	-81.3181950	49,45	46,89
Mes 11 5	CHIP II	05/11/2020 14:30:21	05/11/2020 14:30:30	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3098299	-81.3180899	49,56	46,98
Mes 11 5	CHIP II	05/11/2020 14:31:51	05/11/2020 14:31:57	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3126049	-81.3176849	49,86	47,3
Mes 11 5	CHIP II	05/11/2020 14:33:51	05/11/2020 14:37:09	3M		On	PI-100, Lobitos Piura, PER	PN2		-4.3161899	-81.3176100	50,27	47,86
Mes 11 5	CHIP II	05/11/2020 14:46:51	05/11/2020 14:49:03	2M		On	PI-100, Lobitos Piura, PER	PN9		-4.3259400	-81.3338249	52,64	50,18
Mes 11 5	CHIP II	05/11/2020 15:02:00	05/11/2020 15:02:03	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3002544	-81.3251326	55,87	53,3
Mes 11 5	CHIP II	05/11/2020 15:10:30	05/11/2020 15:13:51	3M		On	El Alto Piura, PER	PN1		-4.2849712	-81.3169919	57,83	55,47
Mes 11 5	CHIP II	05/11/2020 15:22:12	05/11/2020 15:25:48	4M		On	El Alto Piura, PER	LL		-4.2939584	-81.3052927	59,85	57,43
Mes 11 5	CHIP II	05/11/2020 15:26:09	05/11/2020 15:26:18	0M		On		LL		-4.2949967	-81.3046398	60,11	57,55
Mes 11 5	CHIP II	05/11/2020 15:28:27	05/11/2020 15:28:48	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2989100	-81.3027300	60,6	58,07
Mes 11 5	CHIP II	05/11/2020 15:31:48	05/11/2020 15:31:57	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3045799	-81.2999250	61,31	58,74
Mes 11 5	CHIP II	05/11/2020 15:32:39	05/11/2020 15:32:48	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3060049	-81.2996399	61,49	58,91
Mes 11 5	CHIP II	05/11/2020 15:33:18	05/11/2020 15:33:27	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3071899	-81.2991600	61,61	59,05
Mes 11 5	CHIP II	05/11/2020 15:33:36	05/11/2020 15:33:39	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3076495	-81.2989694	61,67	59,1
Mes 11 5	CHIP II	05/11/2020 15:34:27	05/11/2020 15:40:51	6M		On	El Alto Piura, PER	KK		-4.3091099	-81.2983799	61,86	59,59
Mes 11 5	CHIP II	05/11/2020 15:48:57	05/11/2020 16:23:45	35M		On	PI-100, Lobitos Piura, PER	Flotante PN		-4.3234050	-81.2902799	63,95	61,88
Mes 11 5	CHIP II	05/11/2020 16:31:45	05/11/2020 16:35:21	4M		On	PI-100, Lobitos Piura, PER	PN4		-4.3192800	-81.2723849	66,41	63,93
Mes 11 5	CHIP II	05/11/2020 16:41:03	05/11/2020 16:48:42	8M		On	El Alto Piura, PER	PN14		-4.3063799	-81.2673750	67,98	65,66
Mes 11 5	CHIP II	05/11/2020 16:56:24	05/11/2020 17:12:24	16M		On	ElAlto Talara Piura, Perù	PN5		-4.2874650	-81.2668800	70,28	67,83
Mes 11 5	CHIP II	05/11/2020 17:15:54	05/11/2020 17:21:21	5M		On	ElAlto Talara Piura, Perù	SS		-4.2811050	-81.2606399	71,34	68,96
Mes 11 5	CHIP II	05/11/2020 17:26:12	05/11/2020 17:43:00	17M		On	El Alto Piura, PER	M		-4.2858450	-81.2692199	72,68	70,36
Mes 11 5	CHIP II	05/11/2020 17:44:06	05/11/2020 17:44:12	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2832720	-81.2692351	73,2	70,61
Mes 11 5	CHIP II	05/11/2020 17:44:21	05/11/2020 17:44:30	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2828149	-81.2692799	73,23	70,66
Mes 11 5	CHIP II	05/11/2020 17:45:30	05/11/2020 17:56:30	11M		On	El Alto Piura, PER	FF		-4.2807149	-81.2693249	73,47	71,74
Mes 11 5	CHIP II	05/11/2020 17:56:39	05/11/2020 17:56:51	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2835499	-81.2740649	74,38	71,8
Mes 11 5	CHIP II	05/11/2020 17:57:12	05/11/2020 17:57:21	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2843007	-81.2747904	74,5	71,92
Mes 11 5	CHIP II	05/11/2020 17:57:39	05/11/2020 17:58:18	1M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2848100	-81.2753249	74,57	72,1
Mes 11 5	CHIP II	05/11/2020 17:59:39	05/11/2020 18:14:42	15M		On	El Alto Piura, PER	A2		-4.2874650	-81.2776649	74,96	73,51
Mes 11 5	CHIP II	05/11/2020 18:14:54	05/11/2020 18:15:03	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2936449	-81.2816399	76,14	73,58
Mes 11 5	CHIP II	05/11/2020 18:15:42	05/11/2020 18:15:54	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2952050	-81.2817900	76,31	73,75
Mes 11 5	CHIP II	05/11/2020 18:16:24	05/11/2020 18:16:33	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2964304	-81.2819327	76,45	73,89
Mes 11 5	CHIP II	05/11/2020 18:18:18	05/11/2020 18:18:21	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3000592	-81.2823934	76,88	74,3
Mes 11 5	CHIP II	05/11/2020 18:29:54	05/11/2020 23:59:59	5H 30M		On	PI-100, Lobitos Piura, PER	Flotante PN		-4.3240349	-81.2890500	79,69	77,57
Mes 11 5	CHIRIBAY	05/11/2020 00:00:00	05/11/2020 23:59:59	1D 0M		Off	Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5708750	-81.2937149	0	1,43
Mes 11 5	D.VICTOR	05/11/2020 00:00:00	05/11/2020 13:34:49	13H 35M		Off	Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5672332	-81.2913166	0	0,23
Mes 11 5	D.VICTOR	05/11/2020 14:34:46	05/11/2020 23:59:59	9H 25M		On	Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5673331	-81.2904999	0,23	0,34
Mes 11 5	ELIZABET	05/11/2020 00:00:06	05/11/2020 06:19:24	6H 19M		Off	Lobitos Piura, PER	LO6		-4.4446050	-81.3703799	0	6,12
Mes 11 5	ELIZABET	05/11/2020 06:20:00	05/11/2020 18:39:18	12H 19M		On	Lobitos Piura, PER	CAMPO LOBITOS		-4.4445299	-81.3704699	6,19	16,6
Mes 11 5	ELIZABET	05/11/2020 18:39:36	05/11/2020 23:59:59	5H 20M		On	Lobitos Piura, PER	CAMPO LOBITOS		-4.4444099	-81.3706499	16,65	21,96
Mes 11 5	HIPPO	05/11/2020 00:00:48	05/11/2020 23:59:59	23H 59M		Off	Ca.S/N Ub Barrio Acapulco, Pari_as Talara Piura, Perù	Mc Donald		-4.5727050	-81.2772750	0	2,22
Mes 11 5	IRIS	05/11/2020 00:00:03	05/11/2020 00:40:36	41M		Off	El Alto Piura, PER	GG		-4.3008975	-81.2788991	0	3,51
Mes 11 5	IRIS	05/11/2020 00:43:24	05/11/2020 07:15:36	6H 32M		On	PI-100, Lobitos Piura, PER	Flotante PN		-4.3232400	-81.2902950	4,18	12,78
Mes 11 5	IRIS	05/11/2020 07:20:06	05/11/2020 07:25:51	6M		On	PI-100, Lobitos Piura, PER	BB		-4.3199100	-81.3001950	13,99	14,19
Mes 11 5	IRIS	05/11/2020 07:26:00	05/11/2020 07:28:00	2M		On	PI-100, Lobitos Piura, PER	BB		-4.3201349	-81.3001349	14,22	14,35
Mes 11 5	IRIS	05/11/2020 07:32:21	05/11/2020 07:43:51	12M		On	El Alto Piura, PER	KK		-4.3094099	-81.2981699	15,48	16,16
Mes 11 5	IRIS	05/11/2020 07:46:42	05/11/2020 07:55:00	8M		On	El Alto Piura, PER	Z		-4.3030650	-81.2928749	16,81	17,33
Mes 11 5	IRIS	05/11/2020 08:01:18	05/11/2020 08:05:30	4M		On	El Alto Piura, PER	LL		-4.2936899	-81.3049649	18,99	19,17
Mes 11 5	IRIS	05/11/2020 08:15:00	05/11/2020 08:17:48	3M		On	El Alto Piura, PER	PN7		-4.3090500	-81.3066149	21,68	21,87
Mes 11 5	IRIS	05/11/2020 08:17:57	05/11/2020 08:25:33	8M		On	El Alto Piura, PER	PN7		-4.3092449	-81.3065849	21,89	22,03
Mes 11 5	IRIS	05/11/2020 08:31:00	05/11/2020 08:44:03	13M		On	El Alto Piura, PER	OO		-4.3026900	-81.3188849	23,52	23,86
Mes 11 5	IRIS	05/11/2020 08:50:42	05/11/2020 08:53:24	3M		On	PI-100, Lobitos Piura, PER	PN2		-4.3167007	-81.3178496	25,45	25,6
Mes 11 5	IRIS	05/11/2020 08:53:30	05/11/2020 09:03:24	10M		On	PI-100, Lobitos Piura, PER	PN2		-4.3169551	-81.3173632	25,62	25,99
Mes 11 5	IRIS	05/11/2020 09:09:12	05/11/2020 09:11:33	2M		On	El Alto Piura, PER	OO		-4.3024575	-81.3189119	27,54	27,64
Mes 11 5	IRIS	05/11/2020 09:20:30	05/11/2020 09:25:54	5M		On	El Alto Piura, PER	PN3		-4.3099650	-81.3399149	30,12	30,41
Mes 11 5	IRIS	05/11/2020 09:26:03	05/11/2020 09:39:51	14M		On	El Alto Piura, PER	PN3		-4.3103249	-81.3400949	30,45	30,81
