VEHICLE;PLATFORM;START_DATETIME;STOP_DATETIME;STANDBY_TIME;INSIDE_TIME;OUTSIDE_TIME
BUCKLEY;PUERTO TALARA;2021-04-17 00:00:00;2021-04-17 23:59:59;16:17:00;21:33:00;00:09:00
BUCKLEY;RIO AMAZONAS;2021-04-17 00:00:00;2021-04-17 23:59:59;00:08:00;00:09:00;--
BUCKLEY;FLOTANTE PN;2021-04-17 00:00:00;2021-04-17 23:59:59;01:10:00;01:10:00;--
BUCKLEY;CAMPO LOBITOS;2021-04-17 00:00:00;2021-04-17 23:59:59;00:46:00;00:46:00;--
BUCKLEY;CAMPO PENA NEGRA;2021-04-17 00:00:00;2021-04-17 23:59:59;00:13:00;00:13:00;--
CHIMERA;PUERTO TALARA;2021-04-17 00:00:00;2021-04-17 23:59:59;23:00:00;23:00:00;01:00:00
CHIRIBAY;CAMPO SAN PEDRO;2021-04-17 00:00:00;2021-04-17 23:59:59;14:39:00;14:39:00;00:09:00
CHIRIBAY;SP1;2021-04-17 00:00:00;2021-04-17 23:59:59;09:12:00;09:12:00;--
D.VICTOR;PUERTO TALARA;2021-04-17 00:00:00;2021-04-17 23:59:59;22:59:00;22:59:00;01:01:00
DONALD R;FLOTANTE PN;2021-04-17 00:00:00;2021-04-17 23:59:59;13:21:00;18:36:00;00:15:00
DONALD R;GG;2021-04-17 00:00:00;2021-04-17 23:59:59;00:07:00;00:08:00;--
DONALD R;NN;2021-04-17 00:00:00;2021-04-17 23:59:59;00:04:00;00:16:00;--
DONALD R;M;2021-04-17 00:00:00;2021-04-17 23:59:59;00:14:00;00:14:00;--
DONALD R;FF;2021-04-17 00:00:00;2021-04-17 23:59:59;00:04:00;00:05:00;--
DONALD R;A2;2021-04-17 00:00:00;2021-04-17 23:59:59;02:01:00;02:01:00;--
DONALD R;TT;2021-04-17 00:00:00;2021-04-17 23:59:59;00:07:00;00:07:00;--
DONALD R;DD;2021-04-17 00:00:00;2021-04-17 23:59:59;00:06:00;00:06:00;--
DONALD R;CAMPO PENA NEGRA;2021-04-17 00:00:00;2021-04-17 23:59:59;01:14:00;01:14:00;--
DONALD R;UU;2021-04-17 00:00:00;2021-04-17 23:59:59;00:07:00;00:07:00;--
DONALD R;PN5;2021-04-17 00:00:00;2021-04-17 23:59:59;00:15:00;00:15:00;--
DONALD R;SS;2021-04-17 00:00:00;2021-04-17 23:59:59;00:03:00;00:03:00;--
DONALD R;CAMPO LOBITOS;2021-04-17 00:00:00;2021-04-17 23:59:59;00:33:00;00:33:00;--
ELIZABET;PP;2021-04-17 00:00:00;2021-04-17 23:59:59;23:53:00;23:53:00;00:07:00
HIPPO;MC DONALD;2021-04-17 00:00:00;2021-04-17 23:59:59;23:53:00;23:53:00;00:07:00
IRIS;FLOTANTE PN;2021-04-17 00:00:00;2021-04-17 23:59:59;15:48:00;15:48:00;00:20:00
IRIS;HH;2021-04-17 00:00:00;2021-04-17 23:59:59;00:04:00;00:11:00;--
IRIS;KK;2021-04-17 00:00:00;2021-04-17 23:59:59;00:20:00;00:31:00;--
IRIS;PN2;2021-04-17 00:00:00;2021-04-17 23:59:59;00:38:00;00:48:00;--
IRIS;OO;2021-04-17 00:00:00;2021-04-17 23:59:59;00:08:00;00:17:00;--
IRIS;PN8;2021-04-17 00:00:00;2021-04-17 23:59:59;00:13:00;00:23:00;--
IRIS;DD;2021-04-17 00:00:00;2021-04-17 23:59:59;00:08:00;00:15:00;--
IRIS;PN7;2021-04-17 00:00:00;2021-04-17 23:59:59;00:10:00;00:11:00;--
IRIS;Z;2021-04-17 00:00:00;2021-04-17 23:59:59;00:05:00;00:06:00;--
IRIS;LL;2021-04-17 00:00:00;2021-04-17 23:59:59;00:23:00;00:24:00;--
IRIS;PN1;2021-04-17 00:00:00;2021-04-17 23:59:59;00:08:00;00:09:00;--
IRIS;PN3;2021-04-17 00:00:00;2021-04-17 23:59:59;00:10:00;00:10:00;--
IRIS;PN9;2021-04-17 00:00:00;2021-04-17 23:59:59;00:12:00;00:12:00;--
IRIS;CAMPO PENA NEGRA;2021-04-17 00:00:00;2021-04-17 23:59:59;03:51:00;03:51:00;--
IRIS;GG;2021-04-17 00:00:00;2021-04-17 23:59:59;00:10:00;00:10:00;--
IRIS;R;2021-04-17 00:00:00;2021-04-17 23:59:59;00:07:00;00:07:00;--
IRIS;NN;2021-04-17 00:00:00;2021-04-17 23:59:59;00:06:00;00:06:00;--
IRIS;BB;2021-04-17 00:00:00;2021-04-17 23:59:59;00:01:00;00:01:00;--
KELLEY;ES1;2021-04-17 00:00:00;2021-04-17 23:59:59;01:00:00;01:00:00;01:02:00
