Mes 11 7	BUCKLEY	07/11/2020 00:00:15	07/11/2020 23:59:59	1D 0M		Off	Ca.S/N Ub Zona Industrial, Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5719249	-81.2755049	0	1,91
Mes 11 7	CHIMERA	07/11/2020 00:00:00	07/11/2020 17:37:03	17H 37M		Off	Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5673331	-81.2910832	0	0,19
Mes 11 7	CHIMERA	07/11/2020 18:37:09	07/11/2020 20:37:16	2H 0M		On	Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5673499	-81.2908998	0,2	0,26
Mes 11 7	CHIMERA	07/11/2020 21:37:16	07/11/2020 23:59:59	2H 23M		On	Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5674164	-81.2912998	0,27	0,31
Mes 11 7	CHIP II	07/11/2020 00:00:00	07/11/2020 07:42:51	7H 43M		Off	PI-100, Lobitos Piura, PER	Flotante PN		-4.3238975	-81.2897919	0	2,42
Mes 11 7	CHIP II	07/11/2020 07:48:00	07/11/2020 07:50:24	2M		On	El Alto Piura, PER	Z		-4.3026900	-81.2922749	3,87	1,54
Mes 11 7	CHIP II	07/11/2020 08:02:54	07/11/2020 08:20:33	18M		On	ElAlto Talara Piura, Perù	PN5		-4.2874200	-81.2670150	7,21	5,03
Mes 11 7	CHIP II	07/11/2020 08:22:33	07/11/2020 08:29:09	7M		On	ElAlto Talara Piura, Perù	UU		-4.2916499	-81.2650950	7,93	5,7
Mes 11 7	CHIP II	07/11/2020 08:33:48	07/11/2020 08:45:00	11M		On	El Alto Piura, PER	NN		-4.3023150	-81.2700150	9,38	7,16
Mes 11 7	CHIP II	07/11/2020 08:46:57	07/11/2020 08:52:00	5M		On	El Alto Piura, PER	PN14		-4.3060950	-81.2673149	10,08	7,73
Mes 11 7	CHIP II	07/11/2020 08:57:15	07/11/2020 09:05:42	8M		On	El Alto Piura, PER	GG		-4.3008600	-81.2785799	11,51	9,31
Mes 11 7	CHIP II	07/11/2020 09:09:21	07/11/2020 09:21:18	12M		On	El Alto Piura, PER	DD		-4.3094399	-81.2781299	12,67	10,42
Mes 11 7	CHIP II	07/11/2020 09:21:30	07/11/2020 09:21:39	0M		On	El Alto Piura, PER	DD		-4.3087499	-81.2788199	12,89	10,49
Mes 11 7	CHIP II	07/11/2020 09:29:54	07/11/2020 09:36:24	7M		On	PI-100, Lobitos Piura, PER	Flotante PN		-4.3234500	-81.2901150	14,98	12,69
Mes 11 7	CHIP II	07/11/2020 09:44:51	07/11/2020 09:50:21	6M		On	El Alto Piura, PER	Z		-4.3030949	-81.2920950	17,39	15,13
Mes 11 7	CHIP II	07/11/2020 09:56:30	07/11/2020 10:12:42	16M		On	El Alto Piura, PER	LL		-4.2942479	-81.3046015	19,16	16,96
Mes 11 7	CHIP II	07/11/2020 10:16:12	07/11/2020 10:20:30	4M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2862499	-81.3029549	20,24	17,95
Mes 11 7	CHIP II	07/11/2020 10:22:39	07/11/2020 10:55:03	32M		On	El Alto Piura, PER	TT		-4.2828847	-81.2989182	20,88	19,2
Mes 11 7	CHIP II	07/11/2020 10:55:33	07/11/2020 10:55:51	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2829949	-81.2999549	21,75	19,39
Mes 11 7	CHIP II	07/11/2020 11:01:03	07/11/2020 11:11:00	10M		On	El Alto Piura, PER	LL		-4.2936299	-81.3049949	23,09	20,86
Mes 11 7	CHIP II	07/11/2020 11:17:21	07/11/2020 11:59:30	42M		On	El Alto Piura, PER	TT		-4.2820049	-81.2988149	24,72	23,54
Mes 11 7	CHIP II	07/11/2020 12:04:42	07/11/2020 12:11:36	7M		On	El Alto Piura, PER	LL		-4.2937744	-81.3050879	27,43	25,23
Mes 11 7	CHIP II	07/11/2020 12:25:54	07/11/2020 12:31:18	5M		On	PI-100, Lobitos Piura, PER	Flotante PN		-4.3237199	-81.2899799	31,36	29,03
Mes 11 7	CHIP II	07/11/2020 12:39:09	07/11/2020 12:50:27	11M		On	PI-100, Lobitos Piura, PER	PN4		-4.3195167	-81.2719615	33,59	31,35
Mes 11 7	CHIP II	07/11/2020 12:56:36	07/11/2020 12:58:24	2M		On	El Alto Piura, PER	PN14		-4.3063349	-81.2671649	35,3	32,94
Mes 11 7	CHIP II	07/11/2020 13:04:36	07/11/2020 13:06:39	2M		On	ElAlto Talara Piura, Perù	UU		-4.2925949	-81.2647499	36,89	34,55
Mes 11 7	CHIP II	07/11/2020 13:09:00	07/11/2020 13:10:33	2M		On	ElAlto Talara Piura, Perù	PN5		-4.2875399	-81.2668649	37,53	35,22
