Mes 11 11	BUCKLEY	11/11/2020 00:00:51	11/11/2020 07:57:57	7H 57M		On	"Ca.S/N Ub Zona Industrial, Pari_as Talara Piura, Perù"	PUERTO TALARA		-4.5719295	-81.2755070	0	"0,85"
Mes 11 11	BUCKLEY	11/11/2020 07:58:36	11/11/2020 07:58:45	0M		On	"Pari_as Talara Piura, Perù"	PUERTO TALARA		-4.5721650	-81.2779799	"0,98"	"1,01"
Mes 11 11	BUCKLEY	11/11/2020 07:58:57	11/11/2020 07:59:00	0M		On	"Pari_as Talara Piura, Perù"	PUERTO TALARA		-4.5720450	-81.2786249	"1,05"	"1,06"
Mes 11 11	BUCKLEY	11/11/2020 07:59:06	11/11/2020 07:59:12	0M		On	"Pari_as Talara Piura, Perù"	PUERTO TALARA		-4.5719249	-81.2788350	"1,08"	"1,1"
Mes 11 11	BUCKLEY	11/11/2020 08:56:57	11/11/2020 09:23:18	26M		On	"Lobitos Talara Piura, Perù"	LO8		-4.4294099	-81.2811749	"20,66"	"21,06"
Mes 11 11	BUCKLEY	11/11/2020 09:29:48	11/11/2020 09:40:24	11M		On	"Lobitos Piura, PER"	LO12		-4.4264099	-81.2959350	"22,81"	"23,06"
Mes 11 11	BUCKLEY	11/11/2020 09:47:21	11/11/2020 10:16:03	29M		On	"Lobitos Talara Piura, Perù"	LO15		-4.4409149	-81.2942699	"24,95"	"25,64"
Mes 11 11	BUCKLEY	11/11/2020 10:22:45	11/11/2020 10:56:39	34M		On	"Lobitos Piura, PER"	LO9		-4.4413349	-81.3093149	"27,35"	"28,56"
Mes 11 11	BUCKLEY	11/11/2020 11:00:57	11/11/2020 11:35:24	34M		On	"Lobitos Piura, PER"	ZZ		-4.4456850	-81.3167849	"29,58"	"30,57"
Mes 11 11	BUCKLEY	11/11/2020 11:43:24	11/11/2020 11:46:24	3M		On	"Lobitos Piura, PER"	LO11		-4.4481299	-81.3357299	"32,77"	"33,01"
Mes 11 11	BUCKLEY	11/11/2020 11:54:30	11/11/2020 11:54:36	0M		On	"Lobitos Piura, PER"	Flotante LO		-4.4364299	-81.3199350	"35,22"	"35,25"
Mes 11 11	BUCKLEY	11/11/2020 11:54:42	11/11/2020 12:02:24	8M		On	"Lobitos Piura, PER"	Flotante LO		-4.4362949	-81.3196650	"35,26"	"35,47"
Mes 11 11	BUCKLEY	11/11/2020 12:02:33	11/11/2020 12:03:03	1M		On	"Lobitos Piura, PER"	Flotante LO		-4.4354699	-81.3193199	"35,49"	"35,57"
Mes 11 11	BUCKLEY	11/11/2020 12:11:45	11/11/2020 12:15:54	4M		On	"Lobitos Piura, PER"	LO11		-4.4479775	-81.3354111	38	"38,31"
Mes 11 11	BUCKLEY	11/11/2020 12:23:33	11/11/2020 13:04:27	41M		On	"Lobitos Piura, PER"	CAMPO LOBITOS		-4.4552849	-81.3209549	"40,22"	"41,36"
Mes 11 11	BUCKLEY	11/11/2020 13:10:06	11/11/2020 13:52:48	43M		On	"Lobitos Piura, PER"	PP		-4.4679149	-81.3202349	"42,81"	"44,16"
