Mes 11 8	BUCKLEY	08/11/2020 00:00:30	08/11/2020 20:01:15	20H 1M		Off	Ca.S/N Ub Zona Industrial, Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5719249	-81.2754750	0	1,88
Mes 11 8	BUCKLEY	08/11/2020 20:03:21	08/11/2020 20:03:39	0M		On	Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5691949	-81.2831099	2,34	2,39
Mes 11 8	BUCKLEY	08/11/2020 20:05:45	08/11/2020 20:28:00	22M		On	Pari_as Talara Piura, Perù	Rio Amazonas		-4.5696149	-81.2873850	2,84	4,07
Mes 11 8	BUCKLEY	08/11/2020 20:28:06	08/11/2020 20:28:42	1M		On	Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5713249	-81.2791799	4,09	4,2
Mes 11 8	BUCKLEY	08/11/2020 20:28:51	08/11/2020 23:59:59	3H 31M		On	Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5717450	-81.2779649	4,23	4,84
Mes 11 8	CHIMERA	08/11/2020 00:00:00	08/11/2020 00:37:27	37M		Off	Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5673665	-81.2913166	0	0
Mes 11 8	CHIMERA	08/11/2020 01:37:23	08/11/2020 03:36:58	2H 0M		On	Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5674000	-81.2913831	0	0,02
Mes 11 8	CHIMERA	08/11/2020 05:37:03	08/11/2020 11:37:21	6H 0M		On	Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5674164	-81.2915165	0,02	0,15
Mes 11 8	CHIMERA	08/11/2020 12:37:23	08/11/2020 14:36:58	2H 0M		On	Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5675165	-81.2904331	0,16	0,19
Mes 11 8	CHIMERA	08/11/2020 15:37:01	08/11/2020 16:37:04	1H 0M		On	Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5674833	-81.2904831	0,2	0,21
Mes 11 8	CHIMERA	08/11/2020 17:37:04	08/11/2020 19:37:12	2H 0M		On	Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5674500	-81.2906499	0,21	0,24
Mes 11 8	CHIMERA	08/11/2020 20:37:13	08/11/2020 23:59:59	3H 23M		On	Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5673665	-81.2911000	0,26	0,29
Mes 11 8	CHIP II	08/11/2020 00:00:00	08/11/2020 07:25:45	7H 26M		Off	PI-100, Lobitos Piura, PER	Flotante PN		-4.3238544	-81.2895743	0	0,72
Mes 11 8	CHIP II	08/11/2020 07:34:00	08/11/2020 07:36:18	2M		On	El Alto Piura, PER	Z		-4.3026900	-81.2922749	2,91	2,3
Mes 11 8	CHIP II	08/11/2020 07:42:39	08/11/2020 07:48:45	6M		On	El Alto Piura, PER	LL		-4.2940049	-81.3048299	4,69	4,15
Mes 11 8	CHIP II	08/11/2020 07:53:57	08/11/2020 08:01:24	7M		On	El Alto Piura, PER	TT		-4.2822300	-81.2988600	6,26	5,74
Mes 11 8	CHIP II	08/11/2020 08:10:45	08/11/2020 08:15:51	5M		On	El Alto Piura, PER	A2		-4.2876449	-81.2783850	8,73	8,2
Mes 11 8	CHIP II	08/11/2020 08:18:00	08/11/2020 08:20:15	2M		On	El Alto Piura, PER	R		-4.2894319	-81.2731775	9,4	8,85
Mes 11 8	CHIP II	08/11/2020 08:22:33	08/11/2020 08:36:39	14M		On	El Alto Piura, PER	PN5		-4.2875849	-81.2673149	10,12	9,61
Mes 11 8	CHIP II	08/11/2020 08:38:48	08/11/2020 08:47:09	8M		On	ElAlto Talara Piura, Perù	UU		-4.2913800	-81.2647049	10,81	10,45
Mes 11 8	CHIP II	08/11/2020 08:51:00	08/11/2020 08:53:54	3M		On	El Alto Piura, PER	R		-4.2893699	-81.2725499	12,1	11,54
Mes 11 8	CHIP II	08/11/2020 08:56:45	08/11/2020 08:58:48	2M		On	El Alto Piura, PER	PN5		-4.2873749	-81.2674049	12,9	12,35
Mes 11 8	CHIP II	08/11/2020 08:59:48	08/11/2020 09:01:18	2M		On	El Alto Piura, PER	M		-4.2859499	-81.2691449	13,28	12,68
Mes 11 8	CHIP II	08/11/2020 09:03:48	08/11/2020 09:09:24	6M		On	El Alto Piura, PER	FF		-4.2802527	-81.2693632	13,97	13,45
Mes 11 8	CHIP II	08/11/2020 09:13:03	08/11/2020 09:22:21	9M		On	ElAlto Talara Piura, Perù	SS		-4.2808500	-81.2611199	15,03	14,58
Mes 11 8	CHIP II	08/11/2020 09:34:03	08/11/2020 09:36:15	2M		On	El Alto Piura, PER	GG		-4.3005449	-81.2785499	18,27	17,73
Mes 11 8	CHIP II	08/11/2020 09:43:45	08/11/2020 09:46:51	3M		On	El Alto Piura, PER	M		-4.2866700	-81.2698499	20,27	19,84
Mes 11 8	CHIP II	08/11/2020 09:54:21	08/11/2020 10:08:21	14M		On	El Alto Piura, PER	NN		-4.3019249	-81.2700449	22,32	21,81
Mes 11 8	CHIP II	08/11/2020 10:10:12	08/11/2020 10:16:21	6M		On	El Alto Piura, PER	PN14		-4.3060127	-81.2671744	22,99	22,36
Mes 11 8	CHIP II	08/11/2020 10:24:30	08/11/2020 10:27:30	3M		On	ElAlto Talara Piura, Perù	PN5		-4.2876299	-81.2669700	25,09	24,61
Mes 11 8	CHIP II	08/11/2020 10:36:00	08/11/2020 10:40:03	4M		On	El Alto Piura, PER	GG		-4.3005899	-81.2787749	27,37	26,87
Mes 11 8	CHIP II	08/11/2020 10:43:33	08/11/2020 10:46:30	3M		On	El Alto Piura, PER	DD		-4.3084959	-81.2783232	28,38	27,91
Mes 11 8	CHIP II	08/11/2020 10:47:51	08/11/2020 10:58:48	11M		On	PI-100, Lobitos Piura, PER	PN11		-4.3114639	-81.2752256	28,94	28,7
Mes 11 8	CHIP II	08/11/2020 11:00:09	08/11/2020 11:14:18	14M		On	El Alto Piura, PER	DD		-4.3092749	-81.2779799	29,7	29,27
Mes 11 8	CHIP II	08/11/2020 11:15:00	08/11/2020 11:15:06	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3101327	-81.2763264	30,15	29,45
Mes 11 8	CHIP II	08/11/2020 11:17:06	08/11/2020 11:17:18	0M		On	PI-100, Lobitos Piura, PER	CAMPO PEA NEGRA		-4.3140749	-81.2750399	30,6	29,92
Mes 11 8	CHIP II	08/11/2020 11:20:06	08/11/2020 11:35:00	15M		On	PI-100, Lobitos Piura, PER	PN4		-4.3189799	-81.2717999	31,28	30,95
