Mes 11 10	BUCKLEY	10/11/2020 00:00:27	10/11/2020 04:13:21	4H 13M		Off	"Ca.S/N Ub Zona Industrial, Pari_as Talara Piura, Perù"	PUERTO TALARA		-4.5720000	-81.2755200	0	"0,7"
Mes 11 10	BUCKLEY	10/11/2020 06:43:48	10/11/2020 06:44:45	1M		On	"Colán Piura, PER"	CAMPO CHIRA		-4.9071900	-81.1620449	"49,74"	"49,88"
Mes 11 10	BUCKLEY	10/11/2020 06:54:27	10/11/2020 06:55:30	1M		On	"Colan Paita Piura, Perù"	SC1		-4.9277850	-81.1457249	"52,83"	"52,97"
Mes 11 10	BUCKLEY	10/11/2020 06:55:39	10/11/2020 06:55:45	0M		On	"Colan Paita Piura, Perù"	SC1		-4.9277407	-81.1444607	53	"53,02"
Mes 11 10	BUCKLEY	10/11/2020 07:07:51	10/11/2020 07:27:33	20M		On	"Colan Paita Piura, Perù"	SC2		-4.9075499	-81.1610099	"56,9"	"57,29"
Mes 11 10	BUCKLEY	10/11/2020 07:37:39	10/11/2020 08:54:09	1H 17M		On	"Colan Paita Piura, Perù"	SC1		-4.9279349	-81.1458299	"60,32"	"61,85"
Mes 11 10	BUCKLEY	10/11/2020 09:03:54	10/11/2020 09:51:57	48M		On	"Colán Piura, PER"	RC1		-4.9530300	-81.1396799	"64,85"	"65,42"
Mes 11 10	BUCKLEY	10/11/2020 10:53:21	10/11/2020 11:01:54	9M		On		CO1		-5.0282249	-81.3121799	"86,91"	"87,38"
Mes 11 10	BUCKLEY	10/11/2020 11:37:09	10/11/2020 11:52:27	15M		On		NPXB		-4.9664655	-81.2313343	"98,75"	"99,06"
Mes 11 10	BUCKLEY	10/11/2020 13:59:42	10/11/2020 14:31:00	31M		On	"PI-101, La Brea Piura, PER"	PV15		-4.6113299	-81.3215849	"142,48"	"143,05"
Mes 11 10	BUCKLEY	10/11/2020 14:53:12	10/11/2020 23:59:59	9H 7M		On	"Pari_as Talara Piura, Perù"	PUERTO TALARA		-4.5709650	-81.2802599	"149,72"	"151,07"
