VEHICLE	PLATFORM	START_DATETIME	STOP_DATETIME	STANDBY_TIME	INSIDE_TIME	OUTSIDE_TIME
BUCKLEY	PUERTO TALARA	2021-05-31 00:00:00	2021-05-31 23:59:59	13:11:00	13:11:00	00:11:00
BUCKLEY	RIO AMAZONAS	2021-05-31 00:00:00	2021-05-31 23:59:59	00:17:00	00:19:00	--
BUCKLEY	CAMPO LITORAL	2021-05-31 00:00:00	2021-05-31 23:59:59	01:04:00	01:05:00	--
BUCKLEY	LT12	2021-05-31 00:00:00	2021-05-31 23:59:59	00:18:00	00:18:00	--
BUCKLEY	3B	2021-05-31 00:00:00	2021-05-31 23:59:59	00:06:00	00:06:00	--
BUCKLEY	4D	2021-05-31 00:00:00	2021-05-31 23:59:59	00:53:00	01:25:00	--
BUCKLEY	LT11	2021-05-31 00:00:00	2021-05-31 23:59:59	04:36:00	04:36:00	--
BUCKLEY	MC DONALD	2021-05-31 00:00:00	2021-05-31 23:59:59	00:19:00	00:19:00	--
BUCKLEY	CAMPO PROVIDENCIA	2021-05-31 00:00:00	2021-05-31 23:59:59	01:06:00	01:06:00	--
BUCKLEY	PQ	2021-05-31 00:00:00	2021-05-31 23:59:59	00:01:00	00:01:00	--
BUCKLEY	PBL1	2021-05-31 00:00:00	2021-05-31 23:59:59	00:01:00	00:01:00	--
BUCKLEY	3C	2021-05-31 00:00:00	2021-05-31 23:59:59	00:01:00	00:01:00	--
BUCKLEY	3J	2021-05-31 00:00:00	2021-05-31 23:59:59	01:21:00	01:21:00	--
CHIMERA	PUERTO TALARA	2021-05-31 00:00:00	2021-05-31 23:59:59	09:44:00	23:00:00	01:00:00
CHIP II	PUERTO TALARA	2021-05-31 00:00:00	2021-05-31 23:59:59	21:11:00	22:19:00	00:41:00
CHIP II	RIO AMAZONAS	2021-05-31 00:00:00	2021-05-31 23:59:59	00:06:00	00:06:00	--
CHIP II	MC DONALD	2021-05-31 00:00:00	2021-05-31 23:59:59	00:54:00	00:54:00	--
CHIRIBAY	CAMPO PENA NEGRA	2021-05-31 00:00:00	2021-05-31 23:59:59	14:25:00	14:25:00	00:06:00
CHIRIBAY	OO	2021-05-31 00:00:00	2021-05-31 23:59:59	07:59:00	07:59:00	--
CHIRIBAY	CAMPO LOBITOS	2021-05-31 00:00:00	2021-05-31 23:59:59	01:26:00	01:26:00	--
CHIRIBAY	FLOTANTE LO	2021-05-31 00:00:00	2021-05-31 23:59:59	00:04:00	00:04:00	--
D.VICTOR	PUERTO TALARA	2021-05-31 00:00:00	2021-05-31 23:59:59	09:02:00	21:00:00	02:00:00
D.VICTOR	RIO AMAZONAS	2021-05-31 00:00:00	2021-05-31 23:59:59	01:00:00	01:00:00	--
DONALD R	FLOTANTE LO	2021-05-31 00:00:00	2021-05-31 23:59:59	03:52:00	03:52:00	01:01:00
DONALD R	LO9	2021-05-31 00:00:00	2021-05-31 23:59:59	00:18:00	00:21:00	--
DONALD R	LO8	2021-05-31 00:00:00	2021-05-31 23:59:59	02:26:00	06:17:00	--
DONALD R	H	2021-05-31 00:00:00	2021-05-31 23:59:59	01:38:00	01:39:00	--
DONALD R	ZZ	2021-05-31 00:00:00	2021-05-31 23:59:59	00:13:00	00:14:00	--
DONALD R	LO7	2021-05-31 00:00:00	2021-05-31 23:59:59	02:28:00	02:28:00	--
DONALD R	LO6	2021-05-31 00:00:00	2021-05-31 23:59:59	00:16:00	00:17:00	--
DONALD R	LO16	2021-05-31 00:00:00	2021-05-31 23:59:59	00:10:00	00:10:00	--
DONALD R	LO13	2021-05-31 00:00:00	2021-05-31 23:59:59	00:16:00	00:16:00	--
DONALD R	LO14	2021-05-31 00:00:00	2021-05-31 23:59:59	00:11:00	00:11:00	--
DONALD R	LO11	2021-05-31 00:00:00	2021-05-31 23:59:59	01:13:00	02:19:00	--
DONALD R	CC	2021-05-31 00:00:00	2021-05-31 23:59:59	00:04:00	00:04:00	--
DONALD R	LO3	2021-05-31 00:00:00	2021-05-31 23:59:59	00:10:00	00:11:00	--
DONALD R	LO4	2021-05-31 00:00:00	2021-05-31 23:59:59	00:18:00	00:18:00	--
DONALD R	CAMPO LOBITOS	2021-05-31 00:00:00	2021-05-31 23:59:59	04:09:00	04:09:00	--
DONALD R	LO19	2021-05-31 00:00:00	2021-05-31 23:59:59	00:12:00	00:12:00	--
DONALD R	A8	2021-05-31 00:00:00	2021-05-31 23:59:59	00:01:00	00:01:00	--
ELIZABET	LO6	2021-05-31 00:00:00	2021-05-31 23:59:59	12:46:00	23:50:00	00:05:00
ELIZABET	CAMPO LOBITOS	2021-05-31 00:00:00	2021-05-31 23:59:59	00:05:00	00:05:00	--
HIPPO	MC DONALD	2021-05-31 00:00:00	2021-05-31 23:59:59	12:16:00	17:03:00	00:07:00
HIPPO	PUERTO TALARA	2021-05-31 00:00:00	2021-05-31 23:59:59	06:50:00	06:50:00	--
IRIS	FLOTANTE PN	2021-05-31 00:00:00	2021-05-31 23:59:59	07:32:00	09:03:00	00:16:00
IRIS	CAMPO PENA NEGRA	2021-05-31 00:00:00	2021-05-31 23:59:59	04:51:00	06:21:00	--
IRIS	HH	2021-05-31 00:00:00	2021-05-31 23:59:59	02:18:00	02:36:00	--
IRIS	KK	2021-05-31 00:00:00	2021-05-31 23:59:59	00:39:00	00:39:00	--
IRIS	PN2	2021-05-31 00:00:00	2021-05-31 23:59:59	00:39:00	00:51:00	--
IRIS	OO	2021-05-31 00:00:00	2021-05-31 23:59:59	00:19:00	00:20:00	--
IRIS	PN8	2021-05-31 00:00:00	2021-05-31 23:59:59	01:25:00	01:25:00	--
IRIS	R	2021-05-31 00:00:00	2021-05-31 23:59:59	00:16:00	00:23:00	--
IRIS	DD	2021-05-31 00:00:00	2021-05-31 23:59:59	00:07:00	00:17:00	--
IRIS	Z	2021-05-31 00:00:00	2021-05-31 23:59:59	00:20:00	00:21:00	--
IRIS	PN7	2021-05-31 00:00:00	2021-05-31 23:59:59	00:08:00	00:09:00	--
IRIS	PN3	2021-05-31 00:00:00	2021-05-31 23:59:59	00:19:00	00:21:00	--
IRIS	PN9	2021-05-31 00:00:00	2021-05-31 23:59:59	00:08:00	00:08:00	--
IRIS	PN1	2021-05-31 00:00:00	2021-05-31 23:59:59	00:12:00	00:12:00	--
IRIS	LL	2021-05-31 00:00:00	2021-05-31 23:59:59	00:08:00	00:08:00	--
IRIS	BB	2021-05-31 00:00:00	2021-05-31 23:59:59	00:08:00	00:09:00	--
IRIS	A2	2021-05-31 00:00:00	2021-05-31 23:59:59	00:01:00	00:01:00	--
IRIS	NN	2021-05-31 00:00:00	2021-05-31 23:59:59	00:10:00	00:10:00	--
IRIS	GG	2021-05-31 00:00:00	2021-05-31 23:59:59	00:10:00	00:10:00	--
KELLEY	CAMPO SAN PEDRO	2021-05-31 00:00:00	2021-05-31 23:59:59	08:19:00	15:00:00	01:01:00
KELLEY	SP1	2021-05-31 00:00:00	2021-05-31 23:59:59	03:00:00	05:00:00	--
KELLEY	ES1	2021-05-31 00:00:00	2021-05-31 23:59:59	01:59:00	01:59:00	--
KELLEY	SP1-A	2021-05-31 00:00:00	2021-05-31 23:59:59	01:00:00	01:00:00	--
LOBITOS	MC DONALD	2021-05-31 00:00:00	2021-05-31 23:59:59	09:33:00	14:21:00	00:08:00
LOBITOS	PUERTO TALARA	2021-05-31 00:00:00	2021-05-31 23:59:59	00:20:00	00:52:00	--
LOBITOS	CAMPO LOBITOS	2021-05-31 00:00:00	2021-05-31 23:59:59	02:58:00	02:58:00	--
LOBITOS	CAMPO PENA NEGRA	2021-05-31 00:00:00	2021-05-31 23:59:59	01:30:00	01:30:00	--
LOBITOS	LO6	2021-05-31 00:00:00	2021-05-31 23:59:59	02:38:00	02:38:00	--
LOBITOS	FLOTANTE LO	2021-05-31 00:00:00	2021-05-31 23:59:59	01:15:00	01:15:00	--
LOBITOS	U	2021-05-31 00:00:00	2021-05-31 23:59:59	00:05:00	00:05:00	--
LOBITOS	R	2021-05-31 00:00:00	2021-05-31 23:59:59	00:13:00	00:13:00	--
MISS D	FLOTANTE PN	2021-05-31 00:00:00	2021-05-31 23:59:59	07:55:00	15:12:00	00:13:00
MISS D	CAMPO PENA NEGRA	2021-05-31 00:00:00	2021-05-31 23:59:59	00:53:00	03:17:00	--
MISS D	DD	2021-05-31 00:00:00	2021-05-31 23:59:59	00:20:00	00:20:00	--
MISS D	NN	2021-05-31 00:00:00	2021-05-31 23:59:59	00:11:00	00:23:00	--
MISS D	R	2021-05-31 00:00:00	2021-05-31 23:59:59	00:31:00	00:39:00	--
MISS D	YY	2021-05-31 00:00:00	2021-05-31 23:59:59	00:12:00	00:13:00	--
MISS D	FF	2021-05-31 00:00:00	2021-05-31 23:59:59	00:06:00	00:07:00	--
MISS D	SS	2021-05-31 00:00:00	2021-05-31 23:59:59	00:06:00	00:07:00	--
MISS D	PN5	2021-05-31 00:00:00	2021-05-31 23:59:59	00:10:00	00:10:00	--
MISS D	M	2021-05-31 00:00:00	2021-05-31 23:59:59	00:48:00	00:50:00	--
MISS D	TT	2021-05-31 00:00:00	2021-05-31 23:59:59	00:21:00	00:22:00	--
MISS D	PN4	2021-05-31 00:00:00	2021-05-31 23:59:59	00:12:00	00:12:00	--
MISS D	GG	2021-05-31 00:00:00	2021-05-31 23:59:59	00:10:00	00:11:00	--
MISS D	A2	2021-05-31 00:00:00	2021-05-31 23:59:59	01:43:00	01:43:00	--
MISS D	PN11	2021-05-31 00:00:00	2021-05-31 23:59:59	00:01:00	00:01:00	--
NEPTUNO	PUERTO TALARA	2021-05-31 00:00:00	2021-05-31 23:59:59	19:51:00	22:43:00	00:08:00
NEPTUNO	RIO AMAZONAS	2021-05-31 00:00:00	2021-05-31 23:59:59	00:19:00	00:19:00	--
NEPTUNO	MC DONALD	2021-05-31 00:00:00	2021-05-31 23:59:59	00:19:00	00:19:00	--
