VEHICLE	PLATFORM	START_DATETIME	STOP_DATETIME	STANDBY_TIME	INSIDE_TIME	OUTSIDE_TIME
BUCKLEY	NONE	2021-06-03 00:00:00	2021-06-03 23:59:59	00:00:00	00:00:00	24:00:00
CHIMERA	NONE	2021-06-03 00:00:00	2021-06-03 23:59:59	00:00:00	00:00:00	24:00:00
CHIP II	NONE	2021-06-03 00:00:00	2021-06-03 23:59:59	00:00:00	00:00:00	24:00:00
CHIRIBAY	NONE	2021-06-03 00:00:00	2021-06-03 23:59:59	00:00:00	00:00:00	24:00:00
D.VICTOR	NONE	2021-06-03 00:00:00	2021-06-03 23:59:59	00:00:00	00:00:00	24:00:00
DONALD R	NONE	2021-06-03 00:00:00	2021-06-03 23:59:59	00:00:00	00:00:00	24:00:00
ELIZABET	NONE	2021-06-03 00:00:00	2021-06-03 23:59:59	00:00:00	00:00:00	24:00:00
HIPPO	NONE	2021-06-03 00:00:00	2021-06-03 23:59:59	00:00:00	00:00:00	24:00:00
IRIS	NONE	2021-06-03 00:00:00	2021-06-03 23:59:59	00:00:00	00:00:00	24:00:00
KELLEY	NONE	2021-06-03 00:00:00	2021-06-03 23:59:59	00:00:00	00:00:00	24:00:00
LOBITOS	NONE	2021-06-03 00:00:00	2021-06-03 23:59:59	00:00:00	00:00:00	24:00:00
MISS D	NONE	2021-06-03 00:00:00	2021-06-03 23:59:59	00:00:00	00:00:00	24:00:00
NEPTUNO	NONE	2021-06-03 00:00:00	2021-06-03 23:59:59	00:00:00	00:00:00	24:00:00
OLYMPIC	NONE	2021-06-03 00:00:00	2021-06-03 23:59:59	00:00:00	00:00:00	24:00:00
PARINAS	NONE	2021-06-03 00:00:00	2021-06-03 23:59:59	00:00:00	00:00:00	24:00:00
ROSLYN	NONE	2021-06-03 00:00:00	2021-06-03 23:59:59	00:00:00	00:00:00	24:00:00
SHEYLA	NONE	2021-06-03 00:00:00	2021-06-03 23:59:59	00:00:00	00:00:00	24:00:00
VILMA	NONE	2021-06-03 00:00:00	2021-06-03 23:59:59	00:00:00	00:00:00	24:00:00
Virtual fleet for slim\BUCKLEY	PUERTO TALARA	2021-06-03 00:00:00	2021-06-03 23:59:59	11:34:00	11:34:00	00:14:00
Virtual fleet for slim\BUCKLEY	RIO AMAZONAS	2021-06-03 00:00:00	2021-06-03 23:59:59	00:31:00	00:31:00	--
Virtual fleet for slim\BUCKLEY	CAMPO LOBITOS	2021-06-03 00:00:00	2021-06-03 23:59:59	04:29:00	04:29:00	--
Virtual fleet for slim\BUCKLEY	PP	2021-06-03 00:00:00	2021-06-03 23:59:59	00:35:00	00:35:00	--
Virtual fleet for slim\BUCKLEY	LO19	2021-06-03 00:00:00	2021-06-03 23:59:59	00:02:00	00:02:00	--
Virtual fleet for slim\BUCKLEY	FLOTANTE LO	2021-06-03 00:00:00	2021-06-03 23:59:59	02:13:00	02:13:00	--
Virtual fleet for slim\BUCKLEY	ZZ	2021-06-03 00:00:00	2021-06-03 23:59:59	00:22:00	00:22:00	--
Virtual fleet for slim\BUCKLEY	LO14	2021-06-03 00:00:00	2021-06-03 23:59:59	00:08:00	00:08:00	--
Virtual fleet for slim\BUCKLEY	LO16	2021-06-03 00:00:00	2021-06-03 23:59:59	00:35:00	00:35:00	--
Virtual fleet for slim\BUCKLEY	LO13	2021-06-03 00:00:00	2021-06-03 23:59:59	00:13:00	00:13:00	--
Virtual fleet for slim\BUCKLEY	LO10	2021-06-03 00:00:00	2021-06-03 23:59:59	00:15:00	00:15:00	--
Virtual fleet for slim\BUCKLEY	CC	2021-06-03 00:00:00	2021-06-03 23:59:59	00:01:00	00:01:00	--
Virtual fleet for slim\BUCKLEY	LO6	2021-06-03 00:00:00	2021-06-03 23:59:59	00:17:00	00:17:00	--
Virtual fleet for slim\BUCKLEY	LO18	2021-06-03 00:00:00	2021-06-03 23:59:59	02:26:00	02:26:00	--
Virtual fleet for slim\BUCKLEY	LO7	2021-06-03 00:00:00	2021-06-03 23:59:59	00:05:00	00:05:00	--
Virtual fleet for slim\CHIMERA	PUERTO TALARA	2021-06-03 00:00:00	2021-06-03 23:59:59	23:00:00	23:00:00	01:00:00
Virtual fleet for slim\CHIP II	PUERTO TALARA	2021-06-03 00:00:00	2021-06-03 23:59:59	13:40:00	13:40:00	10:20:00
Virtual fleet for slim\CHIRIBAY	PUERTO TALARA	2021-06-03 00:00:00	2021-06-03 23:59:59	23:52:00	23:52:00	00:08:00
Virtual fleet for slim\D.VICTOR	PUERTO TALARA	2021-06-03 00:00:00	2021-06-03 23:59:59	06:00:00	06:00:00	01:00:00
Virtual fleet for slim\D.VICTOR	MC DONALD	2021-06-03 00:00:00	2021-06-03 23:59:59	17:00:00	17:00:00	--
Virtual fleet for slim\DONALD R	FLOTANTE LO	2021-06-03 00:00:00	2021-06-03 23:59:59	04:21:00	04:21:00	00:17:00
Virtual fleet for slim\DONALD R	CAMPO LOBITOS	2021-06-03 00:00:00	2021-06-03 23:59:59	06:23:00	06:23:00	--
Virtual fleet for slim\DONALD R	LO3	2021-06-03 00:00:00	2021-06-03 23:59:59	03:53:00	03:53:00	--
Virtual fleet for slim\DONALD R	LO6	2021-06-03 00:00:00	2021-06-03 23:59:59	01:02:00	01:02:00	--
Virtual fleet for slim\DONALD R	A8	2021-06-03 00:00:00	2021-06-03 23:59:59	00:02:00	00:02:00	--
Virtual fleet for slim\DONALD R	LO8	2021-06-03 00:00:00	2021-06-03 23:59:59	04:25:00	04:25:00	--
Virtual fleet for slim\DONALD R	H	2021-06-03 00:00:00	2021-06-03 23:59:59	00:14:00	00:14:00	--
Virtual fleet for slim\DONALD R	LO9	2021-06-03 00:00:00	2021-06-03 23:59:59	00:19:00	00:19:00	--
Virtual fleet for slim\DONALD R	ZZ	2021-06-03 00:00:00	2021-06-03 23:59:59	00:26:00	00:26:00	--
Virtual fleet for slim\DONALD R	LO7	2021-06-03 00:00:00	2021-06-03 23:59:59	00:51:00	00:51:00	--
Virtual fleet for slim\DONALD R	LO16	2021-06-03 00:00:00	2021-06-03 23:59:59	00:08:00	00:08:00	--
Virtual fleet for slim\DONALD R	LO13	2021-06-03 00:00:00	2021-06-03 23:59:59	00:13:00	00:13:00	--
Virtual fleet for slim\DONALD R	LO14	2021-06-03 00:00:00	2021-06-03 23:59:59	00:06:00	00:06:00	--
Virtual fleet for slim\DONALD R	LO11	2021-06-03 00:00:00	2021-06-03 23:59:59	00:54:00	00:54:00	--
Virtual fleet for slim\DONALD R	LO4	2021-06-03 00:00:00	2021-06-03 23:59:59	00:19:00	00:19:00	--
Virtual fleet for slim\DONALD R	LO12	2021-06-03 00:00:00	2021-06-03 23:59:59	00:01:00	00:01:00	--
Virtual fleet for slim\DONALD R	CC	2021-06-03 00:00:00	2021-06-03 23:59:59	00:06:00	00:06:00	--
Virtual fleet for slim\ELIZABET	LO6	2021-06-03 00:00:00	2021-06-03 23:59:59	23:55:00	23:55:00	00:03:00
Virtual fleet for slim\ELIZABET	CAMPO LOBITOS	2021-06-03 00:00:00	2021-06-03 23:59:59	00:02:00	00:02:00	--
Virtual fleet for slim\HIPPO	PUERTO TALARA	2021-06-03 00:00:00	2021-06-03 23:59:59	18:18:00	18:18:00	00:08:00
Virtual fleet for slim\HIPPO	MC DONALD	2021-06-03 00:00:00	2021-06-03 23:59:59	05:34:00	05:34:00	--
Virtual fleet for slim\IRIS	FLOTANTE PN	2021-06-03 00:00:00	2021-06-03 23:59:59	04:18:00	04:18:00	00:16:00
Virtual fleet for slim\IRIS	CAMPO PENA NEGRA	2021-06-03 00:00:00	2021-06-03 23:59:59	06:19:00	06:19:00	--
Virtual fleet for slim\IRIS	R	2021-06-03 00:00:00	2021-06-03 23:59:59	05:03:00	05:03:00	--
Virtual fleet for slim\IRIS	PN8	2021-06-03 00:00:00	2021-06-03 23:59:59	00:36:00	00:36:00	--
Virtual fleet for slim\IRIS	OO	2021-06-03 00:00:00	2021-06-03 23:59:59	00:27:00	00:27:00	--
Virtual fleet for slim\IRIS	KK	2021-06-03 00:00:00	2021-06-03 23:59:59	00:51:00	00:51:00	--
Virtual fleet for slim\IRIS	HH	2021-06-03 00:00:00	2021-06-03 23:59:59	03:04:00	03:04:00	--
Virtual fleet for slim\IRIS	DD	2021-06-03 00:00:00	2021-06-03 23:59:59	00:15:00	00:15:00	--
Virtual fleet for slim\IRIS	NN	2021-06-03 00:00:00	2021-06-03 23:59:59	00:07:00	00:07:00	--
Virtual fleet for slim\IRIS	GG	2021-06-03 00:00:00	2021-06-03 23:59:59	00:35:00	00:35:00	--
Virtual fleet for slim\IRIS	PN2	2021-06-03 00:00:00	2021-06-03 23:59:59	00:21:00	00:21:00	--
