VEHICLE;PLATFORM;START_DATETIME;STOP_DATETIME;STANDBY_TIME;INSIDE_TIME;OUTSIDE_TIME
BUCKLEY;PUERTO TALARA;2021-02-27 00:00:00;2021-02-27 23:59:59;13:09:00;13:48:00;00:10:00
BUCKLEY;RIO AMAZONAS;2021-02-27 00:00:00;2021-02-27 23:59:59;00:13:00;00:13:00;--
BUCKLEY;CAMPO PENA NEGRA;2021-02-27 00:00:00;2021-02-27 23:59:59;00:05:00;01:38:00;--
BUCKLEY;PN2;2021-02-27 00:00:00;2021-02-27 23:59:59;06:35:00;06:35:00;--
BUCKLEY;CAMPO LOBITOS;2021-02-27 00:00:00;2021-02-27 23:59:59;01:34:00;01:34:00;--
BUCKLEY;ZZ;2021-02-27 00:00:00;2021-02-27 23:59:59;00:01:00;00:01:00;--
BUCKLEY;FLOTANTE LO;2021-02-27 00:00:00;2021-02-27 23:59:59;00:01:00;00:01:00;--
CHIMERA;PUERTO TALARA;2021-02-27 00:00:00;2021-02-27 23:59:59;05:26:00;09:03:00;01:01:00
CHIMERA;CAMPO LOBITOS;2021-02-27 00:00:00;2021-02-27 23:59:59;02:00:00;04:00:00;--
CHIMERA;PN2;2021-02-27 00:00:00;2021-02-27 23:59:59;01:59:00;01:59:00;--
CHIMERA;PN1;2021-02-27 00:00:00;2021-02-27 23:59:59;00:59:00;00:59:00;--
CHIMERA;DD;2021-02-27 00:00:00;2021-02-27 23:59:59;00:59:00;00:59:00;--
CHIMERA;RIO AMAZONAS;2021-02-27 00:00:00;2021-02-27 23:59:59;01:00:00;01:00:00;--
CHIMERA;PN8;2021-02-27 00:00:00;2021-02-27 23:59:59;00:59:00;00:59:00;--
CHIMERA;CAMPO PENA NEGRA;2021-02-27 00:00:00;2021-02-27 23:59:59;02:00:00;02:00:00;--
CHIMERA;PN5;2021-02-27 00:00:00;2021-02-27 23:59:59;01:00:00;01:00:00;--
CHIMERA;FLOTANTE PN;2021-02-27 00:00:00;2021-02-27 23:59:59;01:00:00;01:00:00;--
CHIP II;FLOTANTE LO;2021-02-27 00:00:00;2021-02-27 23:59:59;02:22:00;02:22:00;12:31:00
CHIP II;CAMPO LOBITOS;2021-02-27 00:00:00;2021-02-27 23:59:59;01:54:00;03:55:00;--
CHIP II;ZZ;2021-02-27 00:00:00;2021-02-27 23:59:59;00:17:00;00:18:00;--
CHIP II;LO16;2021-02-27 00:00:00;2021-02-27 23:59:59;01:02:00;01:02:00;--
CHIP II;LO13;2021-02-27 00:00:00;2021-02-27 23:59:59;02:23:00;02:43:00;--
CHIP II;PP;2021-02-27 00:00:00;2021-02-27 23:59:59;00:06:00;00:06:00;--
CHIP II;LO19;2021-02-27 00:00:00;2021-02-27 23:59:59;00:08:00;00:11:00;--
