VEHICLE	PLATFORM	START_DATETIME	STOP_DATETIME	STANDBY_TIME	INSIDE_TIME	OUTSIDE_TIME
BUCKLEY	PUERTO TALARA	2020-11-24 00:00:00	2020-11-24 23:59:59	08:44:00	14:10:00	00:12:00
BUCKLEY	PG	2020-11-24 00:00:00	2020-11-24 23:59:59	00:48:00	01:01:00	--
BUCKLEY	PV14	2020-11-24 00:00:00	2020-11-24 23:59:59	02:34:00	02:46:00	--
BUCKLEY	PVX8	2020-11-24 00:00:00	2020-11-24 23:59:59	00:46:00	00:48:00	--
BUCKLEY	PV15	2020-11-24 00:00:00	2020-11-24 23:59:59	00:18:00	00:18:00	--
BUCKLEY	LT12	2020-11-24 00:00:00	2020-11-24 23:59:59	00:37:00	00:37:00	--
BUCKLEY	RIO AMAZONAS	2020-11-24 00:00:00	2020-11-24 23:59:59	00:07:00	00:07:00	--
BUCKLEY	CAMPO PROVIDENCIA	2020-11-24 00:00:00	2020-11-24 23:59:59	03:15:00	03:15:00	--
BUCKLEY	CAMPO LITORAL	2020-11-24 00:00:00	2020-11-24 23:59:59	00:46:00	00:46:00	--
CHIMERA	PUERTO TALARA	2020-11-24 00:00:00	2020-11-24 23:59:59	09:48:00	09:48:00	02:44:00
CHIMERA	LO4	2020-11-24 00:00:00	2020-11-24 23:59:59	01:00:00	01:00:00	--
CHIMERA	LO9	2020-11-24 00:00:00	2020-11-24 23:59:59	00:59:00	00:59:00	--
CHIMERA	MC DONALD	2020-11-24 00:00:00	2020-11-24 23:59:59	01:00:00	01:00:00	--
CHIMERA	CAMPO LOBITOS	2020-11-24 00:00:00	2020-11-24 23:59:59	04:30:00	04:30:00	--
CHIMERA	LO18	2020-11-24 00:00:00	2020-11-24 23:59:59	02:00:00	02:00:00	--
CHIMERA	LO7	2020-11-24 00:00:00	2020-11-24 23:59:59	01:00:00	01:00:00	--
CHIMERA	FLOTANTE LO	2020-11-24 00:00:00	2020-11-24 23:59:59	00:59:00	00:59:00	--
CHIP II	FLOTANTE PN	2020-11-24 00:00:00	2020-11-24 23:59:59	01:34:00	01:34:00	13:56:00
CHIP II	CAMPO PENA NEGRA	2020-11-24 00:00:00	2020-11-24 23:59:59	02:56:00	02:56:00	--
CHIP II	PN4	2020-11-24 00:00:00	2020-11-24 23:59:59	00:09:00	00:09:00	--
CHIP II	PN14	2020-11-24 00:00:00	2020-11-24 23:59:59	00:16:00	00:16:00	--
CHIP II	NN	2020-11-24 00:00:00	2020-11-24 23:59:59	00:11:00	01:57:00	--
CHIP II	UU	2020-11-24 00:00:00	2020-11-24 23:59:59	00:22:00	00:28:00	--
CHIP II	PN5	2020-11-24 00:00:00	2020-11-24 23:59:59	00:14:00	00:14:00	--
CHIP II	SS	2020-11-24 00:00:00	2020-11-24 23:59:59	00:06:00	00:07:00	--
CHIP II	FF	2020-11-24 00:00:00	2020-11-24 23:59:59	00:07:00	00:08:00	--
CHIP II	M	2020-11-24 00:00:00	2020-11-24 23:59:59	00:08:00	00:09:00	--
CHIP II	R	2020-11-24 00:00:00	2020-11-24 23:59:59	00:09:00	00:09:00	--
CHIP II	A2	2020-11-24 00:00:00	2020-11-24 23:59:59	00:07:00	00:07:00	--
CHIP II	TT	2020-11-24 00:00:00	2020-11-24 23:59:59	00:13:00	00:13:00	--
CHIP II	KK	2020-11-24 00:00:00	2020-11-24 23:59:59	00:07:00	00:07:00	--
CHIP II	DD	2020-11-24 00:00:00	2020-11-24 23:59:59	00:25:00	00:25:00	--
CHIP II	GG	2020-11-24 00:00:00	2020-11-24 23:59:59	00:57:00	00:57:00	--
CHIP II	Z	2020-11-24 00:00:00	2020-11-24 23:59:59	00:08:00	00:08:00	--
CHIRIBAY	PUERTO TALARA	2020-11-24 00:00:00	2020-11-24 23:59:59	23:53:00	23:53:00	00:07:00
D.VICTOR	PUERTO TALARA	2020-11-24 00:00:00	2020-11-24 23:59:59	20:00:00	20:00:00	02:01:00
D.VICTOR	RIO AMAZONAS	2020-11-24 00:00:00	2020-11-24 23:59:59	01:59:00	01:59:00	--
DONALD R	PUERTO TALARA	2020-11-24 00:00:00	2020-11-24 23:59:59	00:47:00	00:47:00	23:13:00
ELIZABET	CAMPO LOBITOS	2020-11-24 00:00:00	2020-11-24 23:59:59	14:57:00	19:32:00	00:08:00
ELIZABET	PUERTO TALARA	2020-11-24 00:00:00	2020-11-24 23:59:59	04:14:00	04:14:00	--
ELIZABET	MC DONALD	2020-11-24 00:00:00	2020-11-24 23:59:59	00:06:00	00:06:00	--
HIPPO	MC DONALD	2020-11-24 00:00:00	2020-11-24 23:59:59	13:06:00	13:06:00	00:08:00
HIPPO	PUERTO TALARA	2020-11-24 00:00:00	2020-11-24 23:59:59	10:45:00	10:45:00	--
HIPPO	RIO AMAZONAS	2020-11-24 00:00:00	2020-11-24 23:59:59	00:01:00	00:01:00	--
IRIS	CAMPO PENA NEGRA	2020-11-24 00:00:00	2020-11-24 23:59:59	07:03:00	07:19:00	00:13:00
IRIS	Z	2020-11-24 00:00:00	2020-11-24 23:59:59	00:13:00	00:27:00	--
IRIS	KK	2020-11-24 00:00:00	2020-11-24 23:59:59	00:25:00	00:44:00	--
IRIS	PN7	2020-11-24 00:00:00	2020-11-24 23:59:59	00:09:00	00:12:00	--
IRIS	LL	2020-11-24 00:00:00	2020-11-24 23:59:59	00:07:00	00:07:00	--
IRIS	R	2020-11-24 00:00:00	2020-11-24 23:59:59	00:08:00	00:08:00	--
IRIS	DD	2020-11-24 00:00:00	2020-11-24 23:59:59	00:06:00	00:15:00	--
IRIS	FLOTANTE PN	2020-11-24 00:00:00	2020-11-24 23:59:59	08:32:00	10:54:00	--
IRIS	PN2	2020-11-24 00:00:00	2020-11-24 23:59:59	00:46:00	00:46:00	--
IRIS	PN9	2020-11-24 00:00:00	2020-11-24 23:59:59	00:24:00	00:24:00	--
IRIS	HH	2020-11-24 00:00:00	2020-11-24 23:59:59	00:18:00	00:18:00	--
IRIS	OO	2020-11-24 00:00:00	2020-11-24 23:59:59	00:37:00	00:37:00	--
IRIS	PN8	2020-11-24 00:00:00	2020-11-24 23:59:59	00:29:00	00:29:00	--
IRIS	NN	2020-11-24 00:00:00	2020-11-24 23:59:59	00:31:00	00:31:00	--
IRIS	GG	2020-11-24 00:00:00	2020-11-24 23:59:59	00:10:00	00:10:00	--
IRIS	PN11	2020-11-24 00:00:00	2020-11-24 23:59:59	00:01:00	00:01:00	--
IRIS	PN3	2020-11-24 00:00:00	2020-11-24 23:59:59	00:12:00	00:12:00	--
IRIS	PN1	2020-11-24 00:00:00	2020-11-24 23:59:59	00:07:00	00:07:00	--
IRIS	BB	2020-11-24 00:00:00	2020-11-24 23:59:59	00:06:00	00:06:00	--
KELLEY	CAMPO SAN PEDRO	2020-11-24 00:00:00	2020-11-24 23:59:59	15:00:00	21:00:00	00:59:00
KELLEY	SP1	2020-11-24 00:00:00	2020-11-24 23:59:59	02:00:00	02:00:00	--
KELLEY	ES1	2020-11-24 00:00:00	2020-11-24 23:59:59	00:01:00	00:01:00	--
MISS D	H	2020-11-24 00:00:00	2020-11-24 23:59:59	00:05:00	00:05:00	22:57:00
MISS D	CAMPO LOBITOS	2020-11-24 00:00:00	2020-11-24 23:59:59	00:58:00	00:58:00	--
