VEHICLE	PLATFORM	START_DATETIME	STOP_DATETIME	STANDBY_TIME	INSIDE_TIME	OUTSIDE_TIME
BUCKLEY	PUERTO TALARA	2021-04-13 00:00:00	2021-04-13 23:59:59	20:55:00	20:55:00	00:08:00
BUCKLEY	MC DONALD	2021-04-13 00:00:00	2021-04-13 23:59:59	02:57:00	02:57:00	--
CHIMERA	PUERTO TALARA	2021-04-13 00:00:00	2021-04-13 23:59:59	16:25:00	23:00:00	01:00:00
CHIP II	PUERTO TALARA	2021-04-13 00:00:00	2021-04-13 23:59:59	07:58:00	07:58:00	14:25:00
CHIP II	TORTUGA	2021-04-13 00:00:00	2021-04-13 23:59:59	01:37:00	01:37:00	--
CHIRIBAY	CAMPO SAN PEDRO	2021-04-13 00:00:00	2021-04-13 23:59:59	16:56:00	16:56:00	00:08:00
CHIRIBAY	SP1	2021-04-13 00:00:00	2021-04-13 23:59:59	06:56:00	06:56:00	--
D.VICTOR	CAMPO PENA NEGRA	2021-04-13 00:00:00	2021-04-13 23:59:59	05:56:00	17:40:00	00:10:00
D.VICTOR	PN2	2021-04-13 00:00:00	2021-04-13 23:59:59	00:10:00	00:10:00	--
D.VICTOR	CAMPO LOBITOS	2021-04-13 00:00:00	2021-04-13 23:59:59	03:20:00	05:50:00	--
D.VICTOR	FLOTANTE LO	2021-04-13 00:00:00	2021-04-13 23:59:59	00:10:00	00:10:00	--
DONALD R	FLOTANTE PN	2021-04-13 00:00:00	2021-04-13 23:59:59	02:05:00	02:05:00	12:53:00
DONALD R	CAMPO PENA NEGRA	2021-04-13 00:00:00	2021-04-13 23:59:59	00:03:00	02:22:00	--
DONALD R	DD	2021-04-13 00:00:00	2021-04-13 23:59:59	00:43:00	00:43:00	--
DONALD R	GG	2021-04-13 00:00:00	2021-04-13 23:59:59	00:08:00	00:12:00	--
DONALD R	NN	2021-04-13 00:00:00	2021-04-13 23:59:59	00:02:00	00:30:00	--
DONALD R	PN4	2021-04-13 00:00:00	2021-04-13 23:59:59	00:25:00	00:29:00	--
DONALD R	R	2021-04-13 00:00:00	2021-04-13 23:59:59	00:09:00	00:09:00	--
DONALD R	FF	2021-04-13 00:00:00	2021-04-13 23:59:59	00:09:00	00:10:00	--
DONALD R	SS	2021-04-13 00:00:00	2021-04-13 23:59:59	00:06:00	00:06:00	--
DONALD R	PN5	2021-04-13 00:00:00	2021-04-13 23:59:59	00:01:00	00:09:00	--
DONALD R	M	2021-04-13 00:00:00	2021-04-13 23:59:59	00:05:00	00:08:00	--
DONALD R	A2	2021-04-13 00:00:00	2021-04-13 23:59:59	03:10:00	03:11:00	--
DONALD R	TT	2021-04-13 00:00:00	2021-04-13 23:59:59	00:10:00	00:15:00	--
DONALD R	YY	2021-04-13 00:00:00	2021-04-13 23:59:59	00:09:00	00:09:00	--
DONALD R	UU	2021-04-13 00:00:00	2021-04-13 23:59:59	00:09:00	00:09:00	--
DONALD R	PN11	2021-04-13 00:00:00	2021-04-13 23:59:59	00:20:00	00:20:00	--
ELIZABET	PP	2021-04-13 00:00:00	2021-04-13 23:59:59	13:08:00	23:48:00	00:03:00
ELIZABET	CAMPO LOBITOS	2021-04-13 00:00:00	2021-04-13 23:59:59	00:09:00	00:09:00	--
HIPPO	MC DONALD	2021-04-13 00:00:00	2021-04-13 23:59:59	23:53:00	23:53:00	00:07:00
IRIS	CAMPO PENA NEGRA	2021-04-13 00:00:00	2021-04-13 23:59:59	00:09:00	05:44:00	00:10:00
IRIS	HH	2021-04-13 00:00:00	2021-04-13 23:59:59	00:19:00	00:21:00	--
IRIS	KK	2021-04-13 00:00:00	2021-04-13 23:59:59	00:37:00	00:41:00	--
IRIS	PN1	2021-04-13 00:00:00	2021-04-13 23:59:59	00:27:00	00:58:00	--
IRIS	OO	2021-04-13 00:00:00	2021-04-13 23:59:59	00:41:00	00:46:00	--
IRIS	PN8	2021-04-13 00:00:00	2021-04-13 23:59:59	00:16:00	00:19:00	--
IRIS	PN2	2021-04-13 00:00:00	2021-04-13 23:59:59	00:34:00	00:49:00	--
IRIS	DD	2021-04-13 00:00:00	2021-04-13 23:59:59	00:06:00	00:14:00	--
IRIS	FLOTANTE PN	2021-04-13 00:00:00	2021-04-13 23:59:59	08:48:00	08:48:00	--
IRIS	BB	2021-04-13 00:00:00	2021-04-13 23:59:59	00:09:00	00:11:00	--
IRIS	Z	2021-04-13 00:00:00	2021-04-13 23:59:59	02:57:00	02:57:00	--
IRIS	LL	2021-04-13 00:00:00	2021-04-13 23:59:59	00:18:00	00:20:00	--
IRIS	PN7	2021-04-13 00:00:00	2021-04-13 23:59:59	00:13:00	00:15:00	--
IRIS	PN9	2021-04-13 00:00:00	2021-04-13 23:59:59	00:15:00	00:18:00	--
IRIS	PN3	2021-04-13 00:00:00	2021-04-13 23:59:59	00:18:00	00:19:00	--
IRIS	GG	2021-04-13 00:00:00	2021-04-13 23:59:59	00:04:00	00:04:00	--
IRIS	R	2021-04-13 00:00:00	2021-04-13 23:59:59	00:06:00	00:06:00	--
IRIS	NN	2021-04-13 00:00:00	2021-04-13 23:59:59	00:40:00	00:40:00	--
KELLEY	CAMPO SAN PEDRO	2021-04-13 00:00:00	2021-04-13 23:59:59	05:42:00	10:59:00	01:01:00
KELLEY	SP1-A	2021-04-13 00:00:00	2021-04-13 23:59:59	01:00:00	04:00:00	--
KELLEY	SP1	2021-04-13 00:00:00	2021-04-13 23:59:59	03:18:00	07:00:00	--
KELLEY	ES1	2021-04-13 00:00:00	2021-04-13 23:59:59	01:00:00	01:00:00	--
LOBITOS	CAMPO LOBITOS	2021-04-13 00:00:00	2021-04-13 23:59:59	02:45:00	02:45:00	00:07:00
LOBITOS	PUERTO TALARA	2021-04-13 00:00:00	2021-04-13 23:59:59	01:04:00	01:26:00	--
LOBITOS	MC DONALD	2021-04-13 00:00:00	2021-04-13 23:59:59	09:56:00	10:00:00	--
LOBITOS	CAMPO PENA NEGRA	2021-04-13 00:00:00	2021-04-13 23:59:59	01:51:00	01:51:00	--
LOBITOS	FLOTANTE LO	2021-04-13 00:00:00	2021-04-13 23:59:59	01:21:00	01:21:00	--
LOBITOS	RIO AMAZONAS	2021-04-13 00:00:00	2021-04-13 23:59:59	01:24:00	01:24:00	--
LOBITOS	PN2	2021-04-13 00:00:00	2021-04-13 23:59:59	03:16:00	03:16:00	--
LOBITOS	FLOTANTE PN	2021-04-13 00:00:00	2021-04-13 23:59:59	01:50:00	01:50:00	--
MR MATT	PUERTO TALARA	2021-04-13 00:00:00	2021-04-13 23:59:59	15:39:00	15:39:00	00:04:00
MR MATT	RIO AMAZONAS	2021-04-13 00:00:00	2021-04-13 23:59:59	00:03:00	00:03:00	--
MR MATT	MC DONALD	2021-04-13 00:00:00	2021-04-13 23:59:59	08:14:00	08:14:00	--
NEPTUNO	CAMPO PENA NEGRA	2021-04-13 00:00:00	2021-04-13 23:59:59	00:10:00	03:30:00	00:08:00
NEPTUNO	CAMPO LOBITOS	2021-04-13 00:00:00	2021-04-13 23:59:59	01:00:00	03:36:00	--
NEPTUNO	PUERTO TALARA	2021-04-13 00:00:00	2021-04-13 23:59:59	10:19:00	10:19:00	--
NEPTUNO	FLOTANTE LO	2021-04-13 00:00:00	2021-04-13 23:59:59	00:17:00	00:21:00	--
NEPTUNO	LO6	2021-04-13 00:00:00	2021-04-13 23:59:59	00:04:00	00:04:00	--
NEPTUNO	FLOTANTE PN	2021-04-13 00:00:00	2021-04-13 23:59:59	04:23:00	04:29:00	--
NEPTUNO	R	2021-04-13 00:00:00	2021-04-13 23:59:59	00:16:00	00:16:00	--
NEPTUNO	TT	2021-04-13 00:00:00	2021-04-13 23:59:59	00:05:00	00:07:00	--
NEPTUNO	YY	2021-04-13 00:00:00	2021-04-13 23:59:59	00:09:00	00:10:00	--
NEPTUNO	PN2	2021-04-13 00:00:00	2021-04-13 23:59:59	00:12:00	00:12:00	--
NEPTUNO	RIO AMAZONAS	2021-04-13 00:00:00	2021-04-13 23:59:59	00:18:00	00:18:00	--
