VEHICLE;PLATFORM;START_DATETIME;STOP_DATETIME;STANDBY_TIME;INSIDE_TIME;OUTSIDE_TIME
BUCKLEY;NONE;2020-12-20 00:00:00;2020-12-20 23:59:59;00:00:00;00:00:00;24:00:00
CHIMERA;NONE;2020-12-20 00:00:00;2020-12-20 23:59:59;00:00:00;00:00:00;24:00:00
CHIP II;NONE;2020-12-20 00:00:00;2020-12-20 23:59:59;00:00:00;00:00:00;24:00:00
CHIRIBAY;NONE;2020-12-20 00:00:00;2020-12-20 23:59:59;00:00:00;00:00:00;24:00:00
D.VICTOR;NONE;2020-12-20 00:00:00;2020-12-20 23:59:59;00:00:00;00:00:00;24:00:00
DONALD R;NONE;2020-12-20 00:00:00;2020-12-20 23:59:59;00:00:00;00:00:00;24:00:00
ELIZABET;NONE;2020-12-20 00:00:00;2020-12-20 23:59:59;00:00:00;00:00:00;24:00:00
HIPPO;NONE;2020-12-20 00:00:00;2020-12-20 23:59:59;00:00:00;00:00:00;24:00:00
IRIS;NONE;2020-12-20 00:00:00;2020-12-20 23:59:59;00:00:00;00:00:00;24:00:00
KELLEY;NONE;2020-12-20 00:00:00;2020-12-20 23:59:59;00:00:00;00:00:00;24:00:00
MR MATT;NONE;2020-12-20 00:00:00;2020-12-20 23:59:59;00:00:00;00:00:00;24:00:00
NEPTUNO;NONE;2020-12-20 00:00:00;2020-12-20 23:59:59;00:00:00;00:00:00;24:00:00
OLYMPIC;NONE;2020-12-20 00:00:00;2020-12-20 23:59:59;00:00:00;00:00:00;24:00:00
PARINAS;NONE;2020-12-20 00:00:00;2020-12-20 23:59:59;00:00:00;00:00:00;24:00:00
ROSLYN;NONE;2020-12-20 00:00:00;2020-12-20 23:59:59;00:00:00;00:00:00;24:00:00
SHEYLA;NONE;2020-12-20 00:00:00;2020-12-20 23:59:59;00:00:00;00:00:00;24:00:00
SKOOKUM;NONE;2020-12-20 00:00:00;2020-12-20 23:59:59;00:00:00;00:00:00;24:00:00
SOPHIA C;NONE;2020-12-20 00:00:00;2020-12-20 23:59:59;00:00:00;00:00:00;24:00:00
Virtual fleet for slim\BUCKLEY;PUERTO TALARA;2020-12-20 00:00:00;2020-12-20 23:59:59;23:53:00;23:53:00;00:07:00
Virtual fleet for slim\CHIMERA;PUERTO TALARA;2020-12-20 00:00:00;2020-12-20 23:59:59;12:03:00;12:03:00;01:22:00
Virtual fleet for slim\CHIMERA;CAMPO PROVIDENCIA;2020-12-20 00:00:00;2020-12-20 23:59:59;03:37:00;03:37:00;--
Virtual fleet for slim\CHIMERA;LT12;2020-12-20 00:00:00;2020-12-20 23:59:59;02:00:00;02:00:00;--
Virtual fleet for slim\CHIMERA;3B;2020-12-20 00:00:00;2020-12-20 23:59:59;01:00:00;01:00:00;--
Virtual fleet for slim\CHIMERA;4D;2020-12-20 00:00:00;2020-12-20 23:59:59;00:59:00;00:59:00;--
Virtual fleet for slim\CHIMERA;CAMPO LOBITOS;2020-12-20 00:00:00;2020-12-20 23:59:59;01:00:00;01:00:00;--
Virtual fleet for slim\CHIMERA;CAMPO PENA NEGRA;2020-12-20 00:00:00;2020-12-20 23:59:59;00:59:00;00:59:00;--
Virtual fleet for slim\CHIMERA;PN7;2020-12-20 00:00:00;2020-12-20 23:59:59;01:00:00;01:00:00;--
Virtual fleet for slim\CHIP II;FLOTANTE PN;2020-12-20 00:00:00;2020-12-20 23:59:59;01:41:00;01:41:00;12:37:00
Virtual fleet for slim\CHIP II;CAMPO PENA NEGRA;2020-12-20 00:00:00;2020-12-20 23:59:59;03:08:00;03:08:00;--
Virtual fleet for slim\CHIP II;CAMPO LOBITOS;2020-12-20 00:00:00;2020-12-20 23:59:59;00:54:00;00:54:00;--
Virtual fleet for slim\CHIP II;FLOTANTE LO;2020-12-20 00:00:00;2020-12-20 23:59:59;00:34:00;00:34:00;--
Virtual fleet for slim\CHIP II;PN9;2020-12-20 00:00:00;2020-12-20 23:59:59;00:01:00;00:01:00;--
Virtual fleet for slim\CHIP II;PN3;2020-12-20 00:00:00;2020-12-20 23:59:59;00:04:00;00:04:00;--
Virtual fleet for slim\CHIP II;GG;2020-12-20 00:00:00;2020-12-20 23:59:59;00:18:00;00:18:00;--
Virtual fleet for slim\CHIP II;NN;2020-12-20 00:00:00;2020-12-20 23:59:59;02:06:00;02:06:00;--
Virtual fleet for slim\CHIP II;PN14;2020-12-20 00:00:00;2020-12-20 23:59:59;00:07:00;00:07:00;--
Virtual fleet for slim\CHIP II;R;2020-12-20 00:00:00;2020-12-20 23:59:59;00:17:00;00:17:00;--
Virtual fleet for slim\CHIP II;M;2020-12-20 00:00:00;2020-12-20 23:59:59;00:06:00;00:06:00;--
Virtual fleet for slim\CHIP II;FF;2020-12-20 00:00:00;2020-12-20 23:59:59;00:10:00;00:10:00;--
Virtual fleet for slim\CHIP II;SS;2020-12-20 00:00:00;2020-12-20 23:59:59;00:07:00;00:07:00;--
Virtual fleet for slim\CHIP II;PN5;2020-12-20 00:00:00;2020-12-20 23:59:59;00:19:00;00:19:00;--
Virtual fleet for slim\CHIP II;UU;2020-12-20 00:00:00;2020-12-20 23:59:59;00:25:00;00:25:00;--
Virtual fleet for slim\CHIP II;A2;2020-12-20 00:00:00;2020-12-20 23:59:59;00:07:00;00:07:00;--
Virtual fleet for slim\CHIP II;TT;2020-12-20 00:00:00;2020-12-20 23:59:59;00:16:00;00:16:00;--
Virtual fleet for slim\CHIP II;DD;2020-12-20 00:00:00;2020-12-20 23:59:59;00:31:00;00:31:00;--
Virtual fleet for slim\CHIP II;PN4;2020-12-20 00:00:00;2020-12-20 23:59:59;00:12:00;00:12:00;--
Virtual fleet for slim\CHIRIBAY;CAMPO PENA NEGRA;2020-12-20 00:00:00;2020-12-20 23:59:59;17:11:00;17:11:00;00:32:00
Virtual fleet for slim\CHIRIBAY;Z;2020-12-20 00:00:00;2020-12-20 23:59:59;00:01:00;00:01:00;--
Virtual fleet for slim\CHIRIBAY;TT;2020-12-20 00:00:00;2020-12-20 23:59:59;06:16:00;06:16:00;--
Virtual fleet for slim\D.VICTOR;PUERTO TALARA;2020-12-20 00:00:00;2020-12-20 23:59:59;16:00:00;16:00:00;01:01:00
Virtual fleet for slim\D.VICTOR;RIO AMAZONAS;2020-12-20 00:00:00;2020-12-20 23:59:59;06:59:00;06:59:00;--
Virtual fleet for slim\DONALD R;CAMPO LOBITOS;2020-12-20 00:00:00;2020-12-20 23:59:59;05:39:00;05:39:00;00:43:00
Virtual fleet for slim\DONALD R;FLOTANTE LO;2020-12-20 00:00:00;2020-12-20 23:59:59;05:44:00;05:44:00;--
Virtual fleet for slim\DONALD R;LO6;2020-12-20 00:00:00;2020-12-20 23:59:59;00:54:00;00:54:00;--
Virtual fleet for slim\DONALD R;LO4;2020-12-20 00:00:00;2020-12-20 23:59:59;00:04:00;00:04:00;--
Virtual fleet for slim\DONALD R;LO9;2020-12-20 00:00:00;2020-12-20 23:59:59;00:22:00;00:22:00;--
Virtual fleet for slim\DONALD R;ZZ;2020-12-20 00:00:00;2020-12-20 23:59:59;02:39:00;02:39:00;--
Virtual fleet for slim\DONALD R;LO10;2020-12-20 00:00:00;2020-12-20 23:59:59;00:43:00;00:43:00;--
Virtual fleet for slim\DONALD R;H;2020-12-20 00:00:00;2020-12-20 23:59:59;00:15:00;00:15:00;--
Virtual fleet for slim\DONALD R;LO15;2020-12-20 00:00:00;2020-12-20 23:59:59;00:27:00;00:27:00;--
Virtual fleet for slim\DONALD R;LO8;2020-12-20 00:00:00;2020-12-20 23:59:59;01:01:00;01:01:00;--
Virtual fleet for slim\DONALD R;LO7;2020-12-20 00:00:00;2020-12-20 23:59:59;00:16:00;00:16:00;--
Virtual fleet for slim\DONALD R;LO16;2020-12-20 00:00:00;2020-12-20 23:59:59;01:08:00;01:08:00;--
Virtual fleet for slim\DONALD R;LO13;2020-12-20 00:00:00;2020-12-20 23:59:59;02:57:00;02:57:00;--
Virtual fleet for slim\DONALD R;LO19;2020-12-20 00:00:00;2020-12-20 23:59:59;00:08:00;00:08:00;--
