VEHICLE	PLATFORM	START_DATETIME	STOP_DATETIME	STANDBY_TIME	INSIDE_TIME	OUTSIDE_TIME
BUCKLEY	NONE	2020-12-17 00:00:00	2020-12-17 23:59:59	00:00:00	00:00:00	24:00:00
CHIMERA	NONE	2020-12-17 00:00:00	2020-12-17 23:59:59	00:00:00	00:00:00	24:00:00
CHIP II	NONE	2020-12-17 00:00:00	2020-12-17 23:59:59	00:00:00	00:00:00	24:00:00
CHIRIBAY	NONE	2020-12-17 00:00:00	2020-12-17 23:59:59	00:00:00	00:00:00	24:00:00
D.VICTOR	NONE	2020-12-17 00:00:00	2020-12-17 23:59:59	00:00:00	00:00:00	24:00:00
DONALD R	NONE	2020-12-17 00:00:00	2020-12-17 23:59:59	00:00:00	00:00:00	24:00:00
ELIZABET	NONE	2020-12-17 00:00:00	2020-12-17 23:59:59	00:00:00	00:00:00	24:00:00
HIPPO	NONE	2020-12-17 00:00:00	2020-12-17 23:59:59	00:00:00	00:00:00	24:00:00
IRIS	NONE	2020-12-17 00:00:00	2020-12-17 23:59:59	00:00:00	00:00:00	24:00:00
KELLEY	NONE	2020-12-17 00:00:00	2020-12-17 23:59:59	00:00:00	00:00:00	24:00:00
MISS D	NONE	2020-12-17 00:00:00	2020-12-17 23:59:59	00:00:00	00:00:00	24:00:00
MR MATT	NONE	2020-12-17 00:00:00	2020-12-17 23:59:59	00:00:00	00:00:00	24:00:00
NEPTUNO	NONE	2020-12-17 00:00:00	2020-12-17 23:59:59	00:00:00	00:00:00	24:00:00
OLYMPIC	NONE	2020-12-17 00:00:00	2020-12-17 23:59:59	00:00:00	00:00:00	24:00:00
PARINAS	NONE	2020-12-17 00:00:00	2020-12-17 23:59:59	00:00:00	00:00:00	24:00:00
ROSLYN	NONE	2020-12-17 00:00:00	2020-12-17 23:59:59	00:00:00	00:00:00	24:00:00
SHEYLA	NONE	2020-12-17 00:00:00	2020-12-17 23:59:59	00:00:00	00:00:00	24:00:00
SKOOKUM	NONE	2020-12-17 00:00:00	2020-12-17 23:59:59	00:00:00	00:00:00	24:00:00
SOPHIA C	NONE	2020-12-17 00:00:00	2020-12-17 23:59:59	00:00:00	00:00:00	24:00:00
Virtual fleet for slim\BUCKLEY	PUERTO TALARA	2020-12-17 00:00:00	2020-12-17 23:59:59	18:40:00	18:40:00	00:13:00
Virtual fleet for slim\BUCKLEY	MC DONALD	2020-12-17 00:00:00	2020-12-17 23:59:59	00:01:00	00:01:00	--
Virtual fleet for slim\BUCKLEY	CAMPO LOBITOS	2020-12-17 00:00:00	2020-12-17 23:59:59	01:30:00	01:30:00	--
Virtual fleet for slim\BUCKLEY	FLOTANTE LO	2020-12-17 00:00:00	2020-12-17 23:59:59	00:03:00	00:03:00	--
Virtual fleet for slim\BUCKLEY	CAMPO PENA NEGRA	2020-12-17 00:00:00	2020-12-17 23:59:59	01:31:00	01:31:00	--
Virtual fleet for slim\BUCKLEY	PN2	2020-12-17 00:00:00	2020-12-17 23:59:59	00:12:00	00:12:00	--
Virtual fleet for slim\BUCKLEY	PN8	2020-12-17 00:00:00	2020-12-17 23:59:59	00:18:00	00:18:00	--
Virtual fleet for slim\BUCKLEY	PN7	2020-12-17 00:00:00	2020-12-17 23:59:59	00:15:00	00:15:00	--
Virtual fleet for slim\BUCKLEY	BB	2020-12-17 00:00:00	2020-12-17 23:59:59	00:11:00	00:11:00	--
Virtual fleet for slim\BUCKLEY	KK	2020-12-17 00:00:00	2020-12-17 23:59:59	00:04:00	00:04:00	--
Virtual fleet for slim\BUCKLEY	HH	2020-12-17 00:00:00	2020-12-17 23:59:59	00:09:00	00:09:00	--
Virtual fleet for slim\BUCKLEY	Z	2020-12-17 00:00:00	2020-12-17 23:59:59	00:07:00	00:07:00	--
Virtual fleet for slim\BUCKLEY	A2	2020-12-17 00:00:00	2020-12-17 23:59:59	00:01:00	00:01:00	--
Virtual fleet for slim\BUCKLEY	FF	2020-12-17 00:00:00	2020-12-17 23:59:59	00:11:00	00:11:00	--
Virtual fleet for slim\BUCKLEY	PN5	2020-12-17 00:00:00	2020-12-17 23:59:59	00:15:00	00:15:00	--
Virtual fleet for slim\BUCKLEY	GG	2020-12-17 00:00:00	2020-12-17 23:59:59	00:01:00	00:01:00	--
Virtual fleet for slim\BUCKLEY	FLOTANTE PN	2020-12-17 00:00:00	2020-12-17 23:59:59	00:18:00	00:18:00	--
Virtual fleet for slim\CHIMERA	PUERTO TALARA	2020-12-17 00:00:00	2020-12-17 23:59:59	21:00:00	21:00:00	01:00:00
Virtual fleet for slim\CHIMERA	RIO AMAZONAS	2020-12-17 00:00:00	2020-12-17 23:59:59	02:00:00	02:00:00	--
Virtual fleet for slim\CHIP II	FLOTANTE PN	2020-12-17 00:00:00	2020-12-17 23:59:59	00:45:00	00:45:00	14:01:00
Virtual fleet for slim\CHIP II	CAMPO PENA NEGRA	2020-12-17 00:00:00	2020-12-17 23:59:59	00:59:00	00:59:00	--
Virtual fleet for slim\CHIP II	DD	2020-12-17 00:00:00	2020-12-17 23:59:59	00:08:00	00:08:00	--
Virtual fleet for slim\CHIP II	NN	2020-12-17 00:00:00	2020-12-17 23:59:59	00:02:00	00:02:00	--
Virtual fleet for slim\CHIP II	R	2020-12-17 00:00:00	2020-12-17 23:59:59	00:10:00	00:10:00	--
Virtual fleet for slim\CHIP II	M	2020-12-17 00:00:00	2020-12-17 23:59:59	00:07:00	00:07:00	--
Virtual fleet for slim\CHIP II	PN5	2020-12-17 00:00:00	2020-12-17 23:59:59	00:09:00	00:09:00	--
Virtual fleet for slim\CHIP II	GG	2020-12-17 00:00:00	2020-12-17 23:59:59	00:04:00	00:04:00	--
Virtual fleet for slim\CHIP II	CAMPO LOBITOS	2020-12-17 00:00:00	2020-12-17 23:59:59	01:50:00	01:50:00	--
Virtual fleet for slim\CHIP II	ZZ	2020-12-17 00:00:00	2020-12-17 23:59:59	00:01:00	00:01:00	--
Virtual fleet for slim\CHIP II	LO19	2020-12-17 00:00:00	2020-12-17 23:59:59	00:01:00	00:01:00	--
Virtual fleet for slim\CHIP II	PP	2020-12-17 00:00:00	2020-12-17 23:59:59	00:01:00	00:01:00	--
Virtual fleet for slim\CHIP II	PUERTO TALARA	2020-12-17 00:00:00	2020-12-17 23:59:59	05:24:00	05:24:00	--
Virtual fleet for slim\CHIP II	MC DONALD	2020-12-17 00:00:00	2020-12-17 23:59:59	00:03:00	00:03:00	--
Virtual fleet for slim\CHIP II	RIO AMAZONAS	2020-12-17 00:00:00	2020-12-17 23:59:59	00:15:00	00:15:00	--
Virtual fleet for slim\CHIRIBAY	CAMPO LOBITOS	2020-12-17 00:00:00	2020-12-17 23:59:59	02:48:00	02:48:00	00:07:00
Virtual fleet for slim\CHIRIBAY	FLOTANTE LO	2020-12-17 00:00:00	2020-12-17 23:59:59	00:04:00	00:04:00	--
Virtual fleet for slim\CHIRIBAY	ZZ	2020-12-17 00:00:00	2020-12-17 23:59:59	00:02:00	00:02:00	--
Virtual fleet for slim\CHIRIBAY	PUERTO TALARA	2020-12-17 00:00:00	2020-12-17 23:59:59	05:00:00	05:00:00	--
Virtual fleet for slim\CHIRIBAY	RIO AMAZONAS	2020-12-17 00:00:00	2020-12-17 23:59:59	02:54:00	02:54:00	--
Virtual fleet for slim\CHIRIBAY	CAMPO PENA NEGRA	2020-12-17 00:00:00	2020-12-17 23:59:59	04:27:00	04:27:00	--
Virtual fleet for slim\CHIRIBAY	PN7	2020-12-17 00:00:00	2020-12-17 23:59:59	00:12:00	00:12:00	--
Virtual fleet for slim\CHIRIBAY	OO	2020-12-17 00:00:00	2020-12-17 23:59:59	08:26:00	08:26:00	--
Virtual fleet for slim\D.VICTOR	PUERTO TALARA	2020-12-17 00:00:00	2020-12-17 23:59:59	18:00:00	18:00:00	01:00:00
Virtual fleet for slim\D.VICTOR	RIO AMAZONAS	2020-12-17 00:00:00	2020-12-17 23:59:59	05:00:00	05:00:00	--
Virtual fleet for slim\DONALD R	FLOTANTE LO	2020-12-17 00:00:00	2020-12-17 23:59:59	03:58:00	03:58:00	00:13:00
Virtual fleet for slim\DONALD R	CAMPO LOBITOS	2020-12-17 00:00:00	2020-12-17 23:59:59	06:51:00	06:51:00	--
Virtual fleet for slim\DONALD R	CC	2020-12-17 00:00:00	2020-12-17 23:59:59	00:23:00	00:23:00	--
Virtual fleet for slim\DONALD R	LO6	2020-12-17 00:00:00	2020-12-17 23:59:59	00:18:00	00:18:00	--
Virtual fleet for slim\DONALD R	LO16	2020-12-17 00:00:00	2020-12-17 23:59:59	00:45:00	00:45:00	--
Virtual fleet for slim\DONALD R	ZZ	2020-12-17 00:00:00	2020-12-17 23:59:59	04:31:00	04:31:00	--
Virtual fleet for slim\DONALD R	LO9	2020-12-17 00:00:00	2020-12-17 23:59:59	00:11:00	00:11:00	--
Virtual fleet for slim\DONALD R	H	2020-12-17 00:00:00	2020-12-17 23:59:59	00:05:00	00:05:00	--
Virtual fleet for slim\DONALD R	LO8	2020-12-17 00:00:00	2020-12-17 23:59:59	00:07:00	00:07:00	--
Virtual fleet for slim\DONALD R	LO7	2020-12-17 00:00:00	2020-12-17 23:59:59	00:10:00	00:10:00	--
Virtual fleet for slim\DONALD R	LO13	2020-12-17 00:00:00	2020-12-17 23:59:59	04:08:00	04:08:00	--
Virtual fleet for slim\DONALD R	U	2020-12-17 00:00:00	2020-12-17 23:59:59	00:02:00	00:02:00	--
Virtual fleet for slim\DONALD R	LO10	2020-12-17 00:00:00	2020-12-17 23:59:59	00:37:00	00:37:00	--
Virtual fleet for slim\DONALD R	LO14	2020-12-17 00:00:00	2020-12-17 23:59:59	00:50:00	00:50:00	--
Virtual fleet for slim\DONALD R	LO11	2020-12-17 00:00:00	2020-12-17 23:59:59	00:51:00	00:51:00	--
Virtual fleet for slim\ELIZABET	PN2	2020-12-17 00:00:00	2020-12-17 23:59:59	23:25:00	23:25:00	00:06:00
Virtual fleet for slim\ELIZABET	CAMPO PENA NEGRA	2020-12-17 00:00:00	2020-12-17 23:59:59	00:29:00	00:29:00	--
Virtual fleet for slim\HIPPO	MC DONALD	2020-12-17 00:00:00	2020-12-17 23:59:59	23:53:00	23:53:00	00:07:00
Virtual fleet for slim\IRIS	FLOTANTE PN	2020-12-17 00:00:00	2020-12-17 23:59:59	09:49:00	09:49:00	00:14:00
Virtual fleet for slim\IRIS	CAMPO PENA NEGRA	2020-12-17 00:00:00	2020-12-17 23:59:59	05:56:00	05:56:00	--
Virtual fleet for slim\IRIS	OO	2020-12-17 00:00:00	2020-12-17 23:59:59	01:16:00	01:16:00	--
