(-) MSG_MONTH_5 17	BUCKLEY	17/05/2021 00:00:18	17/05/2021 23:59:59	1D 0M		On	Ca.S/N Ub Barrio Acapulco, Pari_as Talara Piura, Perù	PUERTO TALARA	-4.5724368	-81.2754302	0	1.51
(-) MSG_MONTH_5 17	CHIMERA	17/05/2021 00:00:00	17/05/2021 00:43:24	43M		Off	Pari_as Talara Piura, Perù	PUERTO TALARA	-4.5658332	-81.2887999	0	0
(-) MSG_MONTH_5 17	CHIMERA	17/05/2021 02:43:31	17/05/2021 04:43:34	2H 0M		On	Pari_as Talara Piura, Perù	PUERTO TALARA	-4.5658666	-81.2887166	0.01	0.06
(-) MSG_MONTH_5 17	CHIMERA	17/05/2021 05:43:38	17/05/2021 16:43:34	11H 0M		On	Pari_as Talara Piura, Perù	PUERTO TALARA	-4.5658500	-81.2891165	0.07	0.23
(-) MSG_MONTH_5 17	CHIMERA	17/05/2021 17:43:41	17/05/2021 20:43:13	3H 0M		On	Pari_as Talara Piura, Perù	PUERTO TALARA	-4.5659000	-81.2886000	0.26	0.32
(-) MSG_MONTH_5 17	CHIMERA	17/05/2021 22:43:19	17/05/2021 23:43:22	1H 0M		On	Pari_as Talara Piura, Perù	PUERTO TALARA	-4.5657999	-81.2887498	0.33	0.34
(-) MSG_MONTH_5 17	CHIMERA	17/05/2021 23:43:22	17/05/2021 23:59:59	17M		Off	Pari_as Talara Piura, Perù	PUERTO TALARA	-4.5657999	-81.2887666	0.34	0.34
(-) MSG_MONTH_5 17	CHIP II	17/05/2021 00:00:00	17/05/2021 07:37:03	7H 37M		Off	Ca.S/N Ub Zona Industrial, Pari_as Talara Piura, Perù	PUERTO TALARA	-4.5719249	-81.2753699	0	0.61
(-) MSG_MONTH_5 17	CHIP II	17/05/2021 07:47:33	17/05/2021 07:49:51	2M		On	Pariñas Piura, PER	PUERTO TALARA	-4.5640799	-81.2995200	3.19	3.34
(-) MSG_MONTH_5 17	CHIP II	17/05/2021 07:57:39	17/05/2021 08:01:24	4M		On	Pari_as Talara Piura, Perù	PUERTO TALARA	-4.5520591	-81.2883199	5.19	5.62
(-) MSG_MONTH_5 17	CHIP II	17/05/2021 08:12:03	17/05/2021 13:11:51	5H 0M		On	Pari_as Talara Piura, Perù	PUERTO TALARA	-4.5710999	-81.2788949	7.95	10.89
