VEHICLE;PLATFORM;START_DATETIME;STOP_DATETIME;STANDBY_TIME;INSIDE_TIME;OUTSIDE_TIME
BUCKLEY;NONE;2020-12-30 00:00:00;2020-12-30 23:59:59;00:00:00;00:00:00;24:00:00
CHIMERA;NONE;2020-12-30 00:00:00;2020-12-30 23:59:59;00:00:00;00:00:00;24:00:00
CHIP II;NONE;2020-12-30 00:00:00;2020-12-30 23:59:59;00:00:00;00:00:00;24:00:00
CHIRIBAY;NONE;2020-12-30 00:00:00;2020-12-30 23:59:59;00:00:00;00:00:00;24:00:00
D.VICTOR;NONE;2020-12-30 00:00:00;2020-12-30 23:59:59;00:00:00;00:00:00;24:00:00
DONALD R;NONE;2020-12-30 00:00:00;2020-12-30 23:59:59;00:00:00;00:00:00;24:00:00
ELIZABET;NONE;2020-12-30 00:00:00;2020-12-30 23:59:59;00:00:00;00:00:00;24:00:00
HIPPO;NONE;2020-12-30 00:00:00;2020-12-30 23:59:59;00:00:00;00:00:00;24:00:00
IRIS;NONE;2020-12-30 00:00:00;2020-12-30 23:59:59;00:00:00;00:00:00;24:00:00
KELLEY;NONE;2020-12-30 00:00:00;2020-12-30 23:59:59;00:00:00;00:00:00;24:00:00
MR MATT;NONE;2020-12-30 00:00:00;2020-12-30 23:59:59;00:00:00;00:00:00;24:00:00
NEPTUNO;NONE;2020-12-30 00:00:00;2020-12-30 23:59:59;00:00:00;00:00:00;24:00:00
OLYMPIC;NONE;2020-12-30 00:00:00;2020-12-30 23:59:59;00:00:00;00:00:00;24:00:00
PARINAS;NONE;2020-12-30 00:00:00;2020-12-30 23:59:59;00:00:00;00:00:00;24:00:00
ROSLYN;NONE;2020-12-30 00:00:00;2020-12-30 23:59:59;00:00:00;00:00:00;24:00:00
SHEYLA;NONE;2020-12-30 00:00:00;2020-12-30 23:59:59;00:00:00;00:00:00;24:00:00
SKOOKUM;NONE;2020-12-30 00:00:00;2020-12-30 23:59:59;00:00:00;00:00:00;24:00:00
SOPHIA C;NONE;2020-12-30 00:00:00;2020-12-30 23:59:59;00:00:00;00:00:00;24:00:00
Virtual fleet for slim\BUCKLEY;FLOTANTE LO;2020-12-30 00:00:00;2020-12-30 23:59:59;14:54:00;14:54:00;00:13:00
Virtual fleet for slim\BUCKLEY;CAMPO LOBITOS;2020-12-30 00:00:00;2020-12-30 23:59:59;03:54:00;03:54:00;--
Virtual fleet for slim\BUCKLEY;A8;2020-12-30 00:00:00;2020-12-30 23:59:59;00:04:00;00:04:00;--
Virtual fleet for slim\BUCKLEY;CC;2020-12-30 00:00:00;2020-12-30 23:59:59;00:08:00;00:08:00;--
Virtual fleet for slim\BUCKLEY;LO3;2020-12-30 00:00:00;2020-12-30 23:59:59;00:18:00;00:18:00;--
Virtual fleet for slim\BUCKLEY;LO4;2020-12-30 00:00:00;2020-12-30 23:59:59;01:16:00;01:16:00;--
Virtual fleet for slim\BUCKLEY;LO6;2020-12-30 00:00:00;2020-12-30 23:59:59;00:19:00;00:19:00;--
Virtual fleet for slim\BUCKLEY;LO8;2020-12-30 00:00:00;2020-12-30 23:59:59;00:09:00;00:09:00;--
Virtual fleet for slim\BUCKLEY;H;2020-12-30 00:00:00;2020-12-30 23:59:59;00:11:00;00:11:00;--
Virtual fleet for slim\BUCKLEY;LO9;2020-12-30 00:00:00;2020-12-30 23:59:59;02:25:00;02:25:00;--
Virtual fleet for slim\BUCKLEY;LO7;2020-12-30 00:00:00;2020-12-30 23:59:59;00:09:00;00:09:00;--
Virtual fleet for slim\CHIMERA;CAMPO PENA NEGRA;2020-12-30 00:00:00;2020-12-30 23:59:59;01:00:00;01:00:00;00:59:00
Virtual fleet for slim\CHIMERA;CAMPO LOBITOS;2020-12-30 00:00:00;2020-12-30 23:59:59;01:00:00;01:00:00;--
Virtual fleet for slim\CHIMERA;PUERTO TALARA;2020-12-30 00:00:00;2020-12-30 23:59:59;11:01:00;11:01:00;--
Virtual fleet for slim\CHIMERA;MC DONALD;2020-12-30 00:00:00;2020-12-30 23:59:59;10:00:00;10:00:00;--
Virtual fleet for slim\CHIP II;FLOTANTE PN;2020-12-30 00:00:00;2020-12-30 23:59:59;01:17:00;01:17:00;12:31:00
Virtual fleet for slim\CHIP II;CAMPO PENA NEGRA;2020-12-30 00:00:00;2020-12-30 23:59:59;03:07:00;03:07:00;--
Virtual fleet for slim\CHIP II;DD;2020-12-30 00:00:00;2020-12-30 23:59:59;00:11:00;00:11:00;--
Virtual fleet for slim\CHIP II;NN;2020-12-30 00:00:00;2020-12-30 23:59:59;04:03:00;04:03:00;--
Virtual fleet for slim\CHIP II;PN4;2020-12-30 00:00:00;2020-12-30 23:59:59;00:22:00;00:22:00;--
Virtual fleet for slim\CHIP II;PN14;2020-12-30 00:00:00;2020-12-30 23:59:59;00:05:00;00:05:00;--
Virtual fleet for slim\CHIP II;GG;2020-12-30 00:00:00;2020-12-30 23:59:59;00:25:00;00:25:00;--
Virtual fleet for slim\CHIP II;A2;2020-12-30 00:00:00;2020-12-30 23:59:59;00:06:00;00:06:00;--
Virtual fleet for slim\CHIP II;TT;2020-12-30 00:00:00;2020-12-30 23:59:59;00:13:00;00:13:00;--
Virtual fleet for slim\CHIP II;R;2020-12-30 00:00:00;2020-12-30 23:59:59;00:33:00;00:33:00;--
Virtual fleet for slim\CHIP II;M;2020-12-30 00:00:00;2020-12-30 23:59:59;00:12:00;00:12:00;--
Virtual fleet for slim\CHIP II;FF;2020-12-30 00:00:00;2020-12-30 23:59:59;00:07:00;00:07:00;--
Virtual fleet for slim\CHIP II;SS;2020-12-30 00:00:00;2020-12-30 23:59:59;00:15:00;00:15:00;--
Virtual fleet for slim\CHIP II;PN5;2020-12-30 00:00:00;2020-12-30 23:59:59;00:22:00;00:22:00;--
Virtual fleet for slim\CHIP II;UU;2020-12-30 00:00:00;2020-12-30 23:59:59;00:11:00;00:11:00;--
Virtual fleet for slim\CHIRIBAY;CAMPO PENA NEGRA;2020-12-30 00:00:00;2020-12-30 23:59:59;14:39:00;14:39:00;00:08:00
Virtual fleet for slim\CHIRIBAY;PN1;2020-12-30 00:00:00;2020-12-30 23:59:59;05:57:00;05:57:00;--
Virtual fleet for slim\CHIRIBAY;CAMPO LOBITOS;2020-12-30 00:00:00;2020-12-30 23:59:59;02:03:00;02:03:00;--
Virtual fleet for slim\CHIRIBAY;FLOTANTE LO;2020-12-30 00:00:00;2020-12-30 23:59:59;00:01:00;00:01:00;--
Virtual fleet for slim\CHIRIBAY;LO19;2020-12-30 00:00:00;2020-12-30 23:59:59;00:01:00;00:01:00;--
Virtual fleet for slim\CHIRIBAY;PUERTO TALARA;2020-12-30 00:00:00;2020-12-30 23:59:59;01:11:00;01:11:00;--
Virtual fleet for slim\D.VICTOR;PUERTO TALARA;2020-12-30 00:00:00;2020-12-30 23:59:59;22:59:00;22:59:00;01:01:00
Virtual fleet for slim\DONALD R;CAMPO LOBITOS;2020-12-30 00:00:00;2020-12-30 23:59:59;05:34:00;05:34:00;00:47:00
Virtual fleet for slim\DONALD R;FLOTANTE LO;2020-12-30 00:00:00;2020-12-30 23:59:59;05:34:00;05:34:00;--
Virtual fleet for slim\DONALD R;LO4;2020-12-30 00:00:00;2020-12-30 23:59:59;01:20:00;01:20:00;--
Virtual fleet for slim\DONALD R;LO8;2020-12-30 00:00:00;2020-12-30 23:59:59;00:10:00;00:10:00;--
Virtual fleet for slim\DONALD R;H;2020-12-30 00:00:00;2020-12-30 23:59:59;00:07:00;00:07:00;--
Virtual fleet for slim\DONALD R;LO9;2020-12-30 00:00:00;2020-12-30 23:59:59;02:13:00;02:13:00;--
Virtual fleet for slim\DONALD R;ZZ;2020-12-30 00:00:00;2020-12-30 23:59:59;00:38:00;00:38:00;--
Virtual fleet for slim\DONALD R;LO18;2020-12-30 00:00:00;2020-12-30 23:59:59;02:28:00;02:28:00;--
Virtual fleet for slim\DONALD R;LO19;2020-12-30 00:00:00;2020-12-30 23:59:59;00:08:00;00:08:00;--
