Mes 11 1	BUCKLEY	01/11/2020 00:00:21	01/11/2020 23:59:59	1D 0M		On	Ca.S/N Ub Zona Industrial, Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5719099	-81.2755650	0	2,1
Mes 11 1	CHIMERA	01/11/2020 00:00:00	01/11/2020 04:14:21	4H 14M		Off	Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5673331	-81.2909999	0	0,05
Mes 11 1	CHIMERA	01/11/2020 05:14:09	01/11/2020 09:14:19	4H 0M		On	Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5674500	-81.2916165	0,07	0,1
Mes 11 1	CHIMERA	01/11/2020 10:14:23	01/11/2020 18:14:09	8H 0M		On	Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5674000	-81.2912831	0,36	0,73
Mes 11 1	CHIMERA	01/11/2020 21:14:21	01/11/2020 23:59:59	2H 46M		On	Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5673165	-81.2909664	0,78	0,83
Mes 11 1	CHIP II	01/11/2020 00:00:00	01/11/2020 10:31:18	10H 31M		Off	PI-100, Lobitos Piura, PER	Flotante PN		-4.3239472	-81.2897919	0	0,31
Mes 11 1	CHIP II	01/11/2020 10:34:39	01/11/2020 10:34:48	0M		On	PI-100, Lobitos Piura, PER	CAMPO PEA NEGRA		-4.3182000	-81.2852850	1,01	1,05
Mes 11 1	CHIP II	01/11/2020 10:40:18	01/11/2020 10:52:42	12M		On	El Alto Piura, PER	DD		-4.3094849	-81.2781299	2,29	2,45
Mes 11 1	CHIP II	01/11/2020 10:57:12	01/11/2020 11:13:45	17M		On	El Alto Piura, PER	NN		-4.3025700	-81.2702549	3,55	3,75
Mes 11 1	CHIP II	01/11/2020 11:18:15	01/11/2020 11:23:21	5M		On	ElAlto Talara Piura, Perù	UU		-4.2927749	-81.2650349	4,89	5,14
Mes 11 1	CHIP II	01/11/2020 11:27:30	01/11/2020 11:35:09	8M		On	El Alto Piura, PER	R		-4.2892950	-81.2726399	6,13	6,26
Mes 11 1	CHIP II	01/11/2020 11:37:00	01/11/2020 11:46:00	9M		On	El Alto Piura, PER	M		-4.2863549	-81.2696399	6,67	6,83
Mes 11 1	CHIP II	01/11/2020 11:48:39	01/11/2020 11:58:33	10M		On	El Alto Piura, PER	FF		-4.2802650	-81.2693999	7,41	7,53
Mes 11 1	CHIP II	01/11/2020 12:03:03	01/11/2020 12:03:06	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2849750	-81.2773949	8,53	8,56
Mes 11 1	CHIP II	01/11/2020 12:05:21	01/11/2020 12:05:51	1M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2866249	-81.2815349	9,04	9,12
Mes 11 1	CHIP II	01/11/2020 12:06:15	01/11/2020 12:06:18	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2872063	-81.2828927	9,22	9,23
Mes 11 1	CHIP II	01/11/2020 12:11:21	01/11/2020 12:11:33	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2866849	-81.2922149	10,25	10,28
