Mes 11 17	CHIP II	17/11/2020 10:54:24	17/11/2020 10:57:06	3M		On	PI-100, Lobitos Piura, PER	PN4		-4.3191150	-81.2718449	27,12	27,29
Mes 11 17	CHIP II	17/11/2020 11:06:06	17/11/2020 11:18:00	12M		On	PI-100, Lobitos Piura, PER	Flotante PN		-4.3240349	-81.2889899	29,28	29,54
Mes 11 17	CHIP II	17/11/2020 11:23:00	17/11/2020 11:27:45	5M		On	El Alto Piura, PER	HH		-4.3118099	-81.2882549	30,76	30,89
Mes 11 17	CHIP II	17/11/2020 11:34:06	17/11/2020 11:35:54	2M		On	El Alto Piura, PER	GG		-4.3010849	-81.2789999	32,4	32,53
Mes 11 17	CHIP II	17/11/2020 11:43:24	17/11/2020 11:50:24	7M		On	ElAlto Talara Piura, Perù	UU		-4.2922950	-81.2648549	34,28	34,56
Mes 11 17	CHIP II	17/11/2020 11:50:27	17/11/2020 11:50:57	1M		On	ElAlto Talara Piura, Perù	CAMPO PEA NEGRA		-4.2926479	-81.2658816	34,58	34,65
Mes 11 17	CHIP II	17/11/2020 11:51:06	17/11/2020 11:51:15	0M		On	ElAlto Talara Piura, Perù	CAMPO PEA NEGRA		-4.2930149	-81.2668649	34,68	34,71
Mes 11 17	CHIP II	17/11/2020 11:51:45	17/11/2020 11:51:57	0M		On	ElAlto Talara Piura, Perù	CAMPO PEA NEGRA		-4.2934949	-81.2679150	34,81	34,84
Mes 11 17	CHIP II	17/11/2020 11:52:06	17/11/2020 11:52:15	0M		On	ElAlto Talara Piura, Perù	CAMPO PEA NEGRA		-4.2937799	-81.2684849	34,87	34,91
Mes 11 17	CHIP II	17/11/2020 11:52:27	17/11/2020 11:53:06	1M		On	ElAlto Talara Piura, Perù	CAMPO PEA NEGRA		-4.2940649	-81.2689199	34,94	35,05
Mes 11 17	CHIP II	17/11/2020 11:53:36	17/11/2020 11:53:45	0M		On	ElAlto Talara Piura, Perù	CAMPO PEA NEGRA		-4.2951471	-81.2705279	35,15	35,19
Mes 11 17	CHIP II	17/11/2020 11:53:57	17/11/2020 11:54:06	0M		On	ElAlto Talara Piura, Perù	CAMPO PEA NEGRA		-4.2953551	-81.2710656	35,21	35,25
Mes 11 17	CHIP II	17/11/2020 11:54:27	17/11/2020 11:54:36	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2956699	-81.2717099	35,3	35,33
Mes 11 17	CHIP II	17/11/2020 11:55:36	17/11/2020 11:56:36	1M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2966600	-81.2734349	35,53	35,7
Mes 11 17	CHIP II	17/11/2020 11:56:45	17/11/2020 11:57:06	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2973949	-81.2750549	35,74	35,79
Mes 11 17	CHIP II	17/11/2020 11:57:15	17/11/2020 11:57:27	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2978449	-81.2756550	35,82	35,85
Mes 11 17	CHIP II	17/11/2020 11:57:54	17/11/2020 11:58:15	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2985711	-81.2765310	35,95	36,01
Mes 11 17	CHIP II	17/11/2020 11:58:27	17/11/2020 11:58:36	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2990899	-81.2771249	36,03	36,06
Mes 11 17	CHIP II	17/11/2020 11:58:45	17/11/2020 11:59:06	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2994049	-81.2775899	36,1	36,16
Mes 11 17	CHIP II	17/11/2020 11:59:15	17/11/2020 12:03:27	4M		On	El Alto Piura, PER	GG		-4.3000049	-81.2782649	36,19	36,56
Mes 11 17	CHIP II	17/11/2020 12:03:57	17/11/2020 12:04:06	0M		On	El Alto Piura, PER	GG		-4.3019807	-81.2798719	36,66	36,69
Mes 11 17	CHIP II	17/11/2020 12:04:36	17/11/2020 12:04:42	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3028249	-81.2806949	36,79	36,83
Mes 11 17	CHIP II	17/11/2020 12:05:15	17/11/2020 12:05:27	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3036199	-81.2815349	36,92	36,95
Mes 11 17	CHIP II	17/11/2020 12:06:15	17/11/2020 12:06:27	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3048847	-81.2826751	37,12	37,14
Mes 11 17	CHIP II	17/11/2020 12:06:36	17/11/2020 12:06:45	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3053149	-81.2831400	37,18	37,21
Mes 11 17	CHIP II	17/11/2020 12:07:06	17/11/2020 12:07:15	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3058399	-81.2836949	37,27	37,3
Mes 11 17	CHIP II	17/11/2020 12:07:36	17/11/2020 12:07:54	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3064399	-81.2842950	37,37	37,43
Mes 11 17	CHIP II	17/11/2020 12:07:57	17/11/2020 12:08:06	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3069350	-81.2846249	37,45	37,46
Mes 11 17	CHIP II	17/11/2020 12:08:57	17/11/2020 12:09:06	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3082288	-81.2858494	37,63	37,66
Mes 11 17	CHIP II	17/11/2020 12:09:27	17/11/2020 12:09:57	1M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3088549	-81.2865449	37,73	37,82
Mes 11 17	CHIP II	17/11/2020 12:10:00	17/11/2020 12:10:06	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3096847	-81.2871422	37,86	37,88
Mes 11 17	CHIP II	17/11/2020 12:10:45	17/11/2020 12:15:21	5M		On	El Alto Piura, PER	HH		-4.3108349	-81.2878350	37,99	38,31
Mes 11 17	CHIP II	17/11/2020 12:15:33	17/11/2020 12:15:42	0M		On	PI-100, Lobitos Piura, PER	HH		-4.3127550	-81.2879099	38,35	38,37
Mes 11 17	CHIP II	17/11/2020 12:16:21	17/11/2020 12:16:33	0M		On	PI-100, Lobitos Piura, PER	CAMPO PEA NEGRA		-4.3142699	-81.2878949	38,51	38,54
Mes 11 17	CHIP II	17/11/2020 12:16:42	17/11/2020 12:18:00	1M		On	PI-100, Lobitos Piura, PER	CAMPO PEA NEGRA		-4.3148549	-81.2879099	38,58	38,81
Mes 11 17	CHIP II	17/11/2020 12:18:21	17/11/2020 12:18:42	0M		On		CAMPO PEA NEGRA		-4.3174975	-81.2880639	38,87	38,93
Mes 11 17	CHIP II	17/11/2020 12:20:03	17/11/2020 12:20:21	0M		On	PI-100, Lobitos Piura, PER	CAMPO PEA NEGRA		-4.3202099	-81.2882249	39,18	39,24
Mes 11 17	CHIP II	17/11/2020 12:20:51	17/11/2020 12:21:03	0M		On	PI-100, Lobitos Piura, PER	Flotante PN		-4.3215899	-81.2885249	39,34	39,36
Mes 11 17	CHIP II	17/11/2020 12:21:33	17/11/2020 12:21:51	0M		On	PI-100, Lobitos Piura, PER	Flotante PN		-4.3227599	-81.2886000	39,47	39,53
Mes 11 17	CHIP II	17/11/2020 12:22:03	17/11/2020 12:33:24	11M		On	PI-100, Lobitos Piura, PER	Flotante PN		-4.3236449	-81.2887499	39,56	39,95
Mes 11 17	CHIP II	17/11/2020 12:48:54	17/11/2020 12:50:15	1M		On	ElAlto Talara Piura, Perù	UU		-4.2923399	-81.2648399	44,2	44,32
Mes 11 17	CHIP II	17/11/2020 12:55:06	17/11/2020 13:08:33	13M		On	ElAlto Talara Piura, Perù	SS		-4.2810150	-81.2605199	45,56	45,77
Mes 11 17	CHIP II	17/11/2020 13:08:45	17/11/2020 13:08:54	0M		On	ElAlto Talara Piura, Perù	CAMPO PEA NEGRA		-4.2805808	-81.2617087	45,81	45,86
Mes 11 17	CHIP II	17/11/2020 13:09:03	17/11/2020 13:09:24	0M		On	ElAlto Talara Piura, Perù	CAMPO PEA NEGRA		-4.2808049	-81.2622149	45,87	45,94
Mes 11 17	CHIP II	17/11/2020 13:10:03	17/11/2020 13:10:24	0M		On	ElAlto Talara Piura, Perù	CAMPO PEA NEGRA		-4.2812549	-81.2639700	46,07	46,14
Mes 11 17	CHIP II	17/11/2020 13:10:57	17/11/2020 13:11:24	0M		On	ElAlto Talara Piura, Perù	CAMPO PEA NEGRA		-4.2817232	-81.2654847	46,27	46,33
Mes 11 17	CHIP II	17/11/2020 13:11:33	17/11/2020 13:11:54	0M		On	ElAlto Talara Piura, Perù	CAMPO PEA NEGRA		-4.2820499	-81.2664599	46,36	46,43
Mes 11 17	CHIP II	17/11/2020 13:12:00	17/11/2020 13:12:03	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2822143	-81.2672639	46,46	46,48
Mes 11 17	CHIP II	17/11/2020 13:12:15	17/11/2020 13:12:24	0M		On		CAMPO PEA NEGRA		-4.2823215	-81.2675967	46,49	46,52
Mes 11 17	CHIP II	17/11/2020 13:13:54	17/11/2020 13:14:03	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2837749	-81.2701050	46,83	46,85
Mes 11 17	CHIP II	17/11/2020 13:14:33	17/11/2020 13:14:45	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2841296	-81.2711424	46,94	46,97
Mes 11 17	CHIP II	17/11/2020 13:15:54	17/11/2020 13:16:03	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2850199	-81.2734200	47,21	47,25
Mes 11 17	CHIP II	17/11/2020 13:16:42	17/11/2020 13:17:03	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2856351	-81.2746623	47,38	47,44
Mes 11 17	CHIP II	17/11/2020 13:17:15	17/11/2020 13:17:24	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2860100	-81.2755200	47,47	47,51
Mes 11 17	CHIP II	17/11/2020 13:17:45	17/11/2020 13:17:54	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2865023	-81.2763264	47,58	47,61
Mes 11 17	CHIP II	17/11/2020 13:18:33	17/11/2020 13:23:06	5M		On	El Alto Piura, PER	A2		-4.2872849	-81.2774550	47,74	47,97
Mes 11 17	CHIP II	17/11/2020 13:33:18	17/11/2020 13:33:27	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2810150	-81.2970600	50,21	50,24
Mes 11 17	CHIP II	17/11/2020 13:33:36	17/11/2020 13:33:48	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2811727	-81.2976000	50,26	50,3
Mes 11 17	CHIP II	17/11/2020 13:34:18	17/11/2020 13:41:54	8M		On	El Alto Piura, PER	TT		-4.2818249	-81.2985449	50,4	50,61
Mes 11 17	CHIP II	17/11/2020 13:43:45	17/11/2020 13:43:54	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2842479	-81.2950015	50,99	51,03
Mes 11 17	CHIP II	17/11/2020 13:45:45	17/11/2020 13:45:54	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2867299	-81.2921099	51,44	51,48
Mes 11 17	CHIP II	17/11/2020 13:47:03	17/11/2020 13:47:15	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2884700	-81.2903549	51,72	51,75
Mes 11 17	CHIP II	17/11/2020 13:47:54	17/11/2020 13:48:03	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2895649	-81.2893799	51,89	51,92
Mes 11 17	CHIP II	17/11/2020 13:49:03	17/11/2020 13:49:15	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2912599	-81.2879849	52,13	52,16
Mes 11 17	CHIP II	17/11/2020 13:50:57	17/11/2020 13:51:03	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2937680	-81.2855167	52,55	52,56
Mes 11 17	CHIP II	17/11/2020 13:53:45	17/11/2020 13:53:54	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2977099	-81.2824349	53,09	53,12
Mes 11 17	CHIP II	17/11/2020 13:54:24	17/11/2020 13:54:33	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2987299	-81.2817299	53,23	53,25
Mes 11 17	CHIP II	17/11/2020 13:55:03	17/11/2020 13:55:15	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2996900	-81.2810399	53,36	53,39
Mes 11 17	CHIP II	17/11/2020 13:55:24	17/11/2020 13:55:33	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3002000	-81.2806015	53,42	53,46
Mes 11 17	CHIP II	17/11/2020 13:55:54	17/11/2020 13:56:15	0M		On	El Alto Piura, PER	GG		-4.3008749	-81.2800500	53,53	53,59
Mes 11 17	CHIP II	17/11/2020 13:56:18	17/11/2020 13:56:45	0M		On	El Alto Piura, PER	GG		-4.3015808	-81.2796543	53,63	53,69
Mes 11 17	CHIP II	17/11/2020 13:57:45	17/11/2020 13:57:54	0M		On		CAMPO PEA NEGRA		-4.3037663	-81.2782976	53,9	53,94
Mes 11 17	CHIP II	17/11/2020 13:58:03	17/11/2020 13:58:15	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3042650	-81.2779649	53,96	54
Mes 11 17	CHIP II	17/11/2020 13:58:33	17/11/2020 13:58:45	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3050449	-81.2774849	54,07	54,1
Mes 11 17	CHIP II	17/11/2020 13:59:00	17/11/2020 13:59:15	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3057151	-81.2771326	54,17	54,19
Mes 11 17	CHIP II	17/11/2020 13:59:45	17/11/2020 13:59:54	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3069949	-81.2767049	54,3	54,34
Mes 11 17	CHIP II	17/11/2020 14:02:24	17/11/2020 14:02:33	0M		On	PI-100, Lobitos Piura, PER	PN11		-4.3113007	-81.2743423	54,85	54,89
Mes 11 17	CHIP II	17/11/2020 14:06:45	17/11/2020 14:13:33	7M		On	PI-100, Lobitos Piura, PER	PN4		-4.3189500	-81.2719049	55,76	56,22
Mes 11 17	CHIP II	17/11/2020 14:18:24	17/11/2020 14:18:45	0M		On	PI-100, Lobitos Piura, PER	CAMPO PEA NEGRA		-4.3213200	-81.2810399	57,23	57,3
Mes 11 17	CHIP II	17/11/2020 14:19:03	17/11/2020 14:19:15	0M		On	PI-100, Lobitos Piura, PER	CAMPO PEA NEGRA		-4.3216349	-81.2821649	57,36	57,4
Mes 11 17	CHIP II	17/11/2020 14:19:45	17/11/2020 14:19:54	0M		On	PI-100, Lobitos Piura, PER	CAMPO PEA NEGRA		-4.3219799	-81.2832899	57,5	57,53
Mes 11 17	CHIP II	17/11/2020 14:20:24	17/11/2020 14:20:33	0M		On	PI-100, Lobitos Piura, PER	CAMPO PEA NEGRA		-4.3224450	-81.2844899	57,63	57,67
Mes 11 17	CHIP II	17/11/2020 14:20:45	17/11/2020 14:20:54	0M		On	PI-100, Lobitos Piura, PER	CAMPO PEA NEGRA		-4.3226249	-81.2851199	57,71	57,75
Mes 11 17	CHIP II	17/11/2020 14:22:33	17/11/2020 15:57:18	1H 35M		On	PI-100, Lobitos Piura, PER	Flotante PN		-4.3237823	-81.2883199	58,09	60,79
Mes 11 17	CHIP II	17/11/2020 15:57:39	17/11/2020 15:57:48	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3082549	-81.2769600	60,86	60,89
Mes 11 17	CHIP II	17/11/2020 15:58:18	17/11/2020 15:58:27	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3074750	-81.2760150	60,99	61,03
Mes 11 17	CHIP II	17/11/2020 15:59:39	17/11/2020 15:59:48	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3054199	-81.2746949	61,26	61,3
Mes 11 17	CHIP II	17/11/2020 16:00:06	17/11/2020 16:00:18	0M		On		CAMPO PEA NEGRA		-4.3051088	-81.2739966	61,36	61,39
Mes 11 17	CHIP II	17/11/2020 16:01:09	17/11/2020 16:01:18	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3038143	-81.2725630	61,56	61,6
Mes 11 17	CHIP II	17/11/2020 16:01:27	17/11/2020 16:01:39	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3035150	-81.2721749	61,63	61,65
Mes 11 17	CHIP II	17/11/2020 16:01:48	17/11/2020 16:01:57	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3032750	-81.2716799	61,69	61,72
Mes 11 17	CHIP II	17/11/2020 16:02:09	17/11/2020 16:02:18	0M		On	El Alto Piura, PER	NN		-4.3031100	-81.2711400	61,75	61,78
Mes 11 17	CHIP II	17/11/2020 16:02:39	17/11/2020 16:03:48	1M		On	El Alto Piura, PER	NN		-4.3026299	-81.2704799	61,84	62
Mes 11 17	CHIP II	17/11/2020 16:03:57	17/11/2020 16:04:09	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3011450	-81.2695650	62,03	62,07
Mes 11 17	CHIP II	17/11/2020 16:04:18	17/11/2020 16:04:27	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3006199	-81.2693549	62,1	62,13
Mes 11 17	CHIP II	17/11/2020 16:04:39	17/11/2020 16:04:57	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3000799	-81.2690099	62,16	62,23
Mes 11 17	CHIP II	17/11/2020 16:05:18	17/11/2020 16:05:39	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2990750	-81.2683499	62,3	62,37
Mes 11 17	CHIP II	17/11/2020 16:06:57	17/11/2020 16:07:09	0M		On	ElAlto Talara Piura, Perù	CAMPO PEA NEGRA		-4.2963749	-81.2670600	62,64	62,67
Mes 11 17	CHIP II	17/11/2020 16:07:57	17/11/2020 16:08:09	0M		On	ElAlto Talara Piura, Perù	CAMPO PEA NEGRA		-4.2949349	-81.2659949	62,84	62,87
Mes 11 17	CHIP II	17/11/2020 16:08:57	17/11/2020 16:09:09	0M		On	ElAlto Talara Piura, Perù	UU		-4.2932699	-81.2653349	63,03	63,07
Mes 11 17	CHIP II	17/11/2020 16:09:18	17/11/2020 16:18:00	9M		On	ElAlto Talara Piura, Perù	UU		-4.2929100	-81.2649449	63,1	63,41
Mes 11 17	CHIP II	17/11/2020 16:19:51	17/11/2020 16:21:21	2M		On	ElAlto Talara Piura, Perù	PN5		-4.2879749	-81.2664299	63,79	63,97
Mes 11 17	CHIP II	17/11/2020 16:21:30	17/11/2020 17:20:15	59M		On		PN5		-4.2863999	-81.2675100	64,01	69,31
Mes 11 17	CHIP II	17/11/2020 17:20:27	17/11/2020 23:59:59	6H 40M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3105799	-81.2852699	69,34	71,05
Mes 11 17	CHIRIBAY	17/11/2020 00:00:00	17/11/2020 23:59:59	1D 0M		Off	Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5708149	-81.2935949	0	1,6
Mes 11 17	D.VICTOR	17/11/2020 00:00:00	17/11/2020 01:44:17	1H 44M		Off	Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5669165	-81.2904498	0	0
