VEHICLE;PLATFORM;START_DATETIME;STOP_DATETIME;STANDBY_TIME;INSIDE_TIME;OUTSIDE_TIME
BUCKLEY;PUERTO TALARA;2021-03-25 00:00:00;2021-03-25 23:59:59;11:49:00;12:20:00;00:14:00
BUCKLEY;CAMPO LOBITOS;2021-03-25 00:00:00;2021-03-25 23:59:59;00:01:00;02:31:00;--
BUCKLEY;CAMPO PENA NEGRA;2021-03-25 00:00:00;2021-03-25 23:59:59;00:09:00;01:34:00;--
BUCKLEY;FLOTANTE PN;2021-03-25 00:00:00;2021-03-25 23:59:59;00:09:00;00:11:00;--
BUCKLEY;YY;2021-03-25 00:00:00;2021-03-25 23:59:59;00:35:00;00:35:00;--
BUCKLEY;R;2021-03-25 00:00:00;2021-03-25 23:59:59;00:29:00;00:29:00;--
BUCKLEY;GG;2021-03-25 00:00:00;2021-03-25 23:59:59;00:01:00;00:01:00;--
BUCKLEY;KK;2021-03-25 00:00:00;2021-03-25 23:59:59;00:50:00;00:52:00;--
BUCKLEY;PN7;2021-03-25 00:00:00;2021-03-25 23:59:59;00:40:00;00:40:00;--
BUCKLEY;VV;2021-03-25 00:00:00;2021-03-25 23:59:59;00:11:00;00:11:00;--
BUCKLEY;LO12;2021-03-25 00:00:00;2021-03-25 23:59:59;00:48:00;00:48:00;--
BUCKLEY;H;2021-03-25 00:00:00;2021-03-25 23:59:59;00:37:00;00:37:00;--
BUCKLEY;FLOTANTE LO;2021-03-25 00:00:00;2021-03-25 23:59:59;00:42:00;00:45:00;--
BUCKLEY;LO3;2021-03-25 00:00:00;2021-03-25 23:59:59;00:33:00;00:33:00;--
BUCKLEY;LO6;2021-03-25 00:00:00;2021-03-25 23:59:59;00:54:00;00:54:00;--
BUCKLEY;CC;2021-03-25 00:00:00;2021-03-25 23:59:59;00:35:00;00:35:00;--
BUCKLEY;MC DONALD;2021-03-25 00:00:00;2021-03-25 23:59:59;00:09:00;00:09:00;--
BUCKLEY;HH;2021-03-25 00:00:00;2021-03-25 23:59:59;00:01:00;00:01:00;--
CHIMERA;PUERTO TALARA;2021-03-25 00:00:00;2021-03-25 23:59:59;21:59:00;22:59:00;01:01:00
CHIP II;CAMPO PENA NEGRA;2021-03-25 00:00:00;2021-03-25 23:59:59;00:01:00;02:02:00;02:41:00
CHIP II;FLOTANTE PN;2021-03-25 00:00:00;2021-03-25 23:59:59;09:41:00;09:41:00;--
CHIP II;DD;2021-03-25 00:00:00;2021-03-25 23:59:59;00:08:00;00:10:00;--
CHIP II;PN4;2021-03-25 00:00:00;2021-03-25 23:59:59;00:10:00;00:10:00;--
CHIP II;PN14;2021-03-25 00:00:00;2021-03-25 23:59:59;00:14:00;00:15:00;--
CHIP II;NN;2021-03-25 00:00:00;2021-03-25 23:59:59;00:45:00;00:45:00;--
CHIP II;GG;2021-03-25 00:00:00;2021-03-25 23:59:59;00:09:00;00:10:00;--
CHIP II;A2;2021-03-25 00:00:00;2021-03-25 23:59:59;03:31:00;03:32:00;--
CHIP II;R;2021-03-25 00:00:00;2021-03-25 23:59:59;01:22:00;01:25:00;--
CHIP II;M;2021-03-25 00:00:00;2021-03-25 23:59:59;00:23:00;00:24:00;--
CHIP II;FF;2021-03-25 00:00:00;2021-03-25 23:59:59;00:10:00;00:11:00;--
CHIP II;SS;2021-03-25 00:00:00;2021-03-25 23:59:59;00:07:00;00:07:00;--
CHIP II;UU;2021-03-25 00:00:00;2021-03-25 23:59:59;00:10:00;00:10:00;--
CHIP II;PN5;2021-03-25 00:00:00;2021-03-25 23:59:59;00:09:00;00:09:00;--
CHIP II;PUERTO TALARA;2021-03-25 00:00:00;2021-03-25 23:59:59;00:56:00;00:56:00;--
CHIP II;RIO AMAZONAS;2021-03-25 00:00:00;2021-03-25 23:59:59;00:17:00;00:17:00;--
CHIP II;CAMPO LOBITOS;2021-03-25 00:00:00;2021-03-25 23:59:59;00:53:00;00:53:00;--
CHIP II;LO19;2021-03-25 00:00:00;2021-03-25 23:59:59;00:01:00;00:01:00;--
CHIP II;FLOTANTE LO;2021-03-25 00:00:00;2021-03-25 23:59:59;00:01:00;00:01:00;--
CHIRIBAY;CAMPO SAN PEDRO;2021-03-25 00:00:00;2021-03-25 23:59:59;15:48:00;15:48:00;00:09:00
CHIRIBAY;SP1-A;2021-03-25 00:00:00;2021-03-25 23:59:59;08:03:00;08:03:00;--
D.VICTOR;PUERTO TALARA;2021-03-25 00:00:00;2021-03-25 23:59:59;23:00:00;23:00:00;01:00:00
DONALD R;FLOTANTE LO;2021-03-25 00:00:00;2021-03-25 23:59:59;08:05:00;08:43:00;00:28:00
DONALD R;CAMPO LOBITOS;2021-03-25 00:00:00;2021-03-25 23:59:59;00:32:00;08:02:00;--
DONALD R;CC;2021-03-25 00:00:00;2021-03-25 23:59:59;00:24:00;00:26:00;--
DONALD R;LO6;2021-03-25 00:00:00;2021-03-25 23:59:59;01:18:00;01:50:00;--
DONALD R;ZZ;2021-03-25 00:00:00;2021-03-25 23:59:59;00:12:00;00:25:00;--
DONALD R;LO9;2021-03-25 00:00:00;2021-03-25 23:59:59;00:07:00;00:07:00;--
DONALD R;H;2021-03-25 00:00:00;2021-03-25 23:59:59;00:04:00;00:05:00;--
DONALD R;LO8;2021-03-25 00:00:00;2021-03-25 23:59:59;00:07:00;00:07:00;--
DONALD R;LO11;2021-03-25 00:00:00;2021-03-25 23:59:59;00:08:00;00:09:00;--
DONALD R;LO7;2021-03-25 00:00:00;2021-03-25 23:59:59;00:10:00;00:15:00;--
DONALD R;LO4;2021-03-25 00:00:00;2021-03-25 23:59:59;00:36:00;00:41:00;--
DONALD R;LO3;2021-03-25 00:00:00;2021-03-25 23:59:59;01:12:00;01:12:00;--
DONALD R;LO18;2021-03-25 00:00:00;2021-03-25 23:59:59;00:15:00;00:17:00;--
DONALD R;LO19;2021-03-25 00:00:00;2021-03-25 23:59:59;00:07:00;00:07:00;--
DONALD R;PP;2021-03-25 00:00:00;2021-03-25 23:59:59;00:16:00;00:19:00;--
DONALD R;LO14;2021-03-25 00:00:00;2021-03-25 23:59:59;00:07:00;00:07:00;--
DONALD R;LO13;2021-03-25 00:00:00;2021-03-25 23:59:59;00:15:00;00:16:00;--
DONALD R;LO16;2021-03-25 00:00:00;2021-03-25 23:59:59;00:07:00;00:08:00;--
DONALD R;LO10;2021-03-25 00:00:00;2021-03-25 23:59:59;00:06:00;00:06:00;--
DONALD R;A8;2021-03-25 00:00:00;2021-03-25 23:59:59;00:10:00;00:10:00;--
ELIZABET;LO6;2021-03-25 00:00:00;2021-03-25 23:59:59;23:56:00;23:56:00;00:04:00
HIPPO;PUERTO TALARA;2021-03-25 00:00:00;2021-03-25 23:59:59;19:09:00;19:09:00;00:04:00
HIPPO;RIO AMAZONAS;2021-03-25 00:00:00;2021-03-25 23:59:59;00:03:00;00:03:00;--
HIPPO;MC DONALD;2021-03-25 00:00:00;2021-03-25 23:59:59;04:44:00;04:44:00;--
IRIS;FLOTANTE PN;2021-03-25 00:00:00;2021-03-25 23:59:59;09:40:00;10:47:00;00:14:00
IRIS;CAMPO PENA NEGRA;2021-03-25 00:00:00;2021-03-25 23:59:59;01:42:00;05:48:00;--
IRIS;PN3;2021-03-25 00:00:00;2021-03-25 23:59:59;00:35:00;00:55:00;--
IRIS;PN8;2021-03-25 00:00:00;2021-03-25 23:59:59;00:28:00;00:38:00;--
IRIS;OO;2021-03-25 00:00:00;2021-03-25 23:59:59;00:22:00;00:27:00;--
IRIS;PN7;2021-03-25 00:00:00;2021-03-25 23:59:59;00:18:00;00:37:00;--
IRIS;KK;2021-03-25 00:00:00;2021-03-25 23:59:59;00:54:00;00:59:00;--
IRIS;DD;2021-03-25 00:00:00;2021-03-25 23:59:59;00:08:00;00:26:00;--
IRIS;BB;2021-03-25 00:00:00;2021-03-25 23:59:59;00:08:00;00:10:00;--
IRIS;PN9;2021-03-25 00:00:00;2021-03-25 23:59:59;01:14:00;01:15:00;--
IRIS;PN2;2021-03-25 00:00:00;2021-03-25 23:59:59;01:00:00;01:00:00;--
IRIS;PN1;2021-03-25 00:00:00;2021-03-25 23:59:59;00:10:00;00:10:00;--
IRIS;LL;2021-03-25 00:00:00;2021-03-25 23:59:59;00:10:00;00:10:00;--
IRIS;Z;2021-03-25 00:00:00;2021-03-25 23:59:59;00:07:00;00:08:00;--
IRIS;HH;2021-03-25 00:00:00;2021-03-25 23:59:59;00:10:00;00:10:00;--
IRIS;GG;2021-03-25 00:00:00;2021-03-25 23:59:59;00:06:00;00:06:00;--
KELLEY;CAMPO SAN PEDRO;2021-03-25 00:00:00;2021-03-25 23:59:59;03:12:00;21:59:00;01:01:00
