VEHICLE	PLATFORM	START_DATETIME	STOP_DATETIME	STANDBY_TIME	INSIDE_TIME	OUTSIDE_TIME
BUCKLEY	NONE	2020-12-08 00:00:00	2020-12-08 23:59:59	00:00:00	00:00:00	24:00:00
CHIMERA	NONE	2020-12-08 00:00:00	2020-12-08 23:59:59	00:00:00	00:00:00	24:00:00
CHIP II	NONE	2020-12-08 00:00:00	2020-12-08 23:59:59	00:00:00	00:00:00	24:00:00
CHIRIBAY	NONE	2020-12-08 00:00:00	2020-12-08 23:59:59	00:00:00	00:00:00	24:00:00
D.VICTOR	NONE	2020-12-08 00:00:00	2020-12-08 23:59:59	00:00:00	00:00:00	24:00:00
DONALD R	NONE	2020-12-08 00:00:00	2020-12-08 23:59:59	00:00:00	00:00:00	24:00:00
ELIZABET	NONE	2020-12-08 00:00:00	2020-12-08 23:59:59	00:00:00	00:00:00	24:00:00
HIPPO	NONE	2020-12-08 00:00:00	2020-12-08 23:59:59	00:00:00	00:00:00	24:00:00
IRIS	NONE	2020-12-08 00:00:00	2020-12-08 23:59:59	00:00:00	00:00:00	24:00:00
KELLEY	NONE	2020-12-08 00:00:00	2020-12-08 23:59:59	00:00:00	00:00:00	24:00:00
MISS D	NONE	2020-12-08 00:00:00	2020-12-08 23:59:59	00:00:00	00:00:00	24:00:00
MR MATT	NONE	2020-12-08 00:00:00	2020-12-08 23:59:59	00:00:00	00:00:00	24:00:00
NEPTUNO	NONE	2020-12-08 00:00:00	2020-12-08 23:59:59	00:00:00	00:00:00	24:00:00
OLYMPIC	NONE	2020-12-08 00:00:00	2020-12-08 23:59:59	00:00:00	00:00:00	24:00:00
PARINAS	NONE	2020-12-08 00:00:00	2020-12-08 23:59:59	00:00:00	00:00:00	24:00:00
ROSLYN	NONE	2020-12-08 00:00:00	2020-12-08 23:59:59	00:00:00	00:00:00	24:00:00
SHEYLA	NONE	2020-12-08 00:00:00	2020-12-08 23:59:59	00:00:00	00:00:00	24:00:00
SKOOKUM	NONE	2020-12-08 00:00:00	2020-12-08 23:59:59	00:00:00	00:00:00	24:00:00
SOPHIA C	NONE	2020-12-08 00:00:00	2020-12-08 23:59:59	00:00:00	00:00:00	24:00:00
Virtual fleet for slim\BUCKLEY	PUERTO TALARA	2020-12-08 00:00:00	2020-12-08 23:59:59	16:00:00	16:00:00	00:10:00
Virtual fleet for slim\BUCKLEY	RIO AMAZONAS	2020-12-08 00:00:00	2020-12-08 23:59:59	00:05:00	00:05:00	--
Virtual fleet for slim\BUCKLEY	CAMPO PROVIDENCIA	2020-12-08 00:00:00	2020-12-08 23:59:59	02:20:00	02:20:00	--
Virtual fleet for slim\BUCKLEY	PG	2020-12-08 00:00:00	2020-12-08 23:59:59	03:28:00	03:28:00	--
Virtual fleet for slim\BUCKLEY	PV14	2020-12-08 00:00:00	2020-12-08 23:59:59	00:22:00	00:22:00	--
Virtual fleet for slim\BUCKLEY	PVX8	2020-12-08 00:00:00	2020-12-08 23:59:59	00:17:00	00:17:00	--
