VEHICLE	PLATFORM	START_DATETIME	STOP_DATETIME	STANDBY_TIME	INSIDE_TIME	OUTSIDE_TIME
BUCKLEY	PUERTO TALARA	2021-02-26 00:00:00	2021-02-26 23:59:59	12:43:00	13:23:00	00:07:00
BUCKLEY	CAMPO PENA NEGRA	2021-02-26 00:00:00	2021-02-26 23:59:59	00:10:00	01:15:00	--
BUCKLEY	PN2	2021-02-26 00:00:00	2021-02-26 23:59:59	07:33:00	07:33:00	--
BUCKLEY	R	2021-02-26 00:00:00	2021-02-26 23:59:59	00:04:00	00:04:00	--
BUCKLEY	CAMPO LOBITOS	2021-02-26 00:00:00	2021-02-26 23:59:59	01:31:00	01:31:00	--
BUCKLEY	PP	2021-02-26 00:00:00	2021-02-26 23:59:59	00:01:00	00:01:00	--
BUCKLEY	LO19	2021-02-26 00:00:00	2021-02-26 23:59:59	00:01:00	00:01:00	--
BUCKLEY	FLOTANTE LO	2021-02-26 00:00:00	2021-02-26 23:59:59	00:01:00	00:01:00	--
BUCKLEY	KK	2021-02-26 00:00:00	2021-02-26 23:59:59	00:01:00	00:01:00	--
BUCKLEY	Z	2021-02-26 00:00:00	2021-02-26 23:59:59	00:01:00	00:01:00	--
BUCKLEY	DD	2021-02-26 00:00:00	2021-02-26 23:59:59	00:01:00	00:01:00	--
BUCKLEY	PN12	2021-02-26 00:00:00	2021-02-26 23:59:59	00:01:00	00:01:00	--
CHIMERA	PUERTO TALARA	2021-02-26 00:00:00	2021-02-26 23:59:59	19:00:00	23:00:00	00:59:00
CHIMERA	MC DONALD	2021-02-26 00:00:00	2021-02-26 23:59:59	00:01:00	00:01:00	--
CHIP II	FLOTANTE LO	2021-02-26 00:00:00	2021-02-26 23:59:59	00:49:00	00:49:00	12:58:00
CHIP II	CAMPO LOBITOS	2021-02-26 00:00:00	2021-02-26 23:59:59	00:01:00	05:27:00	--
CHIP II	ZZ	2021-02-26 00:00:00	2021-02-26 23:59:59	00:17:00	00:22:00	--
CHIP II	LO13	2021-02-26 00:00:00	2021-02-26 23:59:59	00:49:00	00:49:00	--
CHIP II	LO16	2021-02-26 00:00:00	2021-02-26 23:59:59	00:31:00	00:32:00	--
CHIP II	LO10	2021-02-26 00:00:00	2021-02-26 23:59:59	00:55:00	00:55:00	--
CHIP II	PP	2021-02-26 00:00:00	2021-02-26 23:59:59	00:04:00	00:05:00	--
CHIP II	LO19	2021-02-26 00:00:00	2021-02-26 23:59:59	00:04:00	00:06:00	--
CHIP II	LO14	2021-02-26 00:00:00	2021-02-26 23:59:59	00:15:00	00:15:00	--
CHIP II	LO4	2021-02-26 00:00:00	2021-02-26 23:59:59	00:03:00	00:03:00	--
CHIP II	LO6	2021-02-26 00:00:00	2021-02-26 23:59:59	00:03:00	00:03:00	--
CHIP II	LO18	2021-02-26 00:00:00	2021-02-26 23:59:59	01:24:00	01:25:00	--
CHIP II	LO8	2021-02-26 00:00:00	2021-02-26 23:59:59	00:02:00	00:03:00	--
CHIP II	LO11	2021-02-26 00:00:00	2021-02-26 23:59:59	00:04:00	00:05:00	--
CHIP II	LO9	2021-02-26 00:00:00	2021-02-26 23:59:59	00:02:00	00:02:00	--
CHIP II	H	2021-02-26 00:00:00	2021-02-26 23:59:59	00:01:00	00:01:00	--
CHIRIBAY	CAMPO SAN PEDRO	2021-02-26 00:00:00	2021-02-26 23:59:59	19:38:00	19:38:00	00:06:00
CHIRIBAY	SP1-A	2021-02-26 00:00:00	2021-02-26 23:59:59	04:16:00	04:16:00	--
D.VICTOR	PUERTO TALARA	2021-02-26 00:00:00	2021-02-26 23:59:59	23:00:00	23:00:00	01:00:00
DONALD R	FLOTANTE LO	2021-02-26 00:00:00	2021-02-26 23:59:59	07:29:00	07:29:00	02:49:00
DONALD R	CAMPO LOBITOS	2021-02-26 00:00:00	2021-02-26 23:59:59	00:19:00	07:18:00	--
DONALD R	LO8	2021-02-26 00:00:00	2021-02-26 23:59:59	00:50:00	00:51:00	--
DONALD R	H	2021-02-26 00:00:00	2021-02-26 23:59:59	00:26:00	00:26:00	--
DONALD R	LO9	2021-02-26 00:00:00	2021-02-26 23:59:59	00:46:00	00:54:00	--
DONALD R	ZZ	2021-02-26 00:00:00	2021-02-26 23:59:59	00:16:00	00:16:00	--
DONALD R	LO6	2021-02-26 00:00:00	2021-02-26 23:59:59	00:31:00	00:42:00	--
DONALD R	LO16	2021-02-26 00:00:00	2021-02-26 23:59:59	00:05:00	00:07:00	--
DONALD R	CC	2021-02-26 00:00:00	2021-02-26 23:59:59	00:40:00	00:44:00	--
DONALD R	LO4	2021-02-26 00:00:00	2021-02-26 23:59:59	00:44:00	00:44:00	--
DONALD R	LO3	2021-02-26 00:00:00	2021-02-26 23:59:59	00:40:00	00:40:00	--
DONALD R	LO15	2021-02-26 00:00:00	2021-02-26 23:59:59	00:09:00	00:14:00	--
DONALD R	LO7	2021-02-26 00:00:00	2021-02-26 23:59:59	00:04:00	00:06:00	--
DONALD R	LO11	2021-02-26 00:00:00	2021-02-26 23:59:59	00:37:00	00:37:00	--
DONALD R	A8	2021-02-26 00:00:00	2021-02-26 23:59:59	00:03:00	00:03:00	--
ELIZABET	PN2	2021-02-26 00:00:00	2021-02-26 23:59:59	23:57:00	23:57:00	00:03:00
HIPPO	MC DONALD	2021-02-26 00:00:00	2021-02-26 23:59:59	09:04:00	09:04:00	00:09:00
HIPPO	PUERTO TALARA	2021-02-26 00:00:00	2021-02-26 23:59:59	01:07:00	01:07:00	--
HIPPO	CAMPO LOBITOS	2021-02-26 00:00:00	2021-02-26 23:59:59	01:54:00	01:54:00	--
HIPPO	CAMPO PENA NEGRA	2021-02-26 00:00:00	2021-02-26 23:59:59	05:05:00	05:05:00	--
HIPPO	PN3	2021-02-26 00:00:00	2021-02-26 23:59:59	06:41:00	06:41:00	--
IRIS	FLOTANTE PN	2021-02-26 00:00:00	2021-02-26 23:59:59	08:26:00	08:44:00	00:11:00
IRIS	CAMPO PENA NEGRA	2021-02-26 00:00:00	2021-02-26 23:59:59	00:37:00	07:56:00	--
