VEHICLE	PLATFORM	START_DATETIME	STOP_DATETIME	STANDBY_TIME	INSIDE_TIME	OUTSIDE_TIME
BUCKLEY	CAMPO PROVIDENCIA	2020-11-29 00:00:00	2020-11-29 23:59:59	00:37:00	03:50:00	00:11:00
BUCKLEY	LT3	2020-11-29 00:00:00	2020-11-29 23:59:59	00:17:00	00:48:00	--
BUCKLEY	LT12	2020-11-29 00:00:00	2020-11-29 23:59:59	00:33:00	00:56:00	--
BUCKLEY	3B	2020-11-29 00:00:00	2020-11-29 23:59:59	01:47:00	02:16:00	--
BUCKLEY	LT6	2020-11-29 00:00:00	2020-11-29 23:59:59	02:36:00	04:08:00	--
BUCKLEY	LT2	2020-11-29 00:00:00	2020-11-29 23:59:59	00:11:00	00:15:00	--
BUCKLEY	3C	2020-11-29 00:00:00	2020-11-29 23:59:59	00:05:00	00:06:00	--
BUCKLEY	PG	2020-11-29 00:00:00	2020-11-29 23:59:59	02:10:00	02:10:00	--
BUCKLEY	PUERTO TALARA	2020-11-29 00:00:00	2020-11-29 23:59:59	02:26:00	02:26:00	--
BUCKLEY	RIO AMAZONAS	2020-11-29 00:00:00	2020-11-29 23:59:59	00:16:00	00:20:00	--
BUCKLEY	PV14	2020-11-29 00:00:00	2020-11-29 23:59:59	00:49:00	01:04:00	--
BUCKLEY	PVX8	2020-11-29 00:00:00	2020-11-29 23:59:59	00:58:00	01:05:00	--
BUCKLEY	PV15	2020-11-29 00:00:00	2020-11-29 23:59:59	00:41:00	00:46:00	--
BUCKLEY	CAMPO LITORAL	2020-11-29 00:00:00	2020-11-29 23:59:59	01:47:00	01:47:00	--
BUCKLEY	LT1	2020-11-29 00:00:00	2020-11-29 23:59:59	00:18:00	00:18:00	--
BUCKLEY	3J	2020-11-29 00:00:00	2020-11-29 23:59:59	00:59:00	00:59:00	--
BUCKLEY	4D	2020-11-29 00:00:00	2020-11-29 23:59:59	00:22:00	00:22:00	--
BUCKLEY	LT11	2020-11-29 00:00:00	2020-11-29 23:59:59	00:07:00	00:07:00	--
BUCKLEY	LT4	2020-11-29 00:00:00	2020-11-29 23:59:59	00:06:00	00:06:00	--
CHIMERA	PUERTO TALARA	2020-11-29 00:00:00	2020-11-29 23:59:59	23:00:00	23:00:00	01:00:00
CHIP II	FLOTANTE PN	2020-11-29 00:00:00	2020-11-29 23:59:59	12:07:00	12:07:00	03:50:00
CHIP II	CAMPO PENA NEGRA	2020-11-29 00:00:00	2020-11-29 23:59:59	00:16:00	02:34:00	--
CHIP II	DD	2020-11-29 00:00:00	2020-11-29 23:59:59	00:08:00	00:10:00	--
CHIP II	PN14	2020-11-29 00:00:00	2020-11-29 23:59:59	00:08:00	00:08:00	--
CHIP II	NN	2020-11-29 00:00:00	2020-11-29 23:59:59	00:10:00	00:12:00	--
CHIP II	GG	2020-11-29 00:00:00	2020-11-29 23:59:59	00:08:00	00:09:00	--
CHIP II	R	2020-11-29 00:00:00	2020-11-29 23:59:59	00:11:00	00:11:00	--
CHIP II	M	2020-11-29 00:00:00	2020-11-29 23:59:59	00:08:00	00:09:00	--
CHIP II	PN5	2020-11-29 00:00:00	2020-11-29 23:59:59	03:11:00	03:11:00	--
CHIP II	UU	2020-11-29 00:00:00	2020-11-29 23:59:59	00:08:00	00:12:00	--
CHIP II	SS	2020-11-29 00:00:00	2020-11-29 23:59:59	00:15:00	00:20:00	--
CHIP II	FF	2020-11-29 00:00:00	2020-11-29 23:59:59	00:06:00	00:06:00	--
CHIP II	A2	2020-11-29 00:00:00	2020-11-29 23:59:59	00:07:00	00:07:00	--
CHIP II	TT	2020-11-29 00:00:00	2020-11-29 23:59:59	00:18:00	00:19:00	--
CHIP II	PN11	2020-11-29 00:00:00	2020-11-29 23:59:59	00:01:00	00:01:00	--
CHIP II	PN4	2020-11-29 00:00:00	2020-11-29 23:59:59	00:12:00	00:12:00	--
CHIP II	PN7	2020-11-29 00:00:00	2020-11-29 23:59:59	00:02:00	00:02:00	--
CHIRIBAY	PUERTO TALARA	2020-11-29 00:00:00	2020-11-29 23:59:59	23:54:00	23:54:00	00:06:00
D.VICTOR	FLOTANTE PN	2020-11-29 00:00:00	2020-11-29 23:59:59	01:30:00	02:00:00	01:14:00
D.VICTOR	PUERTO TALARA	2020-11-29 00:00:00	2020-11-29 23:59:59	08:52:00	10:34:00	--
D.VICTOR	MC DONALD	2020-11-29 00:00:00	2020-11-29 23:59:59	03:53:00	03:53:00	--
D.VICTOR	FLOTANTE LO	2020-11-29 00:00:00	2020-11-29 23:59:59	02:00:00	02:00:00	--
D.VICTOR	CAMPO LOBITOS	2020-11-29 00:00:00	2020-11-29 23:59:59	02:00:00	02:00:00	--
D.VICTOR	CAMPO PENA NEGRA	2020-11-29 00:00:00	2020-11-29 23:59:59	01:20:00	01:20:00	--
D.VICTOR	PN7	2020-11-29 00:00:00	2020-11-29 23:59:59	00:59:00	00:59:00	--
DONALD R	LO3	2020-11-29 00:00:00	2020-11-29 23:59:59	00:26:00	00:44:00	00:12:00
DONALD R	LO4	2020-11-29 00:00:00	2020-11-29 23:59:59	00:14:00	00:22:00	--
DONALD R	FLOTANTE LO	2020-11-29 00:00:00	2020-11-29 23:59:59	08:09:00	09:29:00	--
DONALD R	LO8	2020-11-29 00:00:00	2020-11-29 23:59:59	00:09:00	00:10:00	--
