Mes 11 14	BUCKLEY	14/11/2020 00:00:12	14/11/2020 23:59:59	1D 0M		Off	Ca.S/N Ub Zona Industrial, Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5719249	-81.2754899	0	1,7
Mes 11 14	CHIMERA	14/11/2020 00:00:00	14/11/2020 05:04:01	5H 4M		Off	Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5662332	-81.2921666	0	0,08
Mes 11 14	CHIMERA	14/11/2020 09:08:37	14/11/2020 10:08:41	1H 0M		On	Lobitos Piura, PER	LO18		-4.4964665	-81.3388166	19,55	23,23
Mes 11 14	CHIMERA	14/11/2020 13:41:51	14/11/2020 19:41:33	6H 0M		On	Pari_as Talara Piura, Perù	Rio Amazonas		-4.5686499	-81.2896166	38,94	46,71
Mes 11 14	CHIMERA	14/11/2020 20:41:39	14/11/2020 23:59:59	3H 18M		On	Pari_as Talara Piura, Perù	Rio Amazonas		-4.5685500	-81.2898832	46,74	46,77
Mes 11 14	CHIP II	14/11/2020 00:00:00	14/11/2020 07:27:03	7H 27M		Off	PI-100, Lobitos Piura, PER	Flotante PN		-4.3238447	-81.2897919	0	0,3
Mes 11 14	CHIP II	14/11/2020 07:31:33	14/11/2020 07:36:36	5M		On	PI-100, Lobitos Piura, PER	BB		-4.3204349	-81.2999250	1,34	1,27
Mes 11 14	CHIP II	14/11/2020 07:47:36	14/11/2020 08:06:18	19M		On	El Alto Piura, PER	DD		-4.3101899	-81.2786550	4,2	4,23
Mes 11 14	CHIP II	14/11/2020 08:11:30	14/11/2020 08:14:51	3M		On	PI-100, Lobitos Piura, PER	PN4		-4.3190699	-81.2720999	5,72	5,56
Mes 11 14	CHIP II	14/11/2020 08:21:12	14/11/2020 08:35:03	14M		On	El Alto Piura, PER	PN14		-4.3061699	-81.2671649	7,35	7,19
Mes 11 14	CHIP II	14/11/2020 08:36:42	14/11/2020 08:44:57	8M		On	El Alto Piura, PER	NN		-4.3030049	-81.2698199	7,88	7,81
Mes 11 14	CHIP II	14/11/2020 08:49:09	14/11/2020 08:56:15	7M		On	El Alto Piura, PER	GG		-4.3009349	-81.2787900	9,06	8,95
Mes 11 14	CHIP II	14/11/2020 08:56:27	14/11/2020 08:56:30	0M		On	El Alto Piura, PER	GG		-4.3001775	-81.2787071	9,32	9,02
Mes 11 14	CHIP II	14/11/2020 08:56:36	14/11/2020 08:56:45	0M		On	El Alto Piura, PER	GG		-4.2999663	-81.2786687	9,33	9,05
Mes 11 14	CHIP II	14/11/2020 08:56:54	14/11/2020 08:57:06	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2993299	-81.2784449	9,39	9,12
Mes 11 14	CHIP II	14/11/2020 08:57:15	14/11/2020 08:57:24	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2988049	-81.2782199	9,46	9,19
Mes 11 14	CHIP II	14/11/2020 08:58:06	14/11/2020 08:58:15	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2974699	-81.2776049	9,62	9,35
Mes 11 14	CHIP II	14/11/2020 08:58:24	14/11/2020 08:58:39	0M		On		CAMPO PEA NEGRA		-4.2968999	-81.2772599	9,69	9,45
Mes 11 14	CHIP II	14/11/2020 09:00:36	14/11/2020 09:00:54	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2933300	-81.2755499	10,13	9,9
Mes 11 14	CHIP II	14/11/2020 09:01:51	14/11/2020 09:01:54	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2915023	-81.2742528	10,39	10,12
Mes 11 14	CHIP II	14/11/2020 09:02:24	14/11/2020 09:02:36	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2906415	-81.2737023	10,5	10,23
Mes 11 14	CHIP II	14/11/2020 09:02:54	14/11/2020 09:09:24	7M		On	El Alto Piura, PER	R		-4.2899887	-81.2732414	10,59	10,53
Mes 11 14	CHIP II	14/11/2020 09:11:45	14/11/2020 09:13:42	2M		On	El Alto Piura, PER	M		-4.2861311	-81.2694911	11,33	11,09
Mes 11 14	CHIP II	14/11/2020 09:17:15	14/11/2020 09:21:36	4M		On	El Alto Piura, PER	A2		-4.2877199	-81.2777549	12,31	12,17
Mes 11 14	CHIP II	14/11/2020 09:32:06	14/11/2020 09:40:54	9M		On	El Alto Piura, PER	PN11		-4.3110149	-81.2749349	15,06	15,25
Mes 11 14	CHIP II	14/11/2020 09:50:18	14/11/2020 09:50:24	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2918015	-81.2734207	17,7	17,41
Mes 11 14	CHIP II	14/11/2020 09:51:15	14/11/2020 09:54:39	3M		On	El Alto Piura, PER	R		-4.2899849	-81.2728949	17,89	17,76
Mes 11 14	CHIP II	14/11/2020 10:07:00	14/11/2020 10:19:18	12M		On		TT		-4.2821249	-81.2981999	21	20,96
Mes 11 14	CHIP II	14/11/2020 10:28:18	14/11/2020 10:28:27	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2874112	-81.2816255	23,32	23,05
Mes 11 14	CHIP II	14/11/2020 10:34:18	14/11/2020 10:36:27	2M		On	El Alto Piura, PER	M		-4.2861449	-81.2696100	24,69	24,54
Mes 11 14	CHIP II	14/11/2020 10:37:39	14/11/2020 10:47:42	10M		On	El Alto Piura, PER	PN5		-4.2871499	-81.2671950	25,1	24,99
Mes 11 14	CHIP II	14/11/2020 10:51:03	14/11/2020 11:03:36	13M		On	El Alto Piura, PER	FF		-4.2805650	-81.2693699	26,05	26,05
Mes 11 14	CHIP II	14/11/2020 11:07:48	14/11/2020 11:14:27	7M		On	ElAlto Talara Piura, Perù	SS		-4.2810367	-81.2608000	27,29	27,19
Mes 11 14	CHIP II	14/11/2020 11:18:24	14/11/2020 11:20:39	2M		On	ElAlto Talara Piura, Perù	PN5		-4.2870599	-81.2667900	28,48	28,29
Mes 11 14	CHIP II	14/11/2020 11:22:48	14/11/2020 11:30:06	7M		On	ElAlto Talara Piura, Perù	UU		-4.2918899	-81.2647800	29,09	28,98
Mes 11 14	CHIP II	14/11/2020 11:43:36	14/11/2020 11:53:24	10M		On	PI-100, Lobitos Piura, PER	PN4		-4.3189295	-81.2717567	32,34	32,25
Mes 11 14	CHIP II	14/11/2020 11:53:33	14/11/2020 11:53:42	0M		On	PI-100, Lobitos Piura, PER	PN4		-4.3186650	-81.2724599	32,58	32,31
Mes 11 14	CHIP II	14/11/2020 12:02:12	14/11/2020 12:15:45	14M		On	PI-100, Lobitos Piura, PER	Flotante PN		-4.3239663	-81.2887295	34,49	34,53
Mes 11 14	CHIP II	14/11/2020 12:17:36	14/11/2020 12:17:54	0M		On	PI-100, Lobitos Piura, PER	CAMPO PEA NEGRA		-4.3212750	-81.2856299	35,2	34,96
