VEHICLE;PLATFORM;START_DATETIME;STOP_DATETIME;STANDBY_TIME;INSIDE_TIME;OUTSIDE_TIME
BUCKLEY;FLOTANTE LO;2021-06-13 00:00:00;2021-06-13 23:59:59;12:25:00;15:19:00;00:12:00
BUCKLEY;CAMPO LOBITOS;2021-06-13 00:00:00;2021-06-13 23:59:59;00:02:00;02:35:00;--
BUCKLEY;LO11;2021-06-13 00:00:00;2021-06-13 23:59:59;00:30:00;00:32:00;--
BUCKLEY;LO7;2021-06-13 00:00:00;2021-06-13 23:59:59;00:35:00;00:37:00;--
BUCKLEY;LO6;2021-06-13 00:00:00;2021-06-13 23:59:59;00:43:00;00:43:00;--
BUCKLEY;LO4;2021-06-13 00:00:00;2021-06-13 23:59:59;00:17:00;00:19:00;--
BUCKLEY;LO3;2021-06-13 00:00:00;2021-06-13 23:59:59;00:09:00;00:10:00;--
BUCKLEY;CC;2021-06-13 00:00:00;2021-06-13 23:59:59;02:25:00;02:27:00;--
BUCKLEY;LO8;2021-06-13 00:00:00;2021-06-13 23:59:59;00:10:00;00:10:00;--
BUCKLEY;H;2021-06-13 00:00:00;2021-06-13 23:59:59;00:09:00;00:09:00;--
BUCKLEY;LO9;2021-06-13 00:00:00;2021-06-13 23:59:59;00:46:00;00:47:00;--
CHIMERA;PUERTO TALARA;2021-06-13 00:00:00;2021-06-13 23:59:59;19:00:00;23:00:00;01:00:00
CHIP II;PUERTO TALARA;2021-06-13 00:00:00;2021-06-13 23:59:59;23:42:00;23:54:00;00:04:00
CHIP II;MC DONALD;2021-06-13 00:00:00;2021-06-13 23:59:59;00:01:00;00:01:00;--
CHIP II;RIO AMAZONAS;2021-06-13 00:00:00;2021-06-13 23:59:59;00:01:00;00:01:00;--
CHIRIBAY;PUERTO TALARA;2021-06-13 00:00:00;2021-06-13 23:59:59;23:52:00;23:52:00;00:08:00
D.VICTOR;RIO AMAZONAS;2021-06-13 00:00:00;2021-06-13 23:59:59;18:00:00;20:00:00;01:01:00
D.VICTOR;PUERTO TALARA;2021-06-13 00:00:00;2021-06-13 23:59:59;01:00:00;02:59:00;--
DONALD R;FLOTANTE LO;2021-06-13 00:00:00;2021-06-13 23:59:59;11:29:00;12:46:00;00:52:00
DONALD R;CAMPO LOBITOS;2021-06-13 00:00:00;2021-06-13 23:59:59;00:04:00;05:38:00;--
DONALD R;LO11;2021-06-13 00:00:00;2021-06-13 23:59:59;00:16:00;00:31:00;--
DONALD R;ZZ;2021-06-13 00:00:00;2021-06-13 23:59:59;02:00:00;02:00:00;--
DONALD R;LO9;2021-06-13 00:00:00;2021-06-13 23:59:59;00:07:00;00:07:00;--
DONALD R;LO8;2021-06-13 00:00:00;2021-06-13 23:59:59;00:08:00;00:08:00;--
DONALD R;CC;2021-06-13 00:00:00;2021-06-13 23:59:59;00:05:00;00:05:00;--
DONALD R;LO19;2021-06-13 00:00:00;2021-06-13 23:59:59;00:06:00;00:09:00;--
DONALD R;PP;2021-06-13 00:00:00;2021-06-13 23:59:59;00:14:00;00:16:00;--
DONALD R;LO14;2021-06-13 00:00:00;2021-06-13 23:59:59;00:09:00;00:13:00;--
DONALD R;LO16;2021-06-13 00:00:00;2021-06-13 23:59:59;00:14:00;00:19:00;--
DONALD R;LO13;2021-06-13 00:00:00;2021-06-13 23:59:59;00:10:00;00:12:00;--
DONALD R;LO10;2021-06-13 00:00:00;2021-06-13 23:59:59;00:13:00;00:19:00;--
DONALD R;LO18;2021-06-13 00:00:00;2021-06-13 23:59:59;00:14:00;00:16:00;--
DONALD R;A8;2021-06-13 00:00:00;2021-06-13 23:59:59;00:01:00;00:01:00;--
DONALD R;H;2021-06-13 00:00:00;2021-06-13 23:59:59;00:06:00;00:06:00;--
DONALD R;LO3;2021-06-13 00:00:00;2021-06-13 23:59:59;00:02:00;00:02:00;--
ELIZABET;LO11;2021-06-13 00:00:00;2021-06-13 23:59:59;21:18:00;21:18:00;00:08:00
ELIZABET;CAMPO LOBITOS;2021-06-13 00:00:00;2021-06-13 23:59:59;02:34:00;02:34:00;--
HIPPO;MC DONALD;2021-06-13 00:00:00;2021-06-13 23:59:59;23:53:00;23:53:00;00:07:00
IRIS;PUERTO TALARA;2021-06-13 00:00:00;2021-06-13 23:59:59;01:24:00;01:24:00;20:30:00
IRIS;RIO AMAZONAS;2021-06-13 00:00:00;2021-06-13 23:59:59;00:19:00;00:19:00;--
IRIS;CAMPO PENA NEGRA;2021-06-13 00:00:00;2021-06-13 23:59:59;00:02:00;00:17:00;--
IRIS;FLOTANTE PN;2021-06-13 00:00:00;2021-06-13 23:59:59;00:29:00;00:29:00;--
IRIS;CAMPO LOBITOS;2021-06-13 00:00:00;2021-06-13 23:59:59;01:00:00;01:00:00;--
IRIS;PP;2021-06-13 00:00:00;2021-06-13 23:59:59;00:01:00;00:01:00;--
KELLEY;CAMPO SAN PEDRO;2021-06-13 00:00:00;2021-06-13 23:59:59;03:59:00;10:59:00;01:01:00
KELLEY;SP1;2021-06-13 00:00:00;2021-06-13 23:59:59;05:20:00;09:00:00;--
KELLEY;SP1-A;2021-06-13 00:00:00;2021-06-13 23:59:59;01:41:00;03:00:00;--
LOBITOS;CAMPO PENA NEGRA;2021-06-13 00:00:00;2021-06-13 23:59:59;16:18:00;19:10:00;00:05:00
LOBITOS;CAMPO LOBITOS;2021-06-13 00:00:00;2021-06-13 23:59:59;01:49:00;01:49:00;--
LOBITOS;FLOTANTE PN;2021-06-13 00:00:00;2021-06-13 23:59:59;02:30:00;02:30:00;--
LOBITOS;A2;2021-06-13 00:00:00;2021-06-13 23:59:59;00:18:00;00:18:00;--
LOBITOS;YY;2021-06-13 00:00:00;2021-06-13 23:59:59;00:04:00;00:04:00;--
LOBITOS;LO11;2021-06-13 00:00:00;2021-06-13 23:59:59;00:04:00;00:04:00;--
MISS D;FLOTANTE PN;2021-06-13 00:00:00;2021-06-13 23:59:59;16:28:00;16:33:00;00:13:00
MISS D;CAMPO PENA NEGRA;2021-06-13 00:00:00;2021-06-13 23:59:59;00:13:00;02:52:00;--
MISS D;PN2;2021-06-13 00:00:00;2021-06-13 23:59:59;00:10:00;00:11:00;--
MISS D;GG;2021-06-13 00:00:00;2021-06-13 23:59:59;00:08:00;00:09:00;--
MISS D;R;2021-06-13 00:00:00;2021-06-13 23:59:59;00:14:00;00:16:00;--
MISS D;NN;2021-06-13 00:00:00;2021-06-13 23:59:59;00:36:00;00:38:00;--
MISS D;PN14;2021-06-13 00:00:00;2021-06-13 23:59:59;00:14:00;00:15:00;--
MISS D;PN4;2021-06-13 00:00:00;2021-06-13 23:59:59;00:09:00;00:10:00;--
MISS D;PN11;2021-06-13 00:00:00;2021-06-13 23:59:59;00:05:00;00:06:00;--
MISS D;DD;2021-06-13 00:00:00;2021-06-13 23:59:59;00:09:00;00:10:00;--
MISS D;A2;2021-06-13 00:00:00;2021-06-13 23:59:59;00:06:00;00:07:00;--
MISS D;YY;2021-06-13 00:00:00;2021-06-13 23:59:59;00:14:00;00:16:00;--
MISS D;M;2021-06-13 00:00:00;2021-06-13 23:59:59;00:07:00;00:10:00;--
MISS D;PN5;2021-06-13 00:00:00;2021-06-13 23:59:59;00:10:00;00:11:00;--
