(-) MSG_MONTH_3 7	BUCKLEY	07/03/2021 00:00:57	07/03/2021 23:58:54	23H 58M		On	Ca.S/N Ub Barrio Acapulco, Pari_as Talara Piura, Perù	PUERTO TALARA	-4.5724143	-81.2754558	0	1.93
(-) MSG_MONTH_3 7	CHIMERA	07/03/2021 00:00:00	07/03/2021 23:12:02	23H 12M		Off	Pari_as Talara Piura, Perù	PUERTO TALARA	-4.5645832	-81.2893499	0	0.3
(-) MSG_MONTH_3 7	CHIP II	07/03/2021 00:00:00	07/03/2021 07:29:48	7H 30M		Off	Lobitos Piura, PER	Flotante LO	-4.4359744	-81.3185919	0	0.22
(-) MSG_MONTH_3 7	CHIP II	07/03/2021 07:30:18	07/03/2021 07:42:33	12M		On	Lobitos Piura, PER	Flotante LO	-4.4368650	-81.3193500	0.33	0.61
(-) MSG_MONTH_3 7	CHIP II	07/03/2021 08:05:54	07/03/2021 08:16:39	11M		On	Lobitos Piura, PER	LO6	-4.4446256	-81.3692159	6.15	6.33
(-) MSG_MONTH_3 7	CHIP II	07/03/2021 08:18:09	07/03/2021 08:21:21	3M		On	Lobitos Piura, PER	CAMPO LOBITOS	-4.4449199	-81.3726300	6.65	6.85
(-) MSG_MONTH_3 7	CHIP II	07/03/2021 08:21:24	07/03/2021 08:21:30	0M		On	Lobitos Piura, PER	CAMPO LOBITOS	-4.4458783	-81.3736446	6.89	6.9
(-) MSG_MONTH_3 7	CHIP II	07/03/2021 08:29:21	07/03/2021 08:29:27	0M		On	Lobitos Piura, PER	CAMPO LOBITOS	-4.4606399	-81.3699000	8.59	8.63
(-) MSG_MONTH_3 7	CHIP II	07/03/2021 08:29:51	07/03/2021 08:30:00	0M		On	Lobitos Piura, PER	CAMPO LOBITOS	-4.4614950	-81.3694799	8.69	8.73
(-) MSG_MONTH_3 7	CHIP II	07/03/2021 08:30:30	07/03/2021 08:30:39	0M		On		CAMPO LOBITOS	-4.4625935	-81.3689983	8.83	8.86
(-) MSG_MONTH_3 7	CHIP II	07/03/2021 08:31:33	07/03/2021 08:31:39	0M		On	Lobitos Piura, PER	CAMPO LOBITOS	-4.4646207	-81.3683199	9.08	9.1
