Diciembre 13	BUCKLEY	13/12/2020 00:00:33	13/12/2020 05:06:21	5H 6M		On	PI-101, La Brea Piura, PER	PG	-4.6095600	-81.3082950	0	1,87
Diciembre 13	BUCKLEY	13/12/2020 05:25:03	13/12/2020 05:42:15	17M		On	Pari_as Talara Piura, Perù	Rio Amazonas	-4.5707849	-81.2881649	6,46	7,01
Diciembre 13	BUCKLEY	13/12/2020 05:45:24	13/12/2020 06:07:24	22M		On	Pari_as Talara Piura, Perù	PUERTO TALARA	-4.5705615	-81.2813823	7,87	9,03
Diciembre 13	BUCKLEY	13/12/2020 07:13:18	13/12/2020 08:36:42	1H 23M		On	La Brea Piura, PER	LT12	-4.7095376	-81.3332351	27,83	28,4
Diciembre 13	BUCKLEY	13/12/2020 09:15:51	13/12/2020 09:24:36	9M		On	La Brea Piura, PER	LT11	-4.7142299	-81.3254549	35,38	35,54
Diciembre 13	BUCKLEY	13/12/2020 09:35:21	13/12/2020 09:42:18	7M		On	LaBrea Talara Piura, Perù	LT4	-4.7071949	-81.3191249	37,53	37,71
Diciembre 13	BUCKLEY	13/12/2020 10:12:00	13/12/2020 10:39:51	28M		On		3C	-4.7141999	-81.3342150	42,69	44,35
Diciembre 13	BUCKLEY	13/12/2020 10:44:54	13/12/2020 11:32:39	48M		On	La Brea Piura, PER	LT6	-4.7227949	-81.3234599	45,29	46,87
Diciembre 13	BUCKLEY	13/12/2020 11:36:24	13/12/2020 11:42:30	6M		On	LaBrea Talara Piura, Perù	LT3	-4.7162549	-81.3182400	47,58	47,9
Diciembre 13	BUCKLEY	13/12/2020 11:50:36	13/12/2020 12:16:39	26M		On	La Brea Piura, PER	LT12	-4.7094300	-81.3332699	49,92	50,63
Diciembre 13	BUCKLEY	13/12/2020 12:48:42	13/12/2020 16:33:30	3H 45M		On	La Brea Piura, PER	LT6	-4.7238783	-81.3229824	56,48	59,23
Diciembre 13	BUCKLEY	13/12/2020 16:44:30	13/12/2020 16:53:21	9M		On	LaBrea Talara Piura, Perù	LT1	-4.7115900	-81.3231150	61,13	61,48
Diciembre 13	BUCKLEY	13/12/2020 17:12:51	13/12/2020 17:59:24	47M		On	La Brea Piura, PER	LT12	-4.7099849	-81.3334799	64,89	65,7
Diciembre 13	BUCKLEY	13/12/2020 18:50:30	13/12/2020 20:15:12	1H 25M		On	Ca.S/N Ub Zona Industrial, Pari_as Talara Piura, Perù	PUERTO TALARA	-4.5717000	-81.2764499	84,55	85,37
Diciembre 13	BUCKLEY	13/12/2020 20:41:06	13/12/2020 23:58:33	3H 17M		On	PI-101, La Brea Piura, PER	PG	-4.6091850	-81.3084149	91,49	92,79
Diciembre 13	CHIMERA	13/12/2020 00:02:01	13/12/2020 04:03:46	4H 2M		On	Pari_as Talara Piura, Perù	PUERTO TALARA	-4.5699499	-81.2911998	0	0,08
Diciembre 13	CHIMERA	13/12/2020 05:02:16	13/12/2020 10:01:53	5H 0M		On	Pari_as Talara Piura, Perù	PUERTO TALARA	-4.5700332	-81.2918499	0,09	0,14
Diciembre 13	CHIMERA	13/12/2020 11:01:54	13/12/2020 20:02:03	9H 0M		On	Pari_as Talara Piura, Perù	PUERTO TALARA	-4.5698832	-81.2911332	0,15	0,25
Diciembre 13	CHIMERA	13/12/2020 23:02:12	13/12/2020 23:59:59	58M		Off	Pari_as Talara Piura, Perù	PUERTO TALARA	-4.5697500	-81.2912831	0,28	0,28
Diciembre 13	CHIP II	13/12/2020 00:00:09	13/12/2020 08:28:33	8H 28M		Off	PI-100, Lobitos Piura, PER	Flotante PN	-4.3238249	-81.2897849	0	7,7
Diciembre 13	CHIP II	13/12/2020 08:37:30	13/12/2020 08:45:09	8M		On	El Alto Piura, PER	R	-4.2895199	-81.2726528	9,18	1,73
Diciembre 13	CHIP II	13/12/2020 08:50:27	13/12/2020 09:05:18	15M		On	ElAlto Talara Piura, Perù	UU	-4.2922207	-81.2649215	10,51	3,02
Diciembre 13	CHIP II	13/12/2020 09:07:12	13/12/2020 09:16:48	10M		On	ElAlto Talara Piura, Perù	PN5	-4.2874799	-81.2668649	11,23	3,72
Diciembre 13	CHIP II	13/12/2020 09:26:33	13/12/2020 09:33:03	7M		On	ElAlto Talara Piura, Perù	SS	-4.2810600	-81.2608049	13,27	5,76
Diciembre 13	CHIP II	13/12/2020 09:36:30	13/12/2020 09:43:06	7M		On	El Alto Piura, PER	FF	-4.2799775	-81.2692095	14,4	6,85
Diciembre 13	CHIP II	13/12/2020 10:03:00	13/12/2020 10:11:12	8M		On	El Alto Piura, PER	TT	-4.2818699	-81.2986199	18,7	11,22
Diciembre 13	CHIP II	13/12/2020 10:41:00	13/12/2020 10:56:48	16M		On	PI-100, Lobitos Piura, PER	PN4	-4.3192199	-81.2719349	26,13	18,72
Diciembre 13	CHIP II	13/12/2020 11:04:15	13/12/2020 12:06:54	1H 3M		On	PI-100, Lobitos Piura, PER	Flotante PN	-4.3239900	-81.2891999	28,41	21,09
Diciembre 13	CHIP II	13/12/2020 12:25:39	13/12/2020 12:35:00	9M		On	El Alto Piura, PER	A2	-4.2877199	-81.2778599	33,67	26,22
Diciembre 13	CHIP II	13/12/2020 12:54:21	13/12/2020 13:02:39	8M		On	PI-100, Lobitos Piura, PER	Flotante PN	-4.3239599	-81.2890950	38,34	30,92
Diciembre 13	CHIP II	13/12/2020 13:02:39	13/12/2020 15:24:36	2H 22M		Off	PI-100, Lobitos Piura, PER	Flotante PN	-4.3228976	-81.2894335	38,62	30,95
Diciembre 13	CHIP II	13/12/2020 15:24:36	13/12/2020 15:32:51	8M		On	PI-100, Lobitos Piura, PER	Flotante PN	-4.3228879	-81.2894208	38,65	0,16
Diciembre 13	CHIP II	13/12/2020 15:47:33	13/12/2020 15:55:27	8M		On	El Alto Piura, PER	DD	-4.3094255	-81.2781183	42,48	4,11
