Mes 11 6	BUCKLEY	06/11/2020 00:00:15	06/11/2020 23:59:59	1D 0M		On	Ca.S/N Ub Zona Industrial, Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5719486	-81.2754814	0	1,84
Mes 11 6	CHIMERA	06/11/2020 00:00:00	06/11/2020 06:37:07	6H 37M		Off	Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5669665	-81.2924500	0	0,08
Mes 11 6	CHIMERA	06/11/2020 08:37:14	06/11/2020 12:36:57	4H 0M		On	Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5669832	-81.2928332	0,13	0,33
Mes 11 6	CHIMERA	06/11/2020 13:37:01	06/11/2020 23:37:23	10H 0M		On	Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5671333	-81.2917498	0,34	0,59
Mes 11 6	CHIMERA	06/11/2020 23:37:23	06/11/2020 23:59:59	23M		Off	Pari_as Talara Piura, Perù	PUERTO TALARA		-4.5673665	-81.2911665	0,61	0,61
Mes 11 6	CHIP II	06/11/2020 00:00:00	06/11/2020 08:30:24	8H 30M		Off	PI-100, Lobitos Piura, PER	Flotante PN		-4.3239440	-81.2895743	0	4,2
Mes 11 6	CHIP II	06/11/2020 08:36:03	06/11/2020 08:50:36	15M		On	El Alto Piura, PER	PN14		-4.3062015	-81.2674943	5,58	5,73
Mes 11 6	CHIP II	06/11/2020 08:52:36	06/11/2020 09:04:33	12M		On	El Alto Piura, PER	NN		-4.3026149	-81.2701500	6,2	6,37
Mes 11 6	CHIP II	06/11/2020 09:09:42	06/11/2020 09:16:48	7M		On	ElAlto Talara Piura, Perù	UU		-4.2923249	-81.2647649	7,61	7,69
Mes 11 6	CHIP II	06/11/2020 09:20:18	06/11/2020 09:32:06	12M		On	El Alto Piura, PER	M		-4.2862127	-81.2694656	8,54	8,7
Mes 11 6	CHIP II	06/11/2020 09:33:45	06/11/2020 09:35:09	1M		On	El Alto Piura, PER	R		-4.2892799	-81.2726249	9,12	9,2
Mes 11 6	CHIP II	06/11/2020 09:40:18	06/11/2020 09:42:18	2M		On	El Alto Piura, PER	GG		-4.3008899	-81.2789099	10,63	10,78
Mes 11 6	CHIP II	06/11/2020 09:42:48	06/11/2020 09:42:54	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.3029680	-81.2786303	10,89	10,92
Mes 11 6	CHIP II	06/11/2020 09:46:00	06/11/2020 09:50:12	4M		On	El Alto Piura, PER	DD		-4.3094099	-81.2780999	11,62	11,72
Mes 11 6	CHIP II	06/11/2020 09:53:51	06/11/2020 09:56:15	2M		On	El Alto Piura, PER	GG		-4.3013099	-81.2790299	12,58	12,75
Mes 11 6	CHIP II	06/11/2020 10:02:15	06/11/2020 10:03:51	2M		On	El Alto Piura, PER	R		-4.2895949	-81.2727149	14,15	14,21
Mes 11 6	CHIP II	06/11/2020 10:04:03	06/11/2020 10:04:33	1M		On	El Alto Piura, PER	R		-4.2896399	-81.2736000	14,25	14,33
Mes 11 6	CHIP II	06/11/2020 10:06:33	06/11/2020 10:06:42	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2856199	-81.2725049	14,74	14,77
Mes 11 6	CHIP II	06/11/2020 10:07:12	06/11/2020 10:07:42	1M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2844649	-81.2720699	14,87	14,98
Mes 11 6	CHIP II	06/11/2020 10:08:24	06/11/2020 10:08:33	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2825749	-81.2711099	15,11	15,15
Mes 11 6	CHIP II	06/11/2020 10:08:42	06/11/2020 10:08:54	0M		On	El Alto Piura, PER	CAMPO PEA NEGRA		-4.2821400	-81.2707350	15,18	15,21
Mes 11 6	CHIP II	06/11/2020 10:09:33	06/11/2020 10:09:39	0M		On	El Alto Piura, PER	FF		-4.2808950	-81.2699250	15,34	15,38
Mes 11 6	CHIP II	06/11/2020 10:09:54	06/11/2020 10:18:42	9M		On	El Alto Piura, PER	FF		-4.2804299	-81.2695949	15,41	15,69
Mes 11 6	CHIP II	06/11/2020 10:19:12	06/11/2020 10:19:24	0M		On	El Alto Piura, PER	FF		-4.2799049	-81.2684399	15,8	15,83
Mes 11 6	CHIP II	06/11/2020 10:23:03	06/11/2020 10:28:24	5M		On	ElAlto Talara Piura, Perù	SS		-4.2808500	-81.2608049	16,65	16,82
Mes 11 6	CHIP II	06/11/2020 10:32:12	06/11/2020 10:34:00	2M		On	ElAlto Talara Piura, Perù	PN5		-4.2871199	-81.2668800	17,82	17,91
Mes 11 6	CHIP II	06/11/2020 10:47:48	06/11/2020 10:51:24	4M		On	PI-100, Lobitos Piura, PER	PN4		-4.3191449	-81.2718449	21,52	21,58
Mes 11 6	CHIP II	06/11/2020 10:59:54	06/11/2020 12:06:00	1H 6M		On	PI-100, Lobitos Piura, PER	Flotante PN		-4.3236749	-81.2899649	23,72	24,02
Mes 11 6	CHIP II	06/11/2020 12:14:30	06/11/2020 12:16:33	2M		On	PI-100, Lobitos Piura, PER	PN4		-4.3191299	-81.2719949	26,11	26,25
Mes 11 6	CHIP II	06/11/2020 12:21:24	06/11/2020 12:27:42	6M		On	El Alto Piura, PER	DD		-4.3095599	-81.2780549	27,53	27,61
Mes 11 6	CHIP II	06/11/2020 12:32:12	06/11/2020 12:35:54	4M		On	El Alto Piura, PER	NN		-4.3025399	-81.2701950	28,74	28,87
Mes 11 6	CHIP II	06/11/2020 12:40:24	06/11/2020 12:47:24	7M		On	ElAlto Talara Piura, Perù	UU		-4.2924863	-81.2647679	30,03	30,16
Mes 11 6	CHIP II	06/11/2020 12:52:24	06/11/2020 12:56:45	4M		On	ElAlto Talara Piura, Perù	SS		-4.2810299	-81.2605949	31,43	31,73
Mes 11 6	CHIP II	06/11/2020 13:00:54	06/11/2020 13:02:36	2M		On	ElAlto Talara Piura, Perù	PN5		-4.2870900	-81.2667900	32,66	32,77
Mes 11 6	CHIP II	06/11/2020 13:03:36	06/11/2020 13:06:54	3M		On	El Alto Piura, PER	M		-4.2858749	-81.2691749	33,01	33,19
Mes 11 6	CHIP II	06/11/2020 13:14:27	06/11/2020 13:15:18	1M		On	El Alto Piura, PER	NN		-4.3022849	-81.2700449	34,97	35,05
Mes 11 6	CHIP II	06/11/2020 13:20:06	06/11/2020 13:29:36	10M		On	El Alto Piura, PER	DD		-4.3091849	-81.2779499	36,18	36,46
Mes 11 6	CHIP II	06/11/2020 13:31:42	06/11/2020 13:31:45	0M		On	PI-100, Lobitos Piura, PER	CAMPO PEA NEGRA		-4.3121200	-81.2817150	36,93	36,95
