VEHICLE	PLATFORM	START_DATETIME	STOP_DATETIME	STANDBY_TIME	INSIDE_TIME	OUTSIDE_TIME
BUCKLEY	PUERTO TALARA	2021-03-09 00:00:00	2021-03-09 23:59:59	23:53:00	23:53:00	00:07:00
CHIMERA	PUERTO TALARA	2021-03-09 00:00:00	2021-03-09 23:59:59	19:00:00	19:00:00	01:09:00
CHIMERA	FLOTANTE PN	2021-03-09 00:00:00	2021-03-09 23:59:59	01:00:00	01:00:00	--
CHIMERA	CAMPO LOBITOS	2021-03-09 00:00:00	2021-03-09 23:59:59	01:52:00	01:52:00	--
CHIMERA	MC DONALD	2021-03-09 00:00:00	2021-03-09 23:59:59	00:59:00	00:59:00	--
CHIP II	PUERTO TALARA	2021-03-09 00:00:00	2021-03-09 23:59:59	18:04:00	22:38:00	00:28:00
CHIP II	MC DONALD	2021-03-09 00:00:00	2021-03-09 23:59:59	00:54:00	00:54:00	--
CHIRIBAY	CAMPO SAN PEDRO	2021-03-09 00:00:00	2021-03-09 23:59:59	15:58:00	15:58:00	00:10:00
CHIRIBAY	SP1-A	2021-03-09 00:00:00	2021-03-09 23:59:59	07:52:00	07:52:00	--
D.VICTOR	PUERTO TALARA	2021-03-09 00:00:00	2021-03-09 23:59:59	22:07:00	23:00:00	01:00:00
DONALD R	FLOTANTE LO	2021-03-09 00:00:00	2021-03-09 23:59:59	02:00:00	02:00:00	13:07:00
DONALD R	LO9	2021-03-09 00:00:00	2021-03-09 23:59:59	00:02:00	00:05:00	--
DONALD R	CAMPO LOBITOS	2021-03-09 00:00:00	2021-03-09 23:59:59	00:13:00	04:31:00	--
DONALD R	LO18	2021-03-09 00:00:00	2021-03-09 23:59:59	00:25:00	00:25:00	--
DONALD R	LO13	2021-03-09 00:00:00	2021-03-09 23:59:59	00:11:00	00:16:00	--
DONALD R	LO10	2021-03-09 00:00:00	2021-03-09 23:59:59	00:06:00	00:10:00	--
DONALD R	LO16	2021-03-09 00:00:00	2021-03-09 23:59:59	00:11:00	00:12:00	--
DONALD R	LO14	2021-03-09 00:00:00	2021-03-09 23:59:59	00:15:00	00:18:00	--
DONALD R	LO11	2021-03-09 00:00:00	2021-03-09 23:59:59	00:04:00	00:04:00	--
DONALD R	ZZ	2021-03-09 00:00:00	2021-03-09 23:59:59	02:33:00	02:36:00	--
DONALD R	H	2021-03-09 00:00:00	2021-03-09 23:59:59	00:01:00	00:02:00	--
DONALD R	LO6	2021-03-09 00:00:00	2021-03-09 23:59:59	00:12:00	00:12:00	--
DONALD R	U	2021-03-09 00:00:00	2021-03-09 23:59:59	00:01:00	00:01:00	--
DONALD R	LO7	2021-03-09 00:00:00	2021-03-09 23:59:59	00:01:00	00:01:00	--
ELIZABET	CAMPO LOBITOS	2021-03-09 00:00:00	2021-03-09 23:59:59	21:17:00	21:17:00	00:03:00
ELIZABET	PP	2021-03-09 00:00:00	2021-03-09 23:59:59	02:40:00	02:40:00	--
HIPPO	MC DONALD	2021-03-09 00:00:00	2021-03-09 23:59:59	14:57:00	14:57:00	00:08:00
HIPPO	PUERTO TALARA	2021-03-09 00:00:00	2021-03-09 23:59:59	01:46:00	01:46:00	--
HIPPO	CAMPO LOBITOS	2021-03-09 00:00:00	2021-03-09 23:59:59	03:22:00	03:22:00	--
HIPPO	LO13	2021-03-09 00:00:00	2021-03-09 23:59:59	00:01:00	00:01:00	--
HIPPO	LO6	2021-03-09 00:00:00	2021-03-09 23:59:59	03:46:00	03:46:00	--
IRIS	FLOTANTE PN	2021-03-09 00:00:00	2021-03-09 23:59:59	09:39:00	10:42:00	00:12:00
IRIS	CAMPO PENA NEGRA	2021-03-09 00:00:00	2021-03-09 23:59:59	00:15:00	05:10:00	--
IRIS	HH	2021-03-09 00:00:00	2021-03-09 23:59:59	00:12:00	00:13:00	--
IRIS	Z	2021-03-09 00:00:00	2021-03-09 23:59:59	02:34:00	02:38:00	--
IRIS	KK	2021-03-09 00:00:00	2021-03-09 23:59:59	00:33:00	00:48:00	--
IRIS	PN7	2021-03-09 00:00:00	2021-03-09 23:59:59	00:07:00	01:06:00	--
IRIS	PN2	2021-03-09 00:00:00	2021-03-09 23:59:59	00:13:00	00:15:00	--
IRIS	PN9	2021-03-09 00:00:00	2021-03-09 23:59:59	00:22:00	00:38:00	--
IRIS	DD	2021-03-09 00:00:00	2021-03-09 23:59:59	00:15:00	00:20:00	--
IRIS	GG	2021-03-09 00:00:00	2021-03-09 23:59:59	00:06:00	00:09:00	--
IRIS	BB	2021-03-09 00:00:00	2021-03-09 23:59:59	00:07:00	00:07:00	--
IRIS	PN3	2021-03-09 00:00:00	2021-03-09 23:59:59	00:46:00	00:49:00	--
IRIS	PN1	2021-03-09 00:00:00	2021-03-09 23:59:59	00:13:00	00:14:00	--
IRIS	LL	2021-03-09 00:00:00	2021-03-09 23:59:59	00:08:00	00:08:00	--
IRIS	OO	2021-03-09 00:00:00	2021-03-09 23:59:59	00:19:00	00:19:00	--
IRIS	PN8	2021-03-09 00:00:00	2021-03-09 23:59:59	00:12:00	00:12:00	--
