VEHICLE;PLATFORM;START_DATETIME;STOP_DATETIME;STANDBY_TIME;INSIDE_TIME;OUTSIDE_TIME
BUCKLEY;PUERTO TALARA;2021-05-07 00:00:00;2021-05-07 23:59:59;14:29:00;15:09:00;02:54:00
BUCKLEY;RIO AMAZONAS;2021-05-07 00:00:00;2021-05-07 23:59:59;00:15:00;00:17:00;--
BUCKLEY;CAMPO PENA NEGRA;2021-05-07 00:00:00;2021-05-07 23:59:59;03:46:00;03:46:00;--
BUCKLEY;FLOTANTE PN;2021-05-07 00:00:00;2021-05-07 23:59:59;00:07:00;00:08:00;--
BUCKLEY;CAMPO LOBITOS;2021-05-07 00:00:00;2021-05-07 23:59:59;01:37:00;01:37:00;--
BUCKLEY;PP;2021-05-07 00:00:00;2021-05-07 23:59:59;00:01:00;00:01:00;--
BUCKLEY;LO19;2021-05-07 00:00:00;2021-05-07 23:59:59;00:01:00;00:01:00;--
BUCKLEY;ZZ;2021-05-07 00:00:00;2021-05-07 23:59:59;00:01:00;00:01:00;--
BUCKLEY;PN12;2021-05-07 00:00:00;2021-05-07 23:59:59;00:01:00;00:01:00;--
BUCKLEY;PN11;2021-05-07 00:00:00;2021-05-07 23:59:59;00:01:00;00:01:00;--
BUCKLEY;NN;2021-05-07 00:00:00;2021-05-07 23:59:59;00:03:00;00:03:00;--
BUCKLEY;DD;2021-05-07 00:00:00;2021-05-07 23:59:59;00:01:00;00:01:00;--
CHIMERA;CAMPO SAN PEDRO;2021-05-07 00:00:00;2021-05-07 23:59:59;09:43:00;16:00:00;01:01:00
CHIMERA;ES1;2021-05-07 00:00:00;2021-05-07 23:59:59;03:59:00;03:59:00;--
CHIMERA;SP1;2021-05-07 00:00:00;2021-05-07 23:59:59;02:00:00;02:00:00;--
CHIMERA;SP1-A;2021-05-07 00:00:00;2021-05-07 23:59:59;01:00:00;01:00:00;--
CHIP II;PUERTO TALARA;2021-05-07 00:00:00;2021-05-07 23:59:59;09:09:00;14:35:00;00:30:00
CHIP II;RIO AMAZONAS;2021-05-07 00:00:00;2021-05-07 23:59:59;00:21:00;00:26:00;--
CHIP II;CAMPO PROVIDENCIA;2021-05-07 00:00:00;2021-05-07 23:59:59;06:40:00;06:40:00;--
CHIP II;CAMPO LITORAL;2021-05-07 00:00:00;2021-05-07 23:59:59;00:03:00;00:44:00;--
CHIP II;LT12;2021-05-07 00:00:00;2021-05-07 23:59:59;00:19:00;00:19:00;--
CHIP II;3B;2021-05-07 00:00:00;2021-05-07 23:59:59;00:03:00;00:03:00;--
CHIP II;4D;2021-05-07 00:00:00;2021-05-07 23:59:59;00:39:00;00:39:00;--
CHIP II;MC DONALD;2021-05-07 00:00:00;2021-05-07 23:59:59;00:01:00;00:01:00;--
CHIP II;PQ;2021-05-07 00:00:00;2021-05-07 23:59:59;00:02:00;00:02:00;--
CHIP II;PVX8;2021-05-07 00:00:00;2021-05-07 23:59:59;00:01:00;00:01:00;--
CHIRIBAY;CAMPO SAN PEDRO;2021-05-07 00:00:00;2021-05-07 23:59:59;21:44:00;21:44:00;00:09:00
CHIRIBAY;SP1;2021-05-07 00:00:00;2021-05-07 23:59:59;02:07:00;02:07:00;--
D.VICTOR;PUERTO TALARA;2021-05-07 00:00:00;2021-05-07 23:59:59;19:08:00;22:59:00;01:01:00
DONALD R;FLOTANTE PN;2021-05-07 00:00:00;2021-05-07 23:59:59;01:20:00;01:20:00;12:55:00
DONALD R;CAMPO PENA NEGRA;2021-05-07 00:00:00;2021-05-07 23:59:59;01:48:00;04:07:00;--
DONALD R;DD;2021-05-07 00:00:00;2021-05-07 23:59:59;00:30:00;00:57:00;--
DONALD R;PN14;2021-05-07 00:00:00;2021-05-07 23:59:59;00:01:00;00:18:00;--
DONALD R;GG;2021-05-07 00:00:00;2021-05-07 23:59:59;00:15:00;00:18:00;--
DONALD R;PN5;2021-05-07 00:00:00;2021-05-07 23:59:59;00:13:00;00:13:00;--
DONALD R;SS;2021-05-07 00:00:00;2021-05-07 23:59:59;00:02:00;00:08:00;--
DONALD R;FF;2021-05-07 00:00:00;2021-05-07 23:59:59;00:06:00;00:06:00;--
DONALD R;R;2021-05-07 00:00:00;2021-05-07 23:59:59;00:11:00;00:11:00;--
DONALD R;A2;2021-05-07 00:00:00;2021-05-07 23:59:59;02:32:00;02:32:00;--
DONALD R;TT;2021-05-07 00:00:00;2021-05-07 23:59:59;00:25:00;00:25:00;--
DONALD R;PN4;2021-05-07 00:00:00;2021-05-07 23:59:59;00:12:00;00:12:00;--
DONALD R;M;2021-05-07 00:00:00;2021-05-07 23:59:59;00:09:00;00:09:00;--
DONALD R;YY;2021-05-07 00:00:00;2021-05-07 23:59:59;00:01:00;00:01:00;--
DONALD R;PN11;2021-05-07 00:00:00;2021-05-07 23:59:59;00:08:00;00:08:00;--
ELIZABET;R;2021-05-07 00:00:00;2021-05-07 23:59:59;19:56:00;23:52:00;00:07:00
ELIZABET;CAMPO PENA NEGRA;2021-05-07 00:00:00;2021-05-07 23:59:59;00:01:00;00:01:00;--
HIPPO;MC DONALD;2021-05-07 00:00:00;2021-05-07 23:59:59;23:53:00;23:53:00;00:07:00
IRIS;FLOTANTE PN;2021-05-07 00:00:00;2021-05-07 23:59:59;07:00:00;08:30:00;00:10:00
IRIS;CAMPO PENA NEGRA;2021-05-07 00:00:00;2021-05-07 23:59:59;02:21:00;06:12:00;--
IRIS;HH;2021-05-07 00:00:00;2021-05-07 23:59:59;02:44:00;02:45:00;--
IRIS;KK;2021-05-07 00:00:00;2021-05-07 23:59:59;00:35:00;00:48:00;--
IRIS;PN2;2021-05-07 00:00:00;2021-05-07 23:59:59;00:34:00;00:44:00;--
IRIS;OO;2021-05-07 00:00:00;2021-05-07 23:59:59;00:34:00;00:38:00;--
IRIS;PN8;2021-05-07 00:00:00;2021-05-07 23:59:59;01:04:00;01:14:00;--
IRIS;LL;2021-05-07 00:00:00;2021-05-07 23:59:59;00:19:00;00:21:00;--
IRIS;R;2021-05-07 00:00:00;2021-05-07 23:59:59;00:22:00;00:22:00;--
IRIS;GG;2021-05-07 00:00:00;2021-05-07 23:59:59;00:07:00;00:07:00;--
IRIS;DD;2021-05-07 00:00:00;2021-05-07 23:59:59;00:08:00;00:22:00;--
IRIS;PN7;2021-05-07 00:00:00;2021-05-07 23:59:59;00:14:00;00:16:00;--
IRIS;PN1;2021-05-07 00:00:00;2021-05-07 23:59:59;00:15:00;00:16:00;--
IRIS;PN3;2021-05-07 00:00:00;2021-05-07 23:59:59;00:19:00;00:20:00;--
IRIS;PN9;2021-05-07 00:00:00;2021-05-07 23:59:59;00:28:00;00:30:00;--
IRIS;BB;2021-05-07 00:00:00;2021-05-07 23:59:59;00:09:00;00:09:00;--
IRIS;Z;2021-05-07 00:00:00;2021-05-07 23:59:59;00:11:00;00:11:00;--
IRIS;NN;2021-05-07 00:00:00;2021-05-07 23:59:59;00:05:00;00:05:00;--
